Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
10,Bailey Smith,Geelong,Midfielder,20251004,9,15.8,11.97,156,123,1.91,10,87,19,11,30,80.0,700,9,10,7,1,0,3,76,7,8,2,0,1,0,1,2,10,5,17,0
10,Brad Close,Geelong,Gen. Forward,20251004,0,15.8,8.09,94,69,0.01,0,85,13,2,15,66.7,375,6,3,3,3,3,1,0,0,5,0,0,3,1,1,3,8,1,15,0
10,Oliver Dempsey,Geelong,Midfielder,20251004,4,14.6,11.06,112,97,0.48,0,88,17,7,24,58.3,414,4,7,6,7,6,4,0,1,5,1,0,5,2,3,0,10,1,13,0
10,Tom Atkins,Geelong,Midfielder,20251004,0,14.5,11.25,108,86,0.11,0,73,10,13,23,73.9,121,2,16,9,4,2,3,64,8,2,0,0,1,1,0,3,8,5,22,0
10,Mitch Duncan,Geelong,Gen. Defender,20251004,0,11.5,3.31,59,51,0.0,0,59,10,5,15,86.7,303,3,5,4,2,2,3,4,2,3,0,0,0,0,0,1,4,1,3,0
10,Max Holmes,Geelong,Midfielder,20251004,0,8.6,13.88,76,83,0.09,0,81,15,7,22,68.2,449,4,7,6,1,1,2,64,6,5,0,0,1,0,0,0,3,2,27,0
10,Tyson Stengle,Geelong,Gen. Forward,20251004,0,7.6,8.92,30,41,0.0,0,83,6,6,12,50.0,217,3,5,4,3,3,2,0,2,1,0,0,2,1,1,0,5,1,7,0
10,Shannon Neale,Geelong,Key Forward,20251004,0,7.3,6.69,80,73,0.01,0,90,6,5,11,72.7,176,4,3,3,2,2,0,16,0,5,0,0,2,1,1,1,11,3,12,17
10,Sam De Koning,Geelong,Key Defender,20251004,0,7.1,10.17,63,42,0.0,0,84,6,4,10,80.0,167,1,4,3,4,3,4,4,0,5,1,0,0,0,0,0,1,0,2,0
10,Jack Henry,Geelong,Key Defender,20251004,0,7.0,9.09,43,36,0.0,0,78,7,0,7,85.7,24,0,2,0,2,0,6,0,0,6,5,2,0,0,0,0,1,0,1,0
