Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
6,Sam Berry,Adelaide,,,,,,,,,Midfielder
6,Sid Draper,Adelaide,,,,,,,,,Mid-Forward
6,Taylor Walker,Adelaide,17.0,9.0,8.0,0.53,0.47,4.0,2.0,2.0,Key Forward
6,Wayne Milera,Adelaide,16.0,14.0,2.0,0.88,0.12,3.0,0.0,0.0,Gen. Defender
6,Zac Taylor,Adelaide,10.0,4.0,6.0,0.4,0.6,3.0,0.0,1.0,Gen. Forward
7,Alex Neal-Bullen,Adelaide,19.0,13.0,6.0,0.68,0.32,4.0,1.0,4.0,Gen. Forward
7,Ben Keays,Adelaide,14.0,9.0,5.0,0.64,0.36,3.0,0.0,6.0,Gen. Forward
7,Daniel Curtin,Adelaide,8.0,5.0,3.0,0.62,0.38,3.0,0.0,3.0,Midfielder
7,Isaac Cumming,Adelaide,18.0,15.0,3.0,0.83,0.17,5.0,0.0,2.0,Midfielder
7,Izak Rankine,Adelaide,19.0,11.0,8.0,0.58,0.42,5.0,1.0,6.0,Mid-Forward
7,Jake Soligo,Adelaide,18.0,11.0,7.0,0.61,0.39,2.0,1.0,4.0,Midfielder
7,James Peatling,Adelaide,18.0,9.0,9.0,0.5,0.5,4.0,0.0,5.0,Midfielder
7,Jordan Dawson,Adelaide,21.0,20.0,1.0,0.95,0.05,3.0,0.0,7.0,Midfielder
7,Josh Rachele,Adelaide,9.0,6.0,3.0,0.67,0.33,5.0,1.0,2.0,Gen. Forward
7,Josh Worrell,Adelaide,20.0,12.0,8.0,0.6,0.4,5.0,0.0,0.0,Gen. Defender
7,Luke Nankervis,Adelaide,12.0,10.0,2.0,0.83,0.17,4.0,0.0,2.0,Midfielder
7,Mark Keane,Adelaide,12.0,11.0,1.0,0.92,0.08,1.0,0.0,0.0,Key Defender
7,Matt Crouch,Adelaide,,,,,,,,,Midfielder
7,Max Michalanney,Adelaide,16.0,8.0,8.0,0.5,0.5,6.0,0.0,4.0,Gen. Defender
7,Mitchell Hinge,Adelaide,10.0,9.0,1.0,0.9,0.1,4.0,0.0,3.0,Gen. Defender
7,Nick Murray,Adelaide,10.0,8.0,2.0,0.8,0.2,3.0,0.0,1.0,Key Defender
7,Reilly O'Brien,Adelaide,14.0,8.0,6.0,0.57,0.43,6.0,0.0,5.0,Ruck
7,Riley Thilthorpe,Adelaide,9.0,5.0,4.0,0.56,0.44,2.0,3.0,2.0,Key Forward
7,Rory Laird,Adelaide,27.0,16.0,11.0,0.59,0.41,5.0,0.0,4.0,Gen. Defender
7,Sid Draper,Adelaide,,,,,,,,,Mid-Forward
7,Taylor Walker,Adelaide,12.0,8.0,4.0,0.67,0.33,4.0,2.0,0.0,Key Forward
7,Wayne Milera,Adelaide,12.0,6.0,6.0,0.5,0.5,2.0,0.0,2.0,Gen. Defender
7,Zac Taylor,Adelaide,,,,,,,,,Gen. Forward
8,Alex Neal-Bullen,Adelaide,18.0,5.0,13.0,0.28,0.72,4.0,2.0,2.0,Gen. Forward
8,Ben Keays,Adelaide,12.0,9.0,3.0,0.75,0.25,3.0,2.0,1.0,Gen. Forward
8,Brodie Smith,Adelaide,17.0,9.0,8.0,0.53,0.47,6.0,1.0,0.0,Gen. Defender
8,Daniel Curtin,Adelaide,13.0,8.0,5.0,0.62,0.38,5.0,0.0,1.0,Midfielder
8,Darcy Fogarty,Adelaide,10.0,7.0,3.0,0.7,0.3,6.0,2.0,0.0,Key Forward
8,Isaac Cumming,Adelaide,17.0,12.0,5.0,0.71,0.29,9.0,0.0,1.0,Midfielder
8,Izak Rankine,Adelaide,29.0,17.0,12.0,0.59,0.41,9.0,2.0,2.0,Mid-Forward
8,Jake Soligo,Adelaide,19.0,10.0,9.0,0.53,0.47,4.0,0.0,0.0,Midfielder
8,James Peatling,Adelaide,22.0,11.0,11.0,0.5,0.5,4.0,0.0,5.0,Midfielder
8,Jordan Dawson,Adelaide,22.0,11.0,11.0,0.5,0.5,7.0,3.0,8.0,Midfielder
8,Jordon Butts,Adelaide,7.0,5.0,2.0,0.71,0.29,5.0,0.0,0.0,Key Defender
8,Josh Rachele,Adelaide,19.0,14.0,5.0,0.74,0.26,4.0,2.0,2.0,Gen. Forward
8,Josh Worrell,Adelaide,23.0,17.0,6.0,0.74,0.26,7.0,0.0,1.0,Gen. Defender
8,Luke Nankervis,Adelaide,,,,,,,,,Midfielder
8,Mark Keane,Adelaide,9.0,7.0,2.0,0.78,0.22,5.0,0.0,1.0,Key Defender
8,Max Michalanney,Adelaide,27.0,20.0,7.0,0.74,0.26,12.0,0.0,1.0,Gen. Defender
8,Reilly O'Brien,Adelaide,7.0,3.0,4.0,0.43,0.57,0.0,0.0,0.0,Ruck
8,Riley Thilthorpe,Adelaide,9.0,4.0,5.0,0.44,0.56,3.0,1.0,2.0,Key Forward
8,Rory Laird,Adelaide,23.0,15.0,8.0,0.65,0.35,9.0,0.0,3.0,Gen. Defender
8,Sam Berry,Adelaide,,,,,,,,,Midfielder
8,Taylor Walker,Adelaide,15.0,9.0,6.0,0.6,0.4,5.0,1.0,0.0,Key Forward
8,Wayne Milera,Adelaide,27.0,17.0,10.0,0.63,0.37,5.0,0.0,2.0,Gen. Defender
8,Zac Taylor,Adelaide,17.0,7.0,10.0,0.41,0.59,5.0,0.0,2.0,Gen. Forward
9,Alex Neal-Bullen,Adelaide,15.0,9.0,6.0,0.6,0.4,1.0,1.0,7.0,Gen. Forward
9,Ben Keays,Adelaide,21.0,14.0,7.0,0.67,0.33,5.0,2.0,2.0,Gen. Forward
9,Daniel Curtin,Adelaide,,,,,,,,,Midfielder
9,Darcy Fogarty,Adelaide,12.0,9.0,3.0,0.75,0.25,5.0,3.0,1.0,Key Forward
9,Isaac Cumming,Adelaide,12.0,8.0,4.0,0.67,0.33,3.0,0.0,2.0,Midfielder
9,Izak Rankine,Adelaide,16.0,11.0,5.0,0.69,0.31,3.0,2.0,3.0,Mid-Forward
9,Jake Soligo,Adelaide,17.0,12.0,5.0,0.71,0.29,2.0,0.0,7.0,Midfielder
9,James Peatling,Adelaide,24.0,15.0,9.0,0.62,0.38,3.0,0.0,12.0,Midfielder
9,Jordan Dawson,Adelaide,14.0,11.0,3.0,0.79,0.21,2.0,0.0,9.0,Midfielder
9,Jordon Butts,Adelaide,8.0,5.0,3.0,0.62,0.38,3.0,0.0,0.0,Key Defender
9,Josh Rachele,Adelaide,7.0,4.0,3.0,0.57,0.43,2.0,2.0,2.0,Gen. Forward
9,Josh Worrell,Adelaide,23.0,21.0,2.0,0.91,0.09,5.0,0.0,1.0,Gen. Defender
9,Luke Nankervis,Adelaide,16.0,9.0,7.0,0.56,0.44,3.0,0.0,1.0,Midfielder
9,Mark Keane,Adelaide,18.0,14.0,4.0,0.78,0.22,6.0,0.0,4.0,Key Defender
9,Max Michalanney,Adelaide,7.0,4.0,3.0,0.57,0.43,3.0,0.0,0.0,Gen. Defender
9,Mitchell Hinge,Adelaide,11.0,8.0,3.0,0.73,0.27,2.0,0.0,1.0,Gen. Defender
9,Reilly O'Brien,Adelaide,17.0,8.0,9.0,0.47,0.53,5.0,0.0,5.0,Ruck
9,Riley Thilthorpe,Adelaide,15.0,11.0,4.0,0.73,0.27,10.0,3.0,1.0,Key Forward
9,Rory Laird,Adelaide,18.0,11.0,7.0,0.61,0.39,4.0,0.0,2.0,Gen. Defender
9,Sam Berry,Adelaide,,,,,,,,,Midfielder
9,Taylor Walker,Adelaide,13.0,10.0,3.0,0.77,0.23,5.0,0.0,4.0,Key Forward
9,Wayne Milera,Adelaide,15.0,6.0,9.0,0.4,0.6,4.0,0.0,4.0,Gen. Defender
9,Zac Taylor,Adelaide,8.0,3.0,5.0,0.38,0.62,3.0,0.0,3.0,Gen. Forward
10,Alex Neal-Bullen,Adelaide,9.0,5.0,4.0,0.56,0.44,3.0,0.0,3.0,Gen. Forward
10,Ben Keays,Adelaide,7.0,4.0,3.0,0.57,0.43,0.0,0.0,0.0,Gen. Forward
10,Daniel Curtin,Adelaide,12.0,12.0,0.0,1.0,0.0,3.0,0.0,3.0,Midfielder
10,Darcy Fogarty,Adelaide,11.0,8.0,3.0,0.73,0.27,7.0,4.0,1.0,Key Forward
10,Isaac Cumming,Adelaide,10.0,5.0,5.0,0.5,0.5,4.0,0.0,1.0,Midfielder
10,Izak Rankine,Adelaide,26.0,14.0,12.0,0.54,0.46,3.0,1.0,2.0,Mid-Forward
10,Jake Soligo,Adelaide,23.0,15.0,8.0,0.65,0.35,1.0,2.0,4.0,Midfielder
10,James Peatling,Adelaide,22.0,12.0,10.0,0.55,0.45,2.0,0.0,4.0,Midfielder
10,Jordan Dawson,Adelaide,27.0,20.0,7.0,0.74,0.26,9.0,1.0,8.0,Midfielder
10,Jordon Butts,Adelaide,5.0,3.0,2.0,0.6,0.4,2.0,0.0,0.0,Key Defender
10,Josh Rachele,Adelaide,14.0,10.0,4.0,0.71,0.29,4.0,1.0,3.0,Gen. Forward
10,Josh Worrell,Adelaide,15.0,12.0,3.0,0.8,0.2,1.0,0.0,0.0,Gen. Defender
10,Luke Nankervis,Adelaide,10.0,6.0,4.0,0.6,0.4,4.0,0.0,1.0,Midfielder
10,Mark Keane,Adelaide,8.0,8.0,0.0,1.0,0.0,3.0,0.0,2.0,Key Defender
10,Max Michalanney,Adelaide,8.0,5.0,3.0,0.62,0.38,0.0,0.0,3.0,Gen. Defender
10,Mitchell Hinge,Adelaide,21.0,9.0,12.0,0.43,0.57,2.0,0.0,2.0,Gen. Defender
10,Reilly O'Brien,Adelaide,13.0,6.0,7.0,0.46,0.54,2.0,0.0,3.0,Ruck
10,Riley Thilthorpe,Adelaide,16.0,11.0,5.0,0.69,0.31,7.0,0.0,3.0,Key Forward
10,Rory Laird,Adelaide,27.0,11.0,16.0,0.41,0.59,5.0,0.0,4.0,Gen. Defender
10,Sam Berry,Adelaide,,,,,,,,,Midfielder
10,Taylor Walker,Adelaide,,,,,,,,,Key Forward
10,Wayne Milera,Adelaide,17.0,12.0,5.0,0.71,0.29,4.0,0.0,2.0,Gen. Defender
10,Zac Taylor,Adelaide,12.0,5.0,7.0,0.42,0.58,2.0,0.0,3.0,Gen. Forward
11,Alex Neal-Bullen,Adelaide,14.0,6.0,8.0,0.43,0.57,1.0,1.0,5.0,Gen. Forward
11,Ben Keays,Adelaide,12.0,7.0,5.0,0.58,0.42,3.0,1.0,6.0,Gen. Forward
11,Daniel Curtin,Adelaide,14.0,10.0,4.0,0.71,0.29,8.0,0.0,2.0,Midfielder
11,Darcy Fogarty,Adelaide,8.0,5.0,3.0,0.62,0.38,5.0,1.0,2.0,Key Forward
11,Isaac Cumming,Adelaide,16.0,11.0,5.0,0.69,0.31,1.0,0.0,2.0,Midfielder
11,Izak Rankine,Adelaide,23.0,14.0,9.0,0.61,0.39,3.0,1.0,4.0,Mid-Forward
11,Jake Soligo,Adelaide,19.0,12.0,7.0,0.63,0.37,3.0,0.0,5.0,Midfielder
11,James Peatling,Adelaide,16.0,9.0,7.0,0.56,0.44,3.0,2.0,5.0,Midfielder
11,Jordan Dawson,Adelaide,27.0,20.0,7.0,0.74,0.26,6.0,2.0,9.0,Midfielder
11,Jordon Butts,Adelaide,9.0,4.0,5.0,0.44,0.56,3.0,0.0,0.0,Key Defender
11,Josh Rachele,Adelaide,16.0,14.0,2.0,0.88,0.12,3.0,5.0,6.0,Gen. Forward
11,Josh Worrell,Adelaide,26.0,16.0,10.0,0.62,0.38,6.0,0.0,0.0,Gen. Defender
11,Luke Pedlar,Adelaide,11.0,8.0,3.0,0.73,0.27,4.0,2.0,3.0,Gen. Forward
11,Mark Keane,Adelaide,14.0,11.0,3.0,0.79,0.21,5.0,0.0,1.0,Key Defender
11,Max Michalanney,Adelaide,16.0,9.0,7.0,0.56,0.44,7.0,0.0,1.0,Gen. Defender
11,Mitchell Hinge,Adelaide,20.0,15.0,5.0,0.75,0.25,7.0,0.0,0.0,Gen. Defender
11,Reilly O'Brien,Adelaide,18.0,10.0,8.0,0.56,0.44,4.0,1.0,4.0,Ruck
11,Riley Thilthorpe,Adelaide,17.0,13.0,4.0,0.76,0.24,7.0,2.0,4.0,Key Forward
11,Rory Laird,Adelaide,27.0,17.0,10.0,0.63,0.37,11.0,0.0,2.0,Gen. Defender
11,Sam Berry,Adelaide,26.0,15.0,11.0,0.58,0.42,6.0,1.0,9.0,Midfielder
11,Sid Draper,Adelaide,,,,,,,,,Mid-Forward
11,Wayne Milera,Adelaide,23.0,11.0,12.0,0.48,0.52,9.0,0.0,2.0,Gen. Defender
11,Zac Taylor,Adelaide,,,,,,,,,Gen. Forward
12,Alex Neal-Bullen,Adelaide,25.0,14.0,11.0,0.56,0.44,6.0,1.0,4.0,Gen. Forward
12,Ben Keays,Adelaide,17.0,10.0,7.0,0.59,0.41,2.0,3.0,6.0,Gen. Forward
12,Brodie Smith,Adelaide,17.0,14.0,3.0,0.82,0.18,2.0,1.0,2.0,Gen. Defender
12,Daniel Curtin,Adelaide,16.0,9.0,7.0,0.56,0.44,7.0,0.0,5.0,Midfielder
12,Darcy Fogarty,Adelaide,7.0,4.0,3.0,0.57,0.43,3.0,2.0,3.0,Key Forward
12,Isaac Cumming,Adelaide,21.0,16.0,5.0,0.76,0.24,5.0,2.0,3.0,Midfielder
12,Izak Rankine,Adelaide,18.0,11.0,7.0,0.61,0.39,4.0,1.0,1.0,Mid-Forward
12,Jake Soligo,Adelaide,15.0,8.0,7.0,0.53,0.47,1.0,1.0,6.0,Midfielder
12,James Peatling,Adelaide,21.0,12.0,9.0,0.57,0.43,5.0,0.0,4.0,Midfielder
12,Jordan Dawson,Adelaide,21.0,15.0,6.0,0.71,0.29,4.0,1.0,3.0,Midfielder
12,Jordon Butts,Adelaide,4.0,3.0,1.0,0.75,0.25,2.0,0.0,1.0,Key Defender
12,Josh Rachele,Adelaide,13.0,12.0,1.0,0.92,0.08,3.0,3.0,1.0,Gen. Forward
12,Josh Worrell,Adelaide,24.0,15.0,9.0,0.62,0.38,6.0,0.0,2.0,Gen. Defender
12,Luke Pedlar,Adelaide,10.0,3.0,7.0,0.3,0.7,2.0,1.0,5.0,Gen. Forward
12,Mark Keane,Adelaide,23.0,21.0,2.0,0.91,0.09,10.0,0.0,2.0,Key Defender
12,Max Michalanney,Adelaide,10.0,4.0,6.0,0.4,0.6,0.0,0.0,8.0,Gen. Defender
12,Mitchell Hinge,Adelaide,13.0,9.0,4.0,0.69,0.31,5.0,0.0,4.0,Gen. Defender
12,Reilly O'Brien,Adelaide,13.0,9.0,4.0,0.69,0.31,1.0,0.0,7.0,Ruck
