Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
11,Riley Thilthorpe,Adelaide,Key Forward,20251107,2,7.0,11.95,126,113,0.14,0,85,13,4,17,58.8,313,4,8,3,5,1,1,20,2,7,1,1,5,2,3,2,10,4,12,11
11,Rory Laird,Adelaide,Gen. Defender,20251107,1,5.4,10.24,96,110,0.12,0,79,17,10,27,74.1,272,1,6,4,5,4,10,0,0,11,5,0,0,0,0,1,3,2,6,0
11,Max Michalanney,Adelaide,Gen. Defender,20251107,0,4.9,6.32,50,60,0.01,0,90,9,7,16,68.8,371,4,4,3,3,2,3,0,1,7,1,1,0,0,0,0,3,1,13,0
11,Wayne Milera,Adelaide,Gen. Defender,20251107,0,4.7,7.94,78,89,0.02,0,80,11,12,23,73.9,381,4,2,2,2,2,3,0,0,9,2,0,0,0,0,2,5,2,5,0
11,Zac Taylor,Adelaide,Gen. Forward,20251107,0,2.7,7.48,29,18,0.0,0,46,3,2,5,60.0,96,0,3,3,2,2,3,0,1,1,1,0,1,0,1,0,2,0,6,0
11,Darcy Fogarty,Adelaide,Key Forward,20251107,0,2.2,7.2,46,51,0.0,0,80,5,3,8,62.5,113,2,2,1,2,1,0,0,0,5,0,1,2,1,1,0,4,2,7,0
11,Sid Draper,Adelaide,Mid-Forward,20251107,0,1.5,2.26,12,29,0.0,0,34,4,5,9,66.7,85,2,2,1,1,1,1,37,1,1,0,0,1,0,0,0,2,1,11,0
12,Ben Keays,Adelaide,Gen. Forward,20251205,6,20.9,10.11,106,92,1.01,16,92,10,7,17,47.1,223,4,11,7,7,5,2,0,2,2,0,0,5,3,0,0,5,6,22,0
12,Josh Rachele,Adelaide,Gen. Forward,20251205,6,16.4,9.76,85,65,0.47,8,81,12,1,13,76.9,345,2,4,4,3,3,3,3,1,3,0,0,4,3,1,2,9,1,12,0
12,Mark Keane,Adelaide,Key Defender,20251205,5,15.9,10.02,137,99,1.23,20,94,21,2,23,78.3,514,3,5,1,5,1,15,0,0,10,8,2,0,0,0,0,2,2,7,0
12,Sam Berry,Adelaide,Midfielder,20251205,0,15.1,10.31,78,66,0.15,3,73,10,6,16,68.8,389,8,10,9,2,2,1,60,8,0,0,0,1,1,0,0,2,5,13,0
12,Brodie Smith,Adelaide,Gen. Defender,20251205,0,14.7,7.55,105,69,0.03,0,82,14,3,17,76.5,522,3,5,4,4,3,4,0,1,2,0,0,1,1,0,0,3,2,8,0
12,Isaac Cumming,Adelaide,Midfielder,20251205,1,14.6,8.04,111,97,0.25,4,77,16,5,21,61.9,402,7,10,9,9,9,7,0,1,5,1,0,2,2,0,0,6,3,14,0
12,Riley Thilthorpe,Adelaide,Key Forward,20251205,0,13.7,11.94,98,87,0.21,4,62,10,4,14,71.4,246,1,7,4,4,2,1,17,3,6,0,2,3,2,0,1,5,4,15,5
12,Wayne Milera,Adelaide,Gen. Defender,20251205,0,13.2,7.71,98,87,0.08,2,87,13,4,17,82.4,540,4,5,5,3,3,7,0,2,6,4,0,2,1,0,0,4,4,12,0
12,Jordan Dawson,Adelaide,Midfielder,20251205,0,12.4,13.82,112,86,0.33,6,77,15,6,21,71.4,335,5,6,5,2,1,3,60,2,4,1,0,4,1,1,2,5,3,19,0
12,Josh Worrell,Adelaide,Gen. Defender,20251205,4,11.7,8.79,104,90,0.36,6,81,15,9,24,75.0,398,2,8,7,7,6,9,0,1,6,2,0,0,0,0,0,5,2,6,0
12,James Peatling,Adelaide,Midfielder,20251205,0,11.4,10.21,82,82,0.24,5,77,12,9,21,66.7,267,3,13,9,4,4,4,57,7,5,1,0,0,0,0,1,3,4,19,0
12,Reilly O'Brien,Adelaide,Ruck,20251205,0,11.3,11.15,87,94,0.12,2,85,9,4,13,46.2,222,4,10,4,5,2,2,83,6,1,1,1,0,0,0,0,3,7,13,37
12,Alex Neal-Bullen,Adelaide,Gen. Forward,20251205,8,11.1,10.73,96,99,1.08,17,80,14,11,25,60.0,352,5,9,7,7,5,2,0,0,6,0,0,1,1,0,2,6,4,25,0
12,Luke Pedlar,Adelaide,Gen. Forward,20251205,0,7.9,6.54,67,57,0.01,0,63,3,7,10,70.0,42,0,7,4,6,3,4,0,0,2,1,1,1,1,0,0,4,5,7,0
12,Daniel Curtin,Adelaide,Midfielder,20251205,0,7.6,9.13,72,79,0.03,0,86,9,7,16,56.3,155,1,7,4,4,2,3,0,1,7,2,1,0,0,0,0,1,5,9,0
12,Jake Soligo,Adelaide,Midfielder,20251205,0,7.2,11.55,73,70,0.1,2,76,8,7,15,60.0,213,5,6,3,3,3,2,67,2,1,0,0,1,1,0,0,4,6,25,0
12,Mitchell Hinge,Adelaide,Gen. Defender,20251205,0,7.0,10.77,73,66,0.02,0,83,9,4,13,84.6,254,2,4,1,3,1,4,0,0,5,3,2,0,0,0,1,3,4,10,0
12,Max Michalanney,Adelaide,Gen. Defender,20251205,0,7.0,6.26,70,57,0.01,0,88,4,6,10,60.0,129,2,5,4,4,3,5,0,0,0,0,0,0,0,0,0,0,8,18,0
12,Izak Rankine,Adelaide,Mid-Forward,20251205,0,5.9,13.58,62,63,0.1,2,86,11,7,18,50.0,220,5,7,5,2,2,0,43,3,4,0,0,2,1,0,2,4,1,11,0
12,Taylor Walker,Adelaide,Key Forward,20251205,0,5.9,8.17,37,44,0.01,0,81,6,3,9,55.6,215,3,3,1,2,0,0,0,1,3,0,1,1,1,0,1,3,1,5,3
12,Jordon Butts,Adelaide,Key Defender,20251205,0,4.4,6.15,31,21,0.0,0,85,3,1,4,75.0,93,1,2,1,2,1,2,0,0,2,1,1,0,0,0,0,2,1,5,0
12,Darcy Fogarty,Adelaide,Key Forward,20251205,0,4.0,6.95,49,42,0.01,0,83,4,3,7,85.7,108,0,1,1,1,1,0,0,0,3,0,0,2,2,0,1,5,3,11,0
12,Sid Draper,Adelaide,Mid-Forward,20251205,0,3.4,2.5,16,21,0.0,0,21,1,3,4,50.0,5,0,3,3,2,2,0,10,1,0,0,0,0,0,0,0,0,3,7,0
13,Ben Keays,Adelaide,Gen. Forward,20251302,9,20.5,10.57,120,98,2.09,44,93,10,10,20,80.0,372,7,8,7,6,5,1,0,3,3,0,0,3,3,0,1,8,5,20,0
