Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
1,Ben Miller,Richmond,Key Defender,13.0,10.0,3.0,0.77,0.23,6.0,0.0,1.0,0.56,0.83,-0.26,-0.09
1,Harry Armstrong,Richmond,Key Forward,5.0,2.0,3.0,0.4,0.6,1.0,0.0,1.0,-1.62,-1.62,0.0,-1.88
1,Jack Ross,Richmond,Mid-Forward,28.0,14.0,14.0,0.5,0.5,5.0,2.0,4.0,8.87,5.83,3.04,0.74
1,Jacob Bauer,Richmond,Key Forward,9.0,6.0,3.0,0.67,0.33,4.0,1.0,4.0,3.8,2.8,1.0,1.8
1,Jacob Blight,Richmond,Key Defender,,,,,,,,,,,,
1,Jacob Hopper,Richmond,Midfielder,22.0,7.0,15.0,0.32,0.68,2.0,1.0,6.0,-4.39,-4.17,-0.22,-1.26
1,James Trezise,Richmond,Midfielder,19.0,8.0,11.0,0.42,0.58,1.0,0.0,2.0,6.06,2.31,3.75,-1.56
1,Jayden Short,Richmond,Gen. Defender,19.0,16.0,3.0,0.84,0.16,5.0,0.0,4.0,-2.2,-0.8,-1.4,-2.0
1,Kamdyn McIntosh,Richmond,Midfielder,16.0,8.0,8.0,0.5,0.5,3.0,0.0,5.0,1.52,-0.04,1.57,-0.61
1,Luke Trainor,Richmond,Gen. Defender,15.0,11.0,4.0,0.73,0.27,5.0,0.0,2.0,1.05,1.67,-0.62,1.05
1,Nathan Broad,Richmond,Gen. Defender,11.0,8.0,3.0,0.73,0.27,2.0,0.0,3.0,-3.04,-1.59,-1.46,-3.86
1,Nick Vlastuin,Richmond,Gen. Defender,21.0,18.0,3.0,0.86,0.14,8.0,0.0,2.0,1.86,3.96,-2.09,1.91
1,Rhyan Mansell,Richmond,Gen. Forward,10.0,5.0,5.0,0.5,0.5,1.0,1.0,2.0,-1.25,-2.75,1.5,-2.35
1,Sam Banks,Richmond,Gen. Defender,21.0,10.0,11.0,0.48,0.52,1.0,0.0,2.0,-0.09,-3.86,3.77,-3.64
1,Sam Lalor,Richmond,Gen. Forward,18.0,6.0,12.0,0.33,0.67,2.0,2.0,2.0,6.0,1.0,5.0,-1.0
1,Seth Campbell,Richmond,Gen. Forward,8.0,3.0,5.0,0.38,0.62,0.0,2.0,7.0,-4.91,-4.18,-0.73,-2.54
1,Steely Green,Richmond,Gen. Forward,7.0,6.0,1.0,0.86,0.14,2.0,0.0,5.0,-0.37,1.58,-1.95,0.26
1,Thomson Dow,Richmond,Midfielder,22.0,9.0,13.0,0.41,0.59,1.0,0.0,9.0,3.45,2.36,1.09,-2.46
1,Tim Taranto,Richmond,Midfielder,30.0,14.0,16.0,0.47,0.53,1.0,0.0,3.0,4.38,3.57,0.81,-2.0
1,Toby Nankervis,Richmond,Ruck,21.0,13.0,8.0,0.62,0.38,4.0,2.0,6.0,5.14,5.14,0.0,1.86
1,Tom Brown,Richmond,Gen. Defender,10.0,7.0,3.0,0.7,0.3,2.0,1.0,4.0,-4.0,-3.22,-0.78,-2.52
1,Tom Lynch,Richmond,Key Forward,13.0,5.0,8.0,0.38,0.62,4.0,1.0,1.0,3.0,-2.38,5.38,-0.19
1,Tyler Sonsie,Richmond,Mid-Forward,,,,,,,,,,,,
2,Ben Miller,Richmond,Key Defender,19.0,13.0,6.0,0.68,0.32,6.0,0.0,0.0,6.56,3.83,2.74,-0.09
2,Harry Armstrong,Richmond,Key Forward,12.0,7.0,5.0,0.58,0.42,5.0,2.0,0.0,5.38,3.38,2.0,2.12
2,Jack Ross,Richmond,Mid-Forward,11.0,5.0,6.0,0.45,0.55,3.0,0.0,2.0,-8.13,-3.17,-4.96,-1.26
2,Jacob Bauer,Richmond,Key Forward,8.0,5.0,3.0,0.62,0.38,3.0,1.0,0.0,2.8,1.8,1.0,0.8
2,Jacob Blight,Richmond,Key Defender,12.0,7.0,5.0,0.58,0.42,5.0,1.0,2.0,0.29,-0.57,0.86,-1.0
2,Jacob Hopper,Richmond,Midfielder,24.0,9.0,15.0,0.38,0.62,0.0,0.0,0.0,-2.39,-2.17,-0.22,-3.26
2,James Trezise,Richmond,Midfielder,9.0,4.0,5.0,0.44,0.56,1.0,0.0,0.0,-3.94,-1.69,-2.25,-1.56
2,Jayden Short,Richmond,Gen. Defender,21.0,17.0,4.0,0.81,0.19,6.0,0.0,2.0,-0.2,0.2,-0.4,-1.0
2,Kaleb Smith,Richmond,Gen. Defender,,,,,,,,,,,,
2,Kamdyn McIntosh,Richmond,Midfielder,18.0,10.0,8.0,0.56,0.44,5.0,1.0,6.0,3.52,1.96,1.57,1.39
2,Liam Fawcett,Richmond,Key Forward,5.0,3.0,2.0,0.6,0.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2,Luke Trainor,Richmond,Gen. Defender,10.0,8.0,2.0,0.8,0.2,2.0,0.0,1.0,-3.95,-1.33,-2.62,-1.95
2,Nathan Broad,Richmond,Gen. Defender,8.0,8.0,0.0,1.0,0.0,6.0,0.0,1.0,-6.04,-1.59,-4.46,0.14
2,Nick Vlastuin,Richmond,Gen. Defender,14.0,9.0,5.0,0.64,0.36,4.0,0.0,1.0,-5.14,-5.04,-0.09,-2.09
2,Rhyan Mansell,Richmond,Gen. Forward,16.0,14.0,2.0,0.88,0.12,3.0,0.0,6.0,4.75,6.25,-1.5,-0.35
2,Sam Banks,Richmond,Gen. Defender,,,,,,,,,,,,
2,Sam Lalor,Richmond,Gen. Forward,10.0,7.0,3.0,0.7,0.3,4.0,1.0,4.0,-2.0,2.0,-4.0,1.0
2,Seth Campbell,Richmond,Gen. Forward,13.0,8.0,5.0,0.62,0.38,1.0,2.0,2.0,0.09,0.82,-0.73,-1.54
2,Steely Green,Richmond,Gen. Forward,13.0,7.0,6.0,0.54,0.46,2.0,0.0,0.0,5.63,2.58,3.05,0.26
2,Thomson Dow,Richmond,Midfielder,15.0,6.0,9.0,0.4,0.6,4.0,0.0,2.0,-3.55,-0.64,-2.91,0.54
2,Tim Taranto,Richmond,Midfielder,17.0,4.0,13.0,0.24,0.76,0.0,0.0,8.0,-8.62,-6.43,-2.19,-3.0
2,Toby Nankervis,Richmond,Ruck,13.0,5.0,8.0,0.38,0.62,0.0,0.0,0.0,-2.86,-2.86,0.0,-2.14
2,Tom Brown,Richmond,Gen. Defender,14.0,10.0,4.0,0.71,0.29,5.0,0.0,0.0,0.0,-0.22,0.22,0.48
3,Ben Miller,Richmond,Key Defender,12.0,10.0,2.0,0.83,0.17,10.0,0.0,2.0,-0.44,0.83,-1.26,3.91
3,Harry Armstrong,Richmond,Key Forward,,,,,,,,,,,,
3,Jack Ross,Richmond,Mid-Forward,21.0,11.0,10.0,0.52,0.48,9.0,0.0,3.0,1.87,2.83,-0.96,4.74
3,Jacob Bauer,Richmond,Key Forward,4.0,2.0,2.0,0.5,0.5,2.0,1.0,0.0,-1.2,-1.2,0.0,-0.2
3,Jacob Blight,Richmond,Key Defender,18.0,13.0,5.0,0.72,0.28,12.0,0.0,0.0,6.29,5.43,0.86,6.0
3,Jacob Hopper,Richmond,Midfielder,25.0,12.0,13.0,0.48,0.52,6.0,0.0,2.0,-1.39,0.83,-2.22,2.74
3,James Trezise,Richmond,Midfielder,15.0,9.0,6.0,0.6,0.4,5.0,0.0,5.0,2.06,3.31,-1.25,2.44
3,Jayden Short,Richmond,Gen. Defender,26.0,24.0,2.0,0.92,0.08,6.0,0.0,2.0,4.8,7.2,-2.4,-1.0
3,Kaleb Smith,Richmond,Gen. Defender,,,,,,,,,,,,
3,Kamdyn McIntosh,Richmond,Midfielder,20.0,14.0,6.0,0.7,0.3,8.0,1.0,4.0,5.52,5.96,-0.43,4.39
3,Luke Trainor,Richmond,Gen. Defender,18.0,14.0,4.0,0.78,0.22,6.0,0.0,2.0,4.05,4.67,-0.62,2.05
3,Nathan Broad,Richmond,Gen. Defender,18.0,15.0,3.0,0.83,0.17,10.0,0.0,0.0,3.96,5.41,-1.46,4.14
3,Nick Vlastuin,Richmond,Gen. Defender,13.0,11.0,2.0,0.85,0.15,5.0,0.0,1.0,-6.14,-3.04,-3.09,-1.09
3,Rhyan Mansell,Richmond,Gen. Forward,8.0,5.0,3.0,0.62,0.38,2.0,0.0,2.0,-3.25,-2.75,-0.5,-1.35
3,Sam Lalor,Richmond,Gen. Forward,9.0,7.0,2.0,0.78,0.22,5.0,0.0,1.0,-3.0,2.0,-5.0,2.0
3,Seth Campbell,Richmond,Gen. Forward,12.0,7.0,5.0,0.58,0.42,3.0,3.0,2.0,-0.91,-0.18,-0.73,0.46
3,Steely Green,Richmond,Gen. Forward,10.0,5.0,5.0,0.5,0.5,3.0,0.0,2.0,2.63,0.58,2.05,1.26
3,Thomson Dow,Richmond,Midfielder,20.0,10.0,10.0,0.5,0.5,4.0,0.0,1.0,1.45,3.36,-1.91,0.54
3,Tim Taranto,Richmond,Midfielder,20.0,7.0,13.0,0.35,0.65,1.0,0.0,8.0,-5.62,-3.43,-2.19,-2.0
3,Toby Nankervis,Richmond,Ruck,21.0,13.0,8.0,0.62,0.38,3.0,0.0,0.0,5.14,5.14,0.0,0.86
3,Tom Brown,Richmond,Gen. Defender,14.0,12.0,2.0,0.86,0.14,8.0,1.0,2.0,0.0,1.78,-1.78,3.48
3,Tom Lynch,Richmond,Key Forward,7.0,6.0,1.0,0.86,0.14,4.0,1.0,1.0,-3.0,-1.38,-1.62,-0.19
3,Tyler Sonsie,Richmond,Mid-Forward,10.0,6.0,4.0,0.6,0.4,4.0,0.0,1.0,-5.25,-2.31,-2.94,0.19
4,Ben Miller,Richmond,Key Defender,10.0,8.0,2.0,0.8,0.2,9.0,0.0,4.0,-2.44,-1.17,-1.26,2.91
4,Harry Armstrong,Richmond,Key Forward,11.0,7.0,4.0,0.64,0.36,6.0,2.0,2.0,4.38,3.38,1.0,3.12
4,Jack Ross,Richmond,Mid-Forward,19.0,10.0,9.0,0.53,0.47,7.0,0.0,4.0,-0.13,1.83,-1.96,2.74
4,Jacob Bauer,Richmond,Key Forward,,,,,,,,,,,,
4,Jacob Blight,Richmond,Key Defender,10.0,5.0,5.0,0.5,0.5,5.0,1.0,0.0,-1.71,-2.57,0.86,-1.0
4,Jacob Hopper,Richmond,Midfielder,32.0,11.0,21.0,0.34,0.66,5.0,0.0,4.0,5.61,-0.17,5.78,1.74
4,James Trezise,Richmond,Midfielder,21.0,9.0,12.0,0.43,0.57,4.0,0.0,2.0,8.06,3.31,4.75,1.44
4,Jayden Short,Richmond,Gen. Defender,25.0,19.0,6.0,0.76,0.24,9.0,0.0,1.0,3.8,2.2,1.6,2.0
4,Kaleb Smith,Richmond,Gen. Defender,11.0,9.0,2.0,0.82,0.18,3.0,0.0,0.0,-0.12,1.75,-1.88,-0.62
4,Kamdyn McIntosh,Richmond,Midfielder,8.0,4.0,4.0,0.5,0.5,1.0,0.0,8.0,-6.48,-4.04,-2.43,-2.61
4,Luke Trainor,Richmond,Gen. Defender,19.0,15.0,4.0,0.79,0.21,4.0,0.0,2.0,5.05,5.67,-0.62,0.05
4,Nathan Broad,Richmond,Gen. Defender,19.0,12.0,7.0,0.63,0.37,5.0,0.0,1.0,4.96,2.41,2.54,-0.86
4,Nick Vlastuin,Richmond,Gen. Defender,16.0,14.0,2.0,0.88,0.12,5.0,0.0,4.0,-3.14,-0.04,-3.09,-1.09
4,Sam Banks,Richmond,Gen. Defender,12.0,5.0,7.0,0.42,0.58,3.0,2.0,1.0,-9.09,-8.86,-0.23,-1.64
4,Sam Lalor,Richmond,Gen. Forward,24.0,8.0,16.0,0.33,0.67,2.0,2.0,4.0,12.0,3.0,9.0,-1.0
4,Seth Campbell,Richmond,Gen. Forward,15.0,6.0,9.0,0.4,0.6,1.0,2.0,1.0,2.09,-1.18,3.27,-1.54
4,Steely Green,Richmond,Gen. Forward,14.0,10.0,4.0,0.71,0.29,4.0,2.0,0.0,6.63,5.58,1.05,2.26
4,Thomson Dow,Richmond,Midfielder,21.0,5.0,16.0,0.24,0.76,4.0,0.0,5.0,2.45,-1.64,4.09,0.54
4,Tim Taranto,Richmond,Midfielder,29.0,14.0,15.0,0.48,0.52,2.0,1.0,5.0,3.38,3.57,-0.19,-1.0
4,Toby Nankervis,Richmond,Ruck,15.0,8.0,7.0,0.53,0.47,2.0,0.0,2.0,-0.86,0.14,-1.0,-0.14
4,Tom Brown,Richmond,Gen. Defender,12.0,8.0,4.0,0.67,0.33,4.0,0.0,1.0,-2.0,-2.22,0.22,-0.52
4,Tom Lynch,Richmond,Key Forward,7.0,5.0,2.0,0.71,0.29,3.0,1.0,1.0,-3.0,-2.38,-0.62,-1.19
4,Tyler Sonsie,Richmond,Mid-Forward,12.0,9.0,3.0,0.75,0.25,3.0,0.0,1.0,-3.25,0.69,-3.94,-0.81
5,Ben Miller,Richmond,Key Defender,12.0,11.0,1.0,0.92,0.08,6.0,0.0,0.0,-0.44,1.83,-2.26,-0.09
5,Hugo Ralphsmith,Richmond,Midfielder,16.0,9.0,7.0,0.56,0.44,6.0,0.0,2.0,2.58,1.33,1.25,2.58
5,Jack Ross,Richmond,Mid-Forward,12.0,8.0,4.0,0.67,0.33,7.0,0.0,2.0,-7.13,-0.17,-6.96,2.74
5,Jacob Bauer,Richmond,Key Forward,,,,,,,,,,,,
5,Jacob Blight,Richmond,Key Defender,7.0,2.0,5.0,0.29,0.71,3.0,1.0,3.0,-4.71,-5.57,0.86,-3.0
5,Jacob Hopper,Richmond,Midfielder,33.0,8.0,25.0,0.24,0.76,3.0,0.0,6.0,6.61,-3.17,9.78,-0.26
5,James Trezise,Richmond,Midfielder,17.0,9.0,8.0,0.53,0.47,5.0,0.0,2.0,4.06,3.31,0.75,2.44
5,Jayden Short,Richmond,Gen. Defender,25.0,20.0,5.0,0.8,0.2,8.0,0.0,2.0,3.8,3.2,0.6,1.0
5,Jonty Faull,Richmond,Key Forward,6.0,5.0,1.0,0.83,0.17,2.0,0.0,0.0,-1.25,0.12,-1.38,-0.75
5,Kamdyn McIntosh,Richmond,Midfielder,19.0,11.0,8.0,0.58,0.42,6.0,1.0,1.0,4.52,2.96,1.57,2.39
5,Luke Trainor,Richmond,Gen. Defender,22.0,17.0,5.0,0.77,0.23,10.0,0.0,0.0,8.05,7.67,0.38,6.05
5,Maurice Rioli,Richmond,Gen. Forward,6.0,3.0,3.0,0.5,0.5,1.0,2.0,0.0,-2.46,-2.54,0.08,-1.08
5,Nathan Broad,Richmond,Gen. Defender,19.0,15.0,4.0,0.79,0.21,11.0,0.0,2.0,4.96,5.41,-0.46,5.14
5,Nick Vlastuin,Richmond,Gen. Defender,20.0,13.0,7.0,0.65,0.35,9.0,0.0,3.0,0.86,-1.04,1.91,2.91
5,Sam Banks,Richmond,Gen. Defender,21.0,10.0,11.0,0.48,0.52,3.0,0.0,1.0,-0.09,-3.86,3.77,-1.64
5,Seth Campbell,Richmond,Gen. Forward,9.0,6.0,3.0,0.67,0.33,1.0,0.0,1.0,-3.91,-1.18,-2.73,-1.54
5,Steely Green,Richmond,Gen. Forward,9.0,5.0,4.0,0.56,0.44,1.0,1.0,1.0,1.63,0.58,1.05,-0.74
5,Thomson Dow,Richmond,Midfielder,20.0,5.0,15.0,0.25,0.75,4.0,0.0,2.0,1.45,-1.64,3.09,0.54
5,Tim Taranto,Richmond,Midfielder,26.0,11.0,15.0,0.42,0.58,4.0,0.0,7.0,0.38,0.57,-0.19,1.0
5,Toby Nankervis,Richmond,Ruck,17.0,4.0,13.0,0.24,0.76,3.0,0.0,2.0,1.14,-3.86,5.0,0.86
5,Tom Brown,Richmond,Gen. Defender,24.0,17.0,7.0,0.71,0.29,5.0,0.0,2.0,10.0,6.78,3.22,0.48
5,Tom Lynch,Richmond,Key Forward,5.0,3.0,2.0,0.6,0.4,2.0,1.0,1.0,-5.0,-4.38,-0.62,-2.19
5,Tyler Sonsie,Richmond,Mid-Forward,12.0,7.0,5.0,0.58,0.42,4.0,1.0,2.0,-3.25,-1.31,-1.94,0.19
6,Ben Miller,Richmond,Key Defender,7.0,6.0,1.0,0.86,0.14,4.0,0.0,1.0,-5.44,-3.17,-2.26,-2.09
6,Hugo Ralphsmith,Richmond,Midfielder,11.0,7.0,4.0,0.64,0.36,5.0,1.0,2.0,-2.42,-0.67,-1.75,1.58
6,Jack Ross,Richmond,Mid-Forward,17.0,6.0,11.0,0.35,0.65,4.0,1.0,2.0,-2.13,-2.17,0.04,-0.26
6,Jacob Hopper,Richmond,Midfielder,27.0,11.0,16.0,0.41,0.59,4.0,0.0,2.0,0.61,-0.17,0.78,0.74
6,James Trezise,Richmond,Midfielder,13.0,8.0,5.0,0.62,0.38,2.0,0.0,3.0,0.06,2.31,-2.25,-0.56
6,Jayden Short,Richmond,Gen. Defender,16.0,14.0,2.0,0.88,0.12,2.0,1.0,2.0,-5.2,-2.8,-2.4,-5.0
6,Jonty Faull,Richmond,Key Forward,6.0,4.0,2.0,0.67,0.33,2.0,1.0,1.0,-1.25,-0.88,-0.38,-0.75
6,Kamdyn McIntosh,Richmond,Midfielder,17.0,10.0,7.0,0.59,0.41,1.0,0.0,2.0,2.52,1.96,0.57,-2.61
6,Luke Trainor,Richmond,Gen. Defender,,,,,,,,,,,,
6,Maurice Rioli,Richmond,Gen. Forward,10.0,9.0,1.0,0.9,0.1,2.0,1.0,7.0,1.54,3.46,-1.92,-0.08
6,Nathan Broad,Richmond,Gen. Defender,15.0,12.0,3.0,0.8,0.2,9.0,0.0,1.0,0.96,2.41,-1.46,3.14
6,Nick Vlastuin,Richmond,Gen. Defender,27.0,24.0,3.0,0.89,0.11,13.0,0.0,4.0,7.86,9.96,-2.09,6.91
6,Noah Balta,Richmond,Key Defender,14.0,12.0,2.0,0.86,0.14,5.0,0.0,0.0,2.15,3.23,-1.08,0.38
6,Sam Banks,Richmond,Gen. Defender,20.0,9.0,11.0,0.45,0.55,3.0,0.0,3.0,-1.09,-4.86,3.77,-1.64
6,Sam Lalor,Richmond,Gen. Forward,16.0,4.0,12.0,0.25,0.75,5.0,1.0,1.0,4.0,-1.0,5.0,2.0
6,Samson Ryan,Richmond,Ruck,,,,,,,,,,,,
6,Seth Campbell,Richmond,Gen. Forward,15.0,9.0,6.0,0.6,0.4,3.0,2.0,1.0,2.09,1.82,0.27,0.46
6,Steely Green,Richmond,Gen. Forward,11.0,8.0,3.0,0.73,0.27,3.0,0.0,5.0,3.63,3.58,0.05,1.26
6,Thomson Dow,Richmond,Midfielder,18.0,8.0,10.0,0.44,0.56,4.0,1.0,0.0,-0.55,1.36,-1.91,0.54
6,Tim Taranto,Richmond,Midfielder,35.0,14.0,21.0,0.4,0.6,4.0,1.0,6.0,9.38,3.57,5.81,1.0
6,Toby Nankervis,Richmond,Ruck,10.0,5.0,5.0,0.5,0.5,2.0,0.0,5.0,-5.86,-2.86,-3.0,-0.14
6,Tom Brown,Richmond,Gen. Defender,14.0,10.0,4.0,0.71,0.29,4.0,0.0,1.0,0.0,-0.22,0.22,-0.52
6,Tom Lynch,Richmond,Key Forward,14.0,10.0,4.0,0.71,0.29,4.0,2.0,2.0,4.0,2.62,1.38,-0.19
7,Ben Miller,Richmond,Key Defender,14.0,8.0,6.0,0.57,0.43,7.0,0.0,3.0,1.56,-1.17,2.74,0.91
7,Campbell Gray,Richmond,Key Defender,,,,,,,,,,,,
7,Hugo Ralphsmith,Richmond,Midfielder,11.0,6.0,5.0,0.55,0.45,2.0,0.0,5.0,-2.42,-1.67,-0.75,-1.42
7,Jack Ross,Richmond,Mid-Forward,24.0,11.0,13.0,0.46,0.54,5.0,0.0,1.0,4.87,2.83,2.04,0.74
7,Jacob Hopper,Richmond,Midfielder,23.0,11.0,12.0,0.48,0.52,3.0,0.0,4.0,-3.39,-0.17,-3.22,-0.26
7,James Trezise,Richmond,Midfielder,15.0,8.0,7.0,0.53,0.47,3.0,0.0,0.0,2.06,2.31,-0.25,0.44
7,Jayden Short,Richmond,Gen. Defender,25.0,21.0,4.0,0.84,0.16,6.0,0.0,1.0,3.8,4.2,-0.4,-1.0
7,Jonty Faull,Richmond,Key Forward,7.0,6.0,1.0,0.86,0.14,4.0,0.0,0.0,-0.25,1.12,-1.38,1.25
7,Kamdyn McIntosh,Richmond,Midfielder,12.0,7.0,5.0,0.58,0.42,1.0,0.0,6.0,-2.48,-1.04,-1.43,-2.61
7,Luke Trainor,Richmond,Gen. Defender,16.0,13.0,3.0,0.81,0.19,9.0,0.0,1.0,2.05,3.67,-1.62,5.05
7,Maurice Rioli,Richmond,Gen. Forward,4.0,2.0,2.0,0.5,0.5,0.0,0.0,2.0,-4.46,-3.54,-0.92,-2.08
7,Nathan Broad,Richmond,Gen. Defender,9.0,6.0,3.0,0.67,0.33,6.0,0.0,1.0,-5.04,-3.59,-1.46,0.14
7,Nick Vlastuin,Richmond,Gen. Defender,22.0,15.0,7.0,0.68,0.32,9.0,0.0,0.0,2.86,0.96,1.91,2.91
7,Rhyan Mansell,Richmond,Gen. Forward,7.0,4.0,3.0,0.57,0.43,0.0,1.0,3.0,-4.25,-3.75,-0.5,-3.35
7,Sam Banks,Richmond,Gen. Defender,18.0,16.0,2.0,0.89,0.11,5.0,0.0,2.0,-3.09,2.14,-5.23,0.36
7,Sam Lalor,Richmond,Gen. Forward,10.0,3.0,7.0,0.3,0.7,2.0,1.0,2.0,-2.0,-2.0,0.0,-1.0
7,Seth Campbell,Richmond,Gen. Forward,12.0,4.0,8.0,0.33,0.67,0.0,0.0,2.0,-0.91,-3.18,2.27,-2.54
7,Steely Green,Richmond,Gen. Forward,6.0,4.0,2.0,0.67,0.33,3.0,1.0,2.0,-1.37,-0.42,-0.95,1.26
7,Thomson Dow,Richmond,Midfielder,28.0,10.0,18.0,0.36,0.64,7.0,0.0,3.0,9.45,3.36,6.09,3.54
7,Tim Taranto,Richmond,Midfielder,22.0,8.0,14.0,0.36,0.64,3.0,2.0,1.0,-3.62,-2.43,-1.19,0.0
7,Toby Nankervis,Richmond,Ruck,15.0,11.0,4.0,0.73,0.27,3.0,1.0,2.0,-0.86,3.14,-4.0,0.86
7,Tom Brown,Richmond,Gen. Defender,,,,,,,,,,,,
7,Tom Lynch,Richmond,Key Forward,13.0,13.0,0.0,1.0,0.0,7.0,3.0,1.0,3.0,5.62,-2.62,2.81
8,Ben Miller,Richmond,Key Defender,9.0,3.0,6.0,0.33,0.67,1.0,0.0,1.0,-3.44,-6.17,2.74,-5.09
8,Hugo Ralphsmith,Richmond,Midfielder,12.0,8.0,4.0,0.67,0.33,3.0,0.0,1.0,-1.42,0.33,-1.75,-0.42
8,Jack Ross,Richmond,Mid-Forward,13.0,4.0,9.0,0.31,0.69,1.0,0.0,0.0,-6.13,-4.17,-1.96,-3.26
8,Jacob Hopper,Richmond,Midfielder,28.0,10.0,18.0,0.36,0.64,3.0,0.0,4.0,1.61,-1.17,2.78,-0.26
8,James Trezise,Richmond,Midfielder,,,,,,,,,,,,
8,Jayden Short,Richmond,Gen. Defender,15.0,10.0,5.0,0.67,0.33,9.0,0.0,4.0,-6.2,-6.8,0.6,2.0
8,Jonty Faull,Richmond,Key Forward,7.0,3.0,4.0,0.43,0.57,2.0,1.0,1.0,-0.25,-1.88,1.62,-0.75
8,Kamdyn McIntosh,Richmond,Midfielder,12.0,9.0,3.0,0.75,0.25,4.0,0.0,4.0,-2.48,0.96,-3.43,0.39
8,Luke Trainor,Richmond,Gen. Defender,21.0,15.0,6.0,0.71,0.29,8.0,0.0,2.0,7.05,5.67,1.38,4.05
8,Maurice Rioli,Richmond,Gen. Forward,,,,,,,,,,,,
8,Nathan Broad,Richmond,Gen. Defender,13.0,8.0,5.0,0.62,0.38,3.0,0.0,1.0,-1.04,-1.59,0.54,-2.86
8,Nick Vlastuin,Richmond,Gen. Defender,20.0,16.0,4.0,0.8,0.2,5.0,0.0,2.0,0.86,1.96,-1.09,-1.09
8,Noah Balta,Richmond,Key Defender,14.0,11.0,3.0,0.79,0.21,8.0,0.0,1.0,2.15,2.23,-0.08,3.38
8,Rhyan Mansell,Richmond,Gen. Forward,10.0,8.0,2.0,0.8,0.2,6.0,1.0,0.0,-1.25,0.25,-1.5,2.65
8,Sam Banks,Richmond,Gen. Defender,15.0,8.0,7.0,0.53,0.47,3.0,0.0,2.0,-6.09,-5.86,-0.23,-1.64
8,Sam Lalor,Richmond,Gen. Forward,12.0,5.0,7.0,0.42,0.58,3.0,0.0,4.0,0.0,0.0,0.0,0.0
8,Seth Campbell,Richmond,Gen. Forward,11.0,7.0,4.0,0.64,0.36,5.0,1.0,2.0,-1.91,-0.18,-1.73,2.46
8,Steely Green,Richmond,Gen. Forward,8.0,5.0,3.0,0.62,0.38,4.0,1.0,1.0,0.63,0.58,0.05,2.26
8,Thomson Dow,Richmond,Midfielder,18.0,7.0,11.0,0.39,0.61,2.0,0.0,0.0,-0.55,0.36,-0.91,-1.46
8,Tim Taranto,Richmond,Midfielder,26.0,12.0,14.0,0.46,0.54,5.0,0.0,8.0,0.38,1.57,-1.19,2.0
8,Toby Nankervis,Richmond,Ruck,14.0,6.0,8.0,0.43,0.57,1.0,0.0,4.0,-1.86,-1.86,0.0,-1.14
8,Tom Brown,Richmond,Gen. Defender,14.0,13.0,1.0,0.93,0.07,9.0,1.0,1.0,0.0,2.78,-2.78,4.48
8,Tom Lynch,Richmond,Key Forward,7.0,6.0,1.0,0.86,0.14,5.0,0.0,1.0,-3.0,-1.38,-1.62,0.81
9,Ben Miller,Richmond,Key Defender,10.0,7.0,3.0,0.7,0.3,4.0,0.0,0.0,-2.44,-2.17,-0.26,-2.09
9,Hugo Ralphsmith,Richmond,Midfielder,10.0,7.0,3.0,0.7,0.3,6.0,1.0,5.0,-3.42,-0.67,-2.75,2.58
9,Jack Ross,Richmond,Mid-Forward,17.0,5.0,12.0,0.29,0.71,5.0,0.0,1.0,-2.13,-3.17,1.04,0.74
9,Jacob Hopper,Richmond,Midfielder,24.0,9.0,15.0,0.38,0.62,1.0,0.0,1.0,-2.39,-2.17,-0.22,-2.26
9,James Trezise,Richmond,Midfielder,,,,,,,,,,,,
9,Jonty Faull,Richmond,Key Forward,12.0,5.0,7.0,0.42,0.58,3.0,0.0,2.0,4.75,0.12,4.62,0.25
9,Kamdyn McIntosh,Richmond,Midfielder,19.0,13.0,6.0,0.68,0.32,4.0,0.0,4.0,4.52,4.96,-0.43,0.39
9,Kane McAuliffe,Richmond,Midfielder,12.0,6.0,6.0,0.5,0.5,1.0,0.0,6.0,-6.4,-1.2,-5.2,-3.0
9,Luke Trainor,Richmond,Gen. Defender,18.0,13.0,5.0,0.72,0.28,3.0,0.0,2.0,4.05,3.67,0.38,-0.95
9,Nathan Broad,Richmond,Gen. Defender,16.0,8.0,8.0,0.5,0.5,4.0,0.0,1.0,1.96,-1.59,3.54,-1.86
9,Nick Vlastuin,Richmond,Gen. Defender,18.0,11.0,7.0,0.61,0.39,4.0,0.0,1.0,-1.14,-3.04,1.91,-2.09
9,Noah Balta,Richmond,Key Defender,16.0,8.0,8.0,0.5,0.5,2.0,0.0,3.0,4.15,-0.77,4.92,-2.62
9,Rhyan Mansell,Richmond,Gen. Forward,13.0,12.0,1.0,0.92,0.08,3.0,2.0,3.0,1.75,4.25,-2.5,-0.35
9,Sam Banks,Richmond,Gen. Defender,28.0,19.0,9.0,0.68,0.32,6.0,0.0,1.0,6.91,5.14,1.77,1.36
9,Sam Lalor,Richmond,Gen. Forward,15.0,7.0,8.0,0.47,0.53,4.0,0.0,4.0,3.0,2.0,1.0,1.0
9,Seth Campbell,Richmond,Gen. Forward,19.0,9.0,10.0,0.47,0.53,1.0,2.0,6.0,6.09,1.82,4.27,-1.54
