Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Harris Andrews,Brisbane,Key Defender,14.0,12.0,2.0,0.86,0.14,10.0,0.0,2.0,-0.04,1.58,-1.62,1.85
6,Hugh McCluggage,Brisbane,Midfielder,20.0,9.0,11.0,0.45,0.55,4.0,0.0,1.0,-7.15,-5.69,-1.46,-0.31
6,Jack Payne,Brisbane,Key Defender,12.0,10.0,2.0,0.83,0.17,5.0,0.0,0.0,0.38,1.62,-1.23,-1.0
6,James Tunstill,Brisbane,Midfielder,,,,,,,,,,,,
6,Jarrod Berry,Brisbane,Midfielder,18.0,11.0,7.0,0.61,0.39,5.0,0.0,5.0,-1.88,-1.12,-0.75,-0.71
6,Jaspa Fletcher,Brisbane,Gen. Defender,18.0,11.0,7.0,0.61,0.39,6.0,0.0,2.0,-3.0,-2.73,-0.27,-0.65
6,Josh Dunkley,Brisbane,Midfielder,21.0,14.0,7.0,0.67,0.33,8.0,0.0,4.0,-3.89,1.96,-5.85,3.31
6,Lachie Neale,Brisbane,Midfielder,25.0,10.0,15.0,0.4,0.6,5.0,0.0,1.0,-2.29,-3.33,1.05,0.81
6,Levi Ashcroft,Brisbane,Midfielder,19.0,10.0,9.0,0.53,0.47,5.0,0.0,0.0,-0.23,-2.15,1.92,0.54
6,Logan Morris,Brisbane,Key Forward,10.0,5.0,5.0,0.5,0.5,3.0,0.0,0.0,0.56,-1.68,2.24,-1.04
6,Noah Answerth,Brisbane,Gen. Defender,13.0,13.0,0.0,1.0,0.0,7.0,0.0,1.0,-0.29,3.77,-4.06,2.0
6,Oscar McInerney,Brisbane,Ruck,13.0,10.0,3.0,0.77,0.23,4.0,2.0,0.0,3.46,4.54,-1.08,2.46
6,Ryan Lester,Brisbane,Gen. Defender,13.0,9.0,4.0,0.69,0.31,7.0,0.0,1.0,0.24,0.44,-0.2,1.56
6,Sam Day,Brisbane,Key Forward,14.0,10.0,4.0,0.71,0.29,8.0,1.0,0.0,6.0,5.31,0.69,4.85
6,Sam Marshall,Brisbane,Midfielder,,,,,,,,,,,,
6,Will Ashcroft,Brisbane,Midfielder,13.0,5.0,8.0,0.38,0.62,1.0,0.0,2.0,-13.96,-8.42,-5.54,-3.23
6,Zac Bailey,Brisbane,Mid-Forward,10.0,7.0,3.0,0.7,0.3,2.0,0.0,2.0,-9.88,-5.08,-4.8,-2.72
7,Callum Ah Chee,Brisbane,Gen. Forward,10.0,7.0,3.0,0.7,0.3,2.0,1.0,1.0,-3.28,-1.84,-1.44,-3.24
7,Cam Rayner,Brisbane,Gen. Forward,19.0,10.0,9.0,0.53,0.47,1.0,0.0,2.0,3.27,0.81,2.46,-2.46
7,Charlie Cameron,Brisbane,Gen. Forward,12.0,10.0,2.0,0.83,0.17,6.0,0.0,1.0,2.42,2.75,-0.33,2.46
7,Darcy Gardiner,Brisbane,Key Defender,14.0,7.0,7.0,0.5,0.5,4.0,0.0,1.0,3.82,0.29,3.53,-0.29
7,Darcy Wilmot,Brisbane,Gen. Defender,30.0,18.0,12.0,0.6,0.4,7.0,0.0,2.0,9.54,4.15,5.38,1.04
7,Dayne Zorko,Brisbane,Gen. Defender,34.0,26.0,8.0,0.76,0.24,9.0,0.0,2.0,7.73,4.92,2.81,2.19
7,Eric Hipwood,Brisbane,Key Forward,14.0,10.0,4.0,0.71,0.29,8.0,4.0,1.0,3.5,2.32,1.18,3.14
7,Harris Andrews,Brisbane,Key Defender,9.0,6.0,3.0,0.67,0.33,3.0,0.0,0.0,-5.04,-4.42,-0.62,-5.15
7,Hugh McCluggage,Brisbane,Midfielder,21.0,14.0,7.0,0.67,0.33,4.0,1.0,11.0,-6.15,-0.69,-5.46,-0.31
7,James Tunstill,Brisbane,Midfielder,,,,,,,,,,,,
7,Jarrod Berry,Brisbane,Midfielder,19.0,10.0,9.0,0.53,0.47,5.0,1.0,3.0,-0.88,-2.12,1.25,-0.71
7,Jaspa Fletcher,Brisbane,Gen. Defender,20.0,12.0,8.0,0.6,0.4,7.0,0.0,2.0,-1.0,-1.73,0.73,0.35
7,Josh Dunkley,Brisbane,Midfielder,24.0,10.0,14.0,0.42,0.58,6.0,0.0,9.0,-0.89,-2.04,1.15,1.31
7,Kai Lohmann,Brisbane,Gen. Forward,,,,,,,,,,,,
7,Lachie Neale,Brisbane,Midfielder,31.0,16.0,15.0,0.52,0.48,6.0,3.0,4.0,3.71,2.67,1.05,1.81
7,Levi Ashcroft,Brisbane,Midfielder,23.0,12.0,11.0,0.52,0.48,1.0,0.0,1.0,3.77,-0.15,3.92,-3.46
7,Logan Morris,Brisbane,Key Forward,6.0,5.0,1.0,0.83,0.17,3.0,2.0,0.0,-3.44,-1.68,-1.76,-1.04
7,Noah Answerth,Brisbane,Gen. Defender,14.0,7.0,7.0,0.5,0.5,6.0,0.0,0.0,0.71,-2.23,2.94,1.0
7,Oscar McInerney,Brisbane,Ruck,14.0,11.0,3.0,0.79,0.21,2.0,1.0,6.0,4.46,5.54,-1.08,0.46
7,Ryan Lester,Brisbane,Gen. Defender,14.0,6.0,8.0,0.43,0.57,4.0,0.0,1.0,1.24,-2.56,3.8,-1.44
7,Sam Day,Brisbane,Key Forward,13.0,5.0,8.0,0.38,0.62,1.0,1.0,1.0,5.0,0.31,4.69,-2.15
7,Will Ashcroft,Brisbane,Midfielder,35.0,16.0,19.0,0.46,0.54,4.0,0.0,2.0,8.04,2.58,5.46,-0.23
7,Zac Bailey,Brisbane,Mid-Forward,24.0,15.0,9.0,0.62,0.38,5.0,3.0,5.0,4.12,2.92,1.2,0.28
