Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
12,Caleb Windsor,Melbourne,9.0,8.0,1.0,0.89,0.11,0.0,0.0,1.0,Gen. Defender
12,Christian Petracca,Melbourne,22.0,11.0,11.0,0.5,0.5,3.0,2.0,1.0,Mid-Forward
12,Christian Salem,Melbourne,14.0,10.0,4.0,0.71,0.29,6.0,0.0,5.0,Gen. Defender
12,Clayton Oliver,Melbourne,16.0,10.0,6.0,0.62,0.38,3.0,0.0,3.0,Midfielder
12,Daniel Turner,Melbourne,14.0,12.0,2.0,0.86,0.14,10.0,0.0,1.0,Key Defender
12,Ed Langdon,Melbourne,13.0,10.0,3.0,0.77,0.23,4.0,0.0,4.0,Mid-Forward
12,Harrison Petty,Melbourne,8.0,6.0,2.0,0.75,0.25,3.0,1.0,3.0,Key Forward
12,Harry Sharp,Melbourne,10.0,5.0,5.0,0.5,0.5,3.0,0.0,1.0,Gen. Forward
12,Harvey Langford,Melbourne,10.0,6.0,4.0,0.6,0.4,2.0,0.0,1.0,Midfielder
12,Jake Bowey,Melbourne,17.0,12.0,5.0,0.71,0.29,4.0,0.0,3.0,Gen. Defender
12,Jake Lever,Melbourne,9.0,8.0,1.0,0.89,0.11,6.0,0.0,1.0,Gen. Defender
12,Jake Melksham,Melbourne,9.0,7.0,2.0,0.78,0.22,3.0,1.0,0.0,Key Forward
12,Judd McVee,Melbourne,20.0,12.0,8.0,0.6,0.4,6.0,0.0,1.0,Gen. Defender
12,Kade Chandler,Melbourne,12.0,11.0,1.0,0.92,0.08,7.0,1.0,4.0,Gen. Forward
12,Kysaiah Pickett,Melbourne,12.0,7.0,5.0,0.58,0.42,1.0,0.0,3.0,Mid-Forward
12,Max Gawn,Melbourne,22.0,13.0,9.0,0.59,0.41,5.0,0.0,3.0,Ruck
12,Steven May,Melbourne,21.0,18.0,3.0,0.86,0.14,10.0,0.0,2.0,Key Defender
12,Tom Sparrow,Melbourne,11.0,7.0,4.0,0.64,0.36,4.0,0.0,5.0,Gen. Forward
12,Trent Rivers,Melbourne,14.0,7.0,7.0,0.5,0.5,5.0,0.0,6.0,Gen. Defender
12,Xavier Lindsay,Melbourne,14.0,6.0,8.0,0.43,0.57,4.0,0.0,2.0,Midfielder
13,Bayley Fritsch,Melbourne,17.0,9.0,8.0,0.53,0.47,5.0,3.0,0.0,Gen. Forward
13,Blake Howes,Melbourne,11.0,3.0,8.0,0.27,0.73,3.0,0.0,0.0,Gen. Defender
13,Caleb Windsor,Melbourne,,,,,,,,,Gen. Defender
13,Christian Petracca,Melbourne,27.0,9.0,18.0,0.33,0.67,2.0,0.0,5.0,Mid-Forward
13,Christian Salem,Melbourne,15.0,11.0,4.0,0.73,0.27,5.0,0.0,2.0,Gen. Defender
13,Clayton Oliver,Melbourne,30.0,16.0,14.0,0.53,0.47,1.0,0.0,7.0,Midfielder
13,Daniel Turner,Melbourne,12.0,11.0,1.0,0.92,0.08,4.0,0.0,3.0,Key Defender
13,Ed Langdon,Melbourne,4.0,2.0,2.0,0.5,0.5,0.0,0.0,6.0,Mid-Forward
13,Harrison Petty,Melbourne,9.0,6.0,3.0,0.67,0.33,3.0,1.0,2.0,Key Forward
13,Harvey Langford,Melbourne,19.0,11.0,8.0,0.58,0.42,3.0,0.0,0.0,Midfielder
13,Jacob van Rooyen,Melbourne,8.0,3.0,5.0,0.38,0.62,3.0,0.0,3.0,Key Forward
13,Jake Bowey,Melbourne,22.0,13.0,9.0,0.59,0.41,4.0,0.0,2.0,Gen. Defender
13,Jake Lever,Melbourne,9.0,2.0,7.0,0.22,0.78,3.0,0.0,3.0,Gen. Defender
13,Jake Melksham,Melbourne,8.0,7.0,1.0,0.88,0.12,5.0,1.0,1.0,Key Forward
13,Judd McVee,Melbourne,11.0,8.0,3.0,0.73,0.27,3.0,0.0,0.0,Gen. Defender
13,Kade Chandler,Melbourne,14.0,7.0,7.0,0.5,0.5,3.0,0.0,2.0,Gen. Forward
13,Koltyn Tholstrup,Melbourne,9.0,7.0,2.0,0.78,0.22,2.0,1.0,3.0,Gen. Forward
13,Kysaiah Pickett,Melbourne,15.0,11.0,4.0,0.73,0.27,0.0,3.0,3.0,Mid-Forward
13,Max Gawn,Melbourne,20.0,13.0,7.0,0.65,0.35,6.0,0.0,3.0,Ruck
13,Steven May,Melbourne,16.0,14.0,2.0,0.88,0.12,8.0,0.0,0.0,Key Defender
13,Tom Sparrow,Melbourne,15.0,9.0,6.0,0.6,0.4,5.0,1.0,6.0,Gen. Forward
13,Trent Rivers,Melbourne,22.0,13.0,9.0,0.59,0.41,3.0,0.0,4.0,Gen. Defender
13,Xavier Lindsay,Melbourne,,,,,,,,,Midfielder
14,Bayley Fritsch,Melbourne,20.0,10.0,10.0,0.5,0.5,4.0,2.0,0.0,Gen. Forward
14,Blake Howes,Melbourne,15.0,10.0,5.0,0.67,0.33,7.0,0.0,6.0,Gen. Defender
14,Caleb Windsor,Melbourne,10.0,9.0,1.0,0.9,0.1,3.0,0.0,2.0,Gen. Defender
14,Christian Petracca,Melbourne,17.0,9.0,8.0,0.53,0.47,3.0,0.0,7.0,Mid-Forward
14,Christian Salem,Melbourne,16.0,9.0,7.0,0.56,0.44,7.0,0.0,3.0,Gen. Defender
14,Clayton Oliver,Melbourne,26.0,11.0,15.0,0.42,0.58,3.0,0.0,6.0,Midfielder
14,Daniel Turner,Melbourne,15.0,12.0,3.0,0.8,0.2,7.0,1.0,3.0,Key Defender
14,Ed Langdon,Melbourne,17.0,9.0,8.0,0.53,0.47,4.0,0.0,1.0,Mid-Forward
14,Harrison Petty,Melbourne,7.0,5.0,2.0,0.71,0.29,3.0,1.0,0.0,Key Forward
14,Harvey Langford,Melbourne,19.0,8.0,11.0,0.42,0.58,2.0,0.0,1.0,Midfielder
14,Jack Viney,Melbourne,20.0,7.0,13.0,0.35,0.65,4.0,0.0,2.0,Midfielder
14,Jacob van Rooyen,Melbourne,8.0,6.0,2.0,0.75,0.25,2.0,2.0,4.0,Key Forward
14,Jake Bowey,Melbourne,21.0,16.0,5.0,0.76,0.24,3.0,0.0,4.0,Gen. Defender
14,Jake Lever,Melbourne,12.0,7.0,5.0,0.58,0.42,6.0,0.0,2.0,Gen. Defender
14,Jake Melksham,Melbourne,7.0,4.0,3.0,0.57,0.43,2.0,0.0,2.0,Key Forward
14,Judd McVee,Melbourne,13.0,9.0,4.0,0.69,0.31,3.0,0.0,1.0,Gen. Defender
14,Kade Chandler,Melbourne,16.0,5.0,11.0,0.31,0.69,2.0,0.0,3.0,Gen. Forward
14,Kysaiah Pickett,Melbourne,16.0,11.0,5.0,0.69,0.31,3.0,3.0,6.0,Mid-Forward
14,Max Gawn,Melbourne,23.0,14.0,9.0,0.61,0.39,8.0,0.0,1.0,Ruck
14,Steven May,Melbourne,16.0,13.0,3.0,0.81,0.19,8.0,0.0,1.0,Key Defender
14,Tom Sparrow,Melbourne,11.0,6.0,5.0,0.55,0.45,3.0,0.0,3.0,Gen. Forward
14,Trent Rivers,Melbourne,,,,,,,,,Gen. Defender
14,Xavier Lindsay,Melbourne,,,,,,,,,Midfielder
16,Bayley Fritsch,Melbourne,9.0,6.0,3.0,0.67,0.33,6.0,2.0,2.0,Gen. Forward
16,Blake Howes,Melbourne,,,,,,,,,Gen. Defender
16,Christian Petracca,Melbourne,32.0,15.0,17.0,0.47,0.53,3.0,0.0,5.0,Mid-Forward
16,Christian Salem,Melbourne,22.0,15.0,7.0,0.68,0.32,6.0,0.0,3.0,Gen. Defender
16,Clayton Oliver,Melbourne,24.0,8.0,16.0,0.33,0.67,1.0,0.0,6.0,Midfielder
16,Daniel Turner,Melbourne,12.0,11.0,1.0,0.92,0.08,6.0,0.0,1.0,Key Defender
16,Ed Langdon,Melbourne,11.0,5.0,6.0,0.45,0.55,2.0,0.0,4.0,Mid-Forward
16,Harrison Petty,Melbourne,,,,,,,,,Key Forward
16,Harry Sharp,Melbourne,8.0,4.0,4.0,0.5,0.5,2.0,0.0,3.0,Gen. Forward
16,Harvey Langford,Melbourne,19.0,8.0,11.0,0.42,0.58,2.0,0.0,1.0,Midfielder
16,Jack Viney,Melbourne,24.0,8.0,16.0,0.33,0.67,4.0,0.0,5.0,Midfielder
16,Jake Bowey,Melbourne,25.0,18.0,7.0,0.72,0.28,5.0,0.0,1.0,Gen. Defender
16,Jake Melksham,Melbourne,18.0,16.0,2.0,0.89,0.11,8.0,5.0,3.0,Key Forward
16,Judd McVee,Melbourne,12.0,5.0,7.0,0.42,0.58,4.0,0.0,0.0,Gen. Defender
16,Kade Chandler,Melbourne,11.0,6.0,5.0,0.55,0.45,2.0,0.0,5.0,Gen. Forward
16,Koltyn Tholstrup,Melbourne,10.0,5.0,5.0,0.5,0.5,1.0,0.0,4.0,Gen. Forward
16,Kysaiah Pickett,Melbourne,25.0,14.0,11.0,0.56,0.44,1.0,3.0,5.0,Mid-Forward
16,Matthew Jefferson,Melbourne,6.0,4.0,2.0,0.67,0.33,1.0,0.0,2.0,Key Forward
16,Max Gawn,Melbourne,14.0,6.0,8.0,0.43,0.57,5.0,1.0,2.0,Ruck
16,Steven May,Melbourne,11.0,8.0,3.0,0.73,0.27,3.0,0.0,1.0,Key Defender
16,Tom Sparrow,Melbourne,10.0,8.0,2.0,0.8,0.2,7.0,0.0,5.0,Gen. Forward
16,Trent Rivers,Melbourne,27.0,15.0,12.0,0.56,0.44,6.0,0.0,1.0,Gen. Defender
16,Xavier Lindsay,Melbourne,12.0,7.0,5.0,0.58,0.42,7.0,0.0,2.0,Midfielder
17,Bayley Fritsch,Melbourne,10.0,3.0,7.0,0.3,0.7,0.0,1.0,2.0,Gen. Forward
17,Christian Petracca,Melbourne,23.0,10.0,13.0,0.43,0.57,3.0,0.0,2.0,Mid-Forward
17,Christian Salem,Melbourne,23.0,15.0,8.0,0.65,0.35,10.0,0.0,1.0,Gen. Defender
17,Clayton Oliver,Melbourne,23.0,7.0,16.0,0.3,0.7,1.0,0.0,4.0,Midfielder
17,Daniel Turner,Melbourne,20.0,17.0,3.0,0.85,0.15,16.0,0.0,0.0,Key Defender
17,Ed Langdon,Melbourne,25.0,19.0,6.0,0.76,0.24,8.0,0.0,1.0,Mid-Forward
17,Harry Sharp,Melbourne,,,,,,,,,Gen. Forward
17,Harvey Langford,Melbourne,17.0,9.0,8.0,0.53,0.47,2.0,0.0,3.0,Midfielder
17,Jack Viney,Melbourne,30.0,11.0,19.0,0.37,0.63,4.0,0.0,9.0,Midfielder
17,Jacob van Rooyen,Melbourne,12.0,7.0,5.0,0.58,0.42,3.0,2.0,3.0,Key Forward
17,Jake Bowey,Melbourne,26.0,17.0,9.0,0.65,0.35,5.0,0.0,2.0,Gen. Defender
17,Jake Lever,Melbourne,14.0,9.0,5.0,0.64,0.36,10.0,0.0,0.0,Gen. Defender
17,Jake Melksham,Melbourne,8.0,6.0,2.0,0.75,0.25,3.0,4.0,1.0,Key Forward
17,Judd McVee,Melbourne,14.0,10.0,4.0,0.71,0.29,6.0,0.0,1.0,Gen. Defender
17,Kade Chandler,Melbourne,18.0,3.0,15.0,0.17,0.83,2.0,0.0,10.0,Gen. Forward
17,Koltyn Tholstrup,Melbourne,,,,,,,,,Gen. Forward
17,Kysaiah Pickett,Melbourne,24.0,14.0,10.0,0.58,0.42,3.0,2.0,2.0,Mid-Forward
17,Matthew Jefferson,Melbourne,5.0,4.0,1.0,0.8,0.2,3.0,0.0,2.0,Key Forward
17,Max Gawn,Melbourne,16.0,11.0,5.0,0.69,0.31,5.0,0.0,2.0,Ruck
17,Steven May,Melbourne,23.0,20.0,3.0,0.87,0.13,12.0,0.0,0.0,Key Defender
17,Tom Sparrow,Melbourne,12.0,6.0,6.0,0.5,0.5,4.0,1.0,5.0,Gen. Forward
17,Trent Rivers,Melbourne,23.0,14.0,9.0,0.61,0.39,5.0,1.0,2.0,Gen. Defender
17,Xavier Lindsay,Melbourne,18.0,8.0,10.0,0.44,0.56,4.0,0.0,0.0,Midfielder
18,Bayley Fritsch,Melbourne,21.0,12.0,9.0,0.57,0.43,6.0,3.0,0.0,Gen. Forward
18,Caleb Windsor,Melbourne,,,,,,,,,Gen. Defender
18,Christian Petracca,Melbourne,31.0,11.0,20.0,0.35,0.65,5.0,1.0,3.0,Mid-Forward
18,Christian Salem,Melbourne,25.0,17.0,8.0,0.68,0.32,8.0,0.0,3.0,Gen. Defender
18,Clayton Oliver,Melbourne,21.0,7.0,14.0,0.33,0.67,3.0,0.0,7.0,Midfielder
18,Daniel Turner,Melbourne,7.0,6.0,1.0,0.86,0.14,3.0,0.0,1.0,Key Defender
18,Ed Langdon,Melbourne,18.0,9.0,9.0,0.5,0.5,6.0,1.0,1.0,Mid-Forward
18,Harvey Langford,Melbourne,24.0,13.0,11.0,0.54,0.46,5.0,0.0,3.0,Midfielder
18,Jack Viney,Melbourne,18.0,8.0,10.0,0.44,0.56,3.0,0.0,9.0,Midfielder
18,Jacob van Rooyen,Melbourne,17.0,9.0,8.0,0.53,0.47,3.0,1.0,2.0,Key Forward
18,Jake Bowey,Melbourne,16.0,14.0,2.0,0.88,0.12,3.0,0.0,1.0,Gen. Defender
18,Jake Lever,Melbourne,8.0,5.0,3.0,0.62,0.38,5.0,0.0,0.0,Gen. Defender
18,Jake Melksham,Melbourne,10.0,9.0,1.0,0.9,0.1,5.0,5.0,2.0,Key Forward
18,Judd McVee,Melbourne,9.0,6.0,3.0,0.67,0.33,4.0,0.0,0.0,Gen. Defender
18,Kade Chandler,Melbourne,15.0,7.0,8.0,0.47,0.53,3.0,2.0,4.0,Gen. Forward
18,Koltyn Tholstrup,Melbourne,7.0,3.0,4.0,0.43,0.57,2.0,1.0,1.0,Gen. Forward
18,Kysaiah Pickett,Melbourne,20.0,15.0,5.0,0.75,0.25,3.0,1.0,2.0,Mid-Forward
18,Matthew Jefferson,Melbourne,9.0,6.0,3.0,0.67,0.33,4.0,1.0,2.0,Key Forward
18,Max Gawn,Melbourne,15.0,8.0,7.0,0.53,0.47,3.0,1.0,2.0,Ruck
18,Tom McDonald,Melbourne,17.0,13.0,4.0,0.76,0.24,11.0,0.0,1.0,Key Defender
18,Tom Sparrow,Melbourne,9.0,7.0,2.0,0.78,0.22,5.0,1.0,3.0,Gen. Forward
18,Trent Rivers,Melbourne,17.0,12.0,5.0,0.71,0.29,6.0,0.0,3.0,Gen. Defender
18,Xavier Lindsay,Melbourne,,,,,,,,,Midfielder
19,Bayley Fritsch,Melbourne,20.0,14.0,6.0,0.7,0.3,8.0,2.0,1.0,Gen. Forward
19,Caleb Windsor,Melbourne,16.0,9.0,7.0,0.56,0.44,3.0,0.0,2.0,Gen. Defender
19,Christian Petracca,Melbourne,23.0,11.0,12.0,0.48,0.52,5.0,0.0,1.0,Mid-Forward
19,Christian Salem,Melbourne,25.0,21.0,4.0,0.84,0.16,10.0,0.0,2.0,Gen. Defender
19,Clayton Oliver,Melbourne,26.0,15.0,11.0,0.58,0.42,4.0,0.0,5.0,Midfielder
19,Daniel Turner,Melbourne,10.0,7.0,3.0,0.7,0.3,3.0,0.0,1.0,Key Defender
19,Ed Langdon,Melbourne,21.0,9.0,12.0,0.43,0.57,6.0,0.0,4.0,Mid-Forward
19,Harry Sharp,Melbourne,10.0,6.0,4.0,0.6,0.4,6.0,0.0,2.0,Gen. Forward
19,Harvey Langford,Melbourne,20.0,10.0,10.0,0.5,0.5,6.0,0.0,0.0,Midfielder
19,Jack Viney,Melbourne,21.0,11.0,10.0,0.52,0.48,4.0,0.0,5.0,Midfielder
19,Jacob van Rooyen,Melbourne,10.0,5.0,5.0,0.5,0.5,5.0,1.0,1.0,Key Forward
19,Jake Bowey,Melbourne,26.0,17.0,9.0,0.65,0.35,5.0,0.0,1.0,Gen. Defender
19,Jake Melksham,Melbourne,7.0,7.0,0.0,1.0,0.0,2.0,1.0,2.0,Key Forward
19,Judd McVee,Melbourne,15.0,8.0,7.0,0.53,0.47,5.0,0.0,0.0,Gen. Defender
19,Kade Chandler,Melbourne,14.0,3.0,11.0,0.21,0.79,4.0,0.0,5.0,Gen. Forward
19,Koltyn Tholstrup,Melbourne,,,,,,,,,Gen. Forward
19,Kysaiah Pickett,Melbourne,23.0,19.0,4.0,0.83,0.17,3.0,5.0,2.0,Mid-Forward
19,Matthew Jefferson,Melbourne,9.0,3.0,6.0,0.33,0.67,2.0,1.0,1.0,Key Forward
19,Max Gawn,Melbourne,19.0,10.0,9.0,0.53,0.47,6.0,0.0,1.0,Ruck
19,Steven May,Melbourne,18.0,15.0,3.0,0.83,0.17,7.0,0.0,1.0,Key Defender
19,Tom McDonald,Melbourne,12.0,10.0,2.0,0.83,0.17,5.0,0.0,2.0,Key Defender
19,Trent Rivers,Melbourne,27.0,18.0,9.0,0.67,0.33,5.0,0.0,3.0,Gen. Defender
19,Xavier Lindsay,Melbourne,,,,,,,,,Midfielder
20,Bayley Fritsch,Melbourne,11.0,7.0,4.0,0.64,0.36,8.0,3.0,3.0,Gen. Forward
20,Blake Howes,Melbourne,16.0,7.0,9.0,0.44,0.56,5.0,0.0,3.0,Gen. Defender
20,Caleb Windsor,Melbourne,9.0,6.0,3.0,0.67,0.33,0.0,0.0,2.0,Gen. Defender
20,Charlie Spargo,Melbourne,,,,,,,,,Gen. Forward
20,Christian Petracca,Melbourne,21.0,14.0,7.0,0.67,0.33,4.0,1.0,2.0,Mid-Forward
20,Christian Salem,Melbourne,22.0,18.0,4.0,0.82,0.18,7.0,0.0,1.0,Gen. Defender
20,Clayton Oliver,Melbourne,23.0,13.0,10.0,0.57,0.43,3.0,0.0,9.0,Midfielder
20,Daniel Turner,Melbourne,9.0,7.0,2.0,0.78,0.22,7.0,0.0,1.0,Key Defender
20,Ed Langdon,Melbourne,14.0,6.0,8.0,0.43,0.57,6.0,0.0,4.0,Mid-Forward
20,Harrison Petty,Melbourne,5.0,3.0,2.0,0.6,0.4,4.0,0.0,2.0,Key Forward
20,Harvey Langford,Melbourne,10.0,7.0,3.0,0.7,0.3,1.0,1.0,1.0,Midfielder
20,Jack Viney,Melbourne,23.0,12.0,11.0,0.52,0.48,1.0,1.0,16.0,Midfielder
20,Jacob van Rooyen,Melbourne,10.0,5.0,5.0,0.5,0.5,3.0,0.0,2.0,Key Forward
20,Jake Bowey,Melbourne,13.0,12.0,1.0,0.92,0.08,5.0,0.0,5.0,Gen. Defender
20,Jake Melksham,Melbourne,8.0,7.0,1.0,0.88,0.12,4.0,2.0,3.0,Key Forward
20,Judd McVee,Melbourne,12.0,9.0,3.0,0.75,0.25,7.0,0.0,0.0,Gen. Defender
20,Kade Chandler,Melbourne,13.0,11.0,2.0,0.85,0.15,2.0,2.0,4.0,Gen. Forward
20,Kysaiah Pickett,Melbourne,19.0,11.0,8.0,0.58,0.42,1.0,1.0,7.0,Mid-Forward
20,Max Gawn,Melbourne,17.0,10.0,7.0,0.59,0.41,8.0,0.0,2.0,Ruck
20,Tom McDonald,Melbourne,12.0,9.0,3.0,0.75,0.25,8.0,0.0,0.0,Key Defender
20,Tom Sparrow,Melbourne,15.0,7.0,8.0,0.47,0.53,4.0,0.0,2.0,Gen. Forward
20,Trent Rivers,Melbourne,25.0,17.0,8.0,0.68,0.32,8.0,0.0,3.0,Gen. Defender
20,Xavier Lindsay,Melbourne,9.0,5.0,4.0,0.56,0.44,1.0,2.0,1.0,Midfielder
21,Bayley Fritsch,Melbourne,17.0,9.0,8.0,0.53,0.47,6.0,4.0,2.0,Gen. Forward
21,Blake Howes,Melbourne,12.0,4.0,8.0,0.33,0.67,4.0,0.0,0.0,Gen. Defender
21,Caleb Windsor,Melbourne,16.0,11.0,5.0,0.69,0.31,1.0,0.0,5.0,Gen. Defender
21,Christian Petracca,Melbourne,23.0,6.0,17.0,0.26,0.74,2.0,1.0,4.0,Mid-Forward
21,Christian Salem,Melbourne,30.0,18.0,12.0,0.6,0.4,9.0,0.0,2.0,Gen. Defender
21,Clayton Oliver,Melbourne,28.0,13.0,15.0,0.46,0.54,4.0,0.0,5.0,Midfielder
21,Daniel Turner,Melbourne,12.0,8.0,4.0,0.67,0.33,6.0,0.0,1.0,Key Defender
21,Ed Langdon,Melbourne,11.0,7.0,4.0,0.64,0.36,4.0,1.0,1.0,Mid-Forward
21,Harrison Petty,Melbourne,11.0,9.0,2.0,0.82,0.18,8.0,3.0,4.0,Key Forward
21,Harry Sharp,Melbourne,,,,,,,,,Gen. Forward
21,Harvey Langford,Melbourne,16.0,10.0,6.0,0.62,0.38,2.0,3.0,1.0,Midfielder
21,Jack Viney,Melbourne,25.0,14.0,11.0,0.56,0.44,0.0,1.0,8.0,Midfielder
21,Jacob van Rooyen,Melbourne,15.0,8.0,7.0,0.53,0.47,3.0,2.0,4.0,Key Forward
21,Jai Culley,Melbourne,13.0,9.0,4.0,0.69,0.31,7.0,2.0,2.0,Midfielder
21,Jake Bowey,Melbourne,25.0,19.0,6.0,0.76,0.24,7.0,0.0,2.0,Gen. Defender
21,Jake Melksham,Melbourne,10.0,6.0,4.0,0.6,0.4,2.0,1.0,0.0,Key Forward
21,Judd McVee,Melbourne,11.0,5.0,6.0,0.45,0.55,3.0,0.0,0.0,Gen. Defender
21,Kade Chandler,Melbourne,18.0,8.0,10.0,0.44,0.56,5.0,1.0,4.0,Gen. Forward
21,Kysaiah Pickett,Melbourne,26.0,20.0,6.0,0.77,0.23,3.0,0.0,5.0,Mid-Forward
21,Max Gawn,Melbourne,21.0,8.0,13.0,0.38,0.62,8.0,1.0,1.0,Ruck
21,Tom McDonald,Melbourne,12.0,7.0,5.0,0.58,0.42,4.0,0.0,1.0,Key Defender
21,Tom Sparrow,Melbourne,14.0,9.0,5.0,0.64,0.36,4.0,0.0,5.0,Gen. Forward
21,Trent Rivers,Melbourne,18.0,12.0,6.0,0.67,0.33,10.0,1.0,0.0,Gen. Defender
22,Bayley Fritsch,Melbourne,14.0,11.0,3.0,0.79,0.21,4.0,2.0,1.0,Gen. Forward
22,Blake Howes,Melbourne,,,,,,,,,Gen. Defender
22,Caleb Windsor,Melbourne,21.0,12.0,9.0,0.57,0.43,3.0,0.0,1.0,Gen. Defender
22,Christian Petracca,Melbourne,23.0,8.0,15.0,0.35,0.65,2.0,1.0,2.0,Mid-Forward
22,Christian Salem,Melbourne,24.0,17.0,7.0,0.71,0.29,5.0,0.0,3.0,Gen. Defender
22,Clayton Oliver,Melbourne,27.0,10.0,17.0,0.37,0.63,2.0,0.0,4.0,Midfielder
22,Daniel Turner,Melbourne,16.0,9.0,7.0,0.56,0.44,8.0,1.0,0.0,Key Defender
22,Ed Langdon,Melbourne,18.0,7.0,11.0,0.39,0.61,4.0,0.0,2.0,Mid-Forward
22,Harrison Petty,Melbourne,15.0,11.0,4.0,0.73,0.27,7.0,2.0,2.0,Key Forward
22,Harvey Langford,Melbourne,14.0,7.0,7.0,0.5,0.5,4.0,1.0,2.0,Midfielder
22,Jack Viney,Melbourne,18.0,6.0,12.0,0.33,0.67,4.0,0.0,1.0,Midfielder
22,Jacob van Rooyen,Melbourne,11.0,10.0,1.0,0.91,0.09,4.0,1.0,3.0,Key Forward
22,Jai Culley,Melbourne,16.0,7.0,9.0,0.44,0.56,2.0,1.0,5.0,Midfielder
22,Jake Bowey,Melbourne,21.0,12.0,9.0,0.57,0.43,2.0,0.0,4.0,Gen. Defender
22,Jake Melksham,Melbourne,15.0,10.0,5.0,0.67,0.33,4.0,2.0,0.0,Key Forward
22,Jed Adams,Melbourne,5.0,2.0,3.0,0.4,0.6,2.0,0.0,3.0,Key Defender
22,Judd McVee,Melbourne,17.0,11.0,6.0,0.65,0.35,3.0,0.0,2.0,Gen. Defender
22,Kade Chandler,Melbourne,10.0,6.0,4.0,0.6,0.4,3.0,1.0,4.0,Gen. Forward
22,Kysaiah Pickett,Melbourne,22.0,19.0,3.0,0.86,0.14,4.0,1.0,2.0,Mid-Forward
22,Max Gawn,Melbourne,23.0,8.0,15.0,0.35,0.65,5.0,1.0,2.0,Ruck
22,Tom McDonald,Melbourne,15.0,9.0,6.0,0.6,0.4,5.0,0.0,2.0,Key Defender
22,Tom Sparrow,Melbourne,,,,,,,,,Gen. Forward
22,Trent Rivers,Melbourne,22.0,17.0,5.0,0.77,0.23,8.0,0.0,1.0,Gen. Defender
23,Bayley Fritsch,Melbourne,8.0,3.0,5.0,0.38,0.62,1.0,0.0,6.0,Gen. Forward
23,Blake Howes,Melbourne,8.0,6.0,2.0,0.75,0.25,4.0,0.0,3.0,Gen. Defender
23,Christian Petracca,Melbourne,28.0,14.0,14.0,0.5,0.5,2.0,0.0,2.0,Mid-Forward
23,Christian Salem,Melbourne,30.0,18.0,12.0,0.6,0.4,5.0,0.0,4.0,Gen. Defender
23,Clayton Oliver,Melbourne,28.0,18.0,10.0,0.64,0.36,3.0,1.0,4.0,Midfielder
23,Daniel Turner,Melbourne,10.0,7.0,3.0,0.7,0.3,4.0,0.0,2.0,Key Defender
23,Ed Langdon,Melbourne,22.0,10.0,12.0,0.45,0.55,3.0,0.0,1.0,Mid-Forward
23,Harrison Petty,Melbourne,11.0,8.0,3.0,0.73,0.27,4.0,2.0,0.0,Key Forward
23,Harry Sharp,Melbourne,8.0,6.0,2.0,0.75,0.25,1.0,0.0,2.0,Gen. Forward
23,Harvey Langford,Melbourne,11.0,4.0,7.0,0.36,0.64,0.0,1.0,3.0,Midfielder
23,Jack Viney,Melbourne,22.0,8.0,14.0,0.36,0.64,5.0,0.0,13.0,Midfielder
23,Jacob van Rooyen,Melbourne,13.0,8.0,5.0,0.62,0.38,6.0,2.0,3.0,Key Forward
23,Jai Culley,Melbourne,15.0,6.0,9.0,0.4,0.6,4.0,0.0,0.0,Midfielder
23,Jake Bowey,Melbourne,27.0,13.0,14.0,0.48,0.52,3.0,0.0,6.0,Gen. Defender
23,Jake Melksham,Melbourne,,,,,,,,,Key Forward
23,Judd McVee,Melbourne,10.0,5.0,5.0,0.5,0.5,2.0,0.0,0.0,Gen. Defender
23,Kade Chandler,Melbourne,15.0,9.0,6.0,0.6,0.4,1.0,1.0,3.0,Gen. Forward
23,Kysaiah Pickett,Melbourne,10.0,8.0,2.0,0.8,0.2,2.0,1.0,5.0,Mid-Forward
23,Max Gawn,Melbourne,27.0,17.0,10.0,0.63,0.37,6.0,0.0,2.0,Ruck
23,Steven May,Melbourne,19.0,14.0,5.0,0.74,0.26,4.0,0.0,0.0,Key Defender
23,Tom McDonald,Melbourne,,,,,,,,,Key Defender
23,Tom Sparrow,Melbourne,23.0,10.0,13.0,0.43,0.57,3.0,0.0,4.0,Gen. Forward
23,Trent Rivers,Melbourne,20.0,13.0,7.0,0.65,0.35,2.0,0.0,5.0,Gen. Defender
24,Bayley Fritsch,Melbourne,17.0,12.0,5.0,0.71,0.29,10.0,3.0,1.0,Gen. Forward
24,Blake Howes,Melbourne,12.0,5.0,7.0,0.42,0.58,3.0,0.0,3.0,Gen. Defender
24,Christian Petracca,Melbourne,28.0,14.0,14.0,0.5,0.5,6.0,1.0,2.0,Mid-Forward
24,Christian Salem,Melbourne,27.0,17.0,10.0,0.63,0.37,8.0,0.0,2.0,Gen. Defender
24,Clayton Oliver,Melbourne,30.0,11.0,19.0,0.37,0.63,7.0,0.0,2.0,Midfielder
24,Daniel Turner,Melbourne,13.0,7.0,6.0,0.54,0.46,6.0,0.0,2.0,Key Defender
24,Ed Langdon,Melbourne,14.0,8.0,6.0,0.57,0.43,0.0,0.0,2.0,Mid-Forward
24,Harrison Petty,Melbourne,5.0,3.0,2.0,0.6,0.4,4.0,1.0,2.0,Key Forward
24,Harry Sharp,Melbourne,,,,,,,,,Gen. Forward
24,Harvey Langford,Melbourne,26.0,14.0,12.0,0.54,0.46,7.0,1.0,1.0,Midfielder
