Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
4,Kane Farrell,Port Adelaide,Gen. Defender,15.0,13.0,2.0,0.87,0.13,3.0,0.0,3.0,-5.29,-3.19,-2.09,-1.57
4,Lachie Jones,Port Adelaide,Gen. Defender,13.0,7.0,6.0,0.54,0.46,3.0,0.0,2.0,2.11,0.89,1.22,0.22
4,Logan Evans,Port Adelaide,Gen. Defender,,,,,,,,,,,,
4,Miles Bergman,Port Adelaide,Gen. Defender,26.0,17.0,9.0,0.65,0.35,9.0,0.0,4.0,8.21,4.79,3.42,3.89
4,Mitch Georgiades,Port Adelaide,Key Forward,14.0,11.0,3.0,0.79,0.21,8.0,3.0,3.0,1.91,2.17,-0.26,2.52
4,Ollie Lord,Port Adelaide,Key Forward,8.0,7.0,1.0,0.88,0.12,4.0,3.0,0.0,1.87,4.0,-2.13,1.73
4,Ollie Wines,Port Adelaide,Midfielder,23.0,7.0,16.0,0.3,0.7,1.0,0.0,5.0,-2.4,-2.85,0.45,-2.85
4,Sam Powell-Pepper,Port Adelaide,Gen. Forward,15.0,6.0,9.0,0.4,0.6,2.0,1.0,6.0,0.38,-1.38,1.75,-1.88
4,Willem Drew,Port Adelaide,Midfielder,18.0,12.0,6.0,0.67,0.33,2.0,0.0,3.0,-0.17,3.91,-4.09,-0.17
4,Willie Rioli,Port Adelaide,Gen. Forward,9.0,7.0,2.0,0.78,0.22,2.0,0.0,1.0,-0.79,0.26,-1.05,-0.58
4,Zak Butters,Port Adelaide,Midfielder,30.0,11.0,19.0,0.37,0.63,3.0,0.0,5.0,2.05,-2.6,4.65,-0.55
5,Aliir Aliir,Port Adelaide,Key Defender,13.0,7.0,6.0,0.54,0.46,7.0,0.0,1.0,-0.18,-2.77,2.59,1.09
5,Christian Moraes,Port Adelaide,Midfielder,12.0,6.0,6.0,0.5,0.5,1.0,0.0,2.0,-0.21,0.71,-0.93,-1.79
5,Connor Rozee,Port Adelaide,Gen. Defender,28.0,20.0,8.0,0.71,0.29,7.0,2.0,4.0,0.57,2.0,-1.43,2.14
5,Esava Ratugolea,Port Adelaide,Key Defender,9.0,5.0,4.0,0.56,0.44,5.0,0.0,1.0,-1.92,-1.62,-0.31,-0.77
5,Jackson Mead,Port Adelaide,Midfielder,14.0,9.0,5.0,0.64,0.36,1.0,2.0,1.0,0.8,2.35,-1.55,-1.7
5,Jase Burgoyne,Port Adelaide,Midfielder,23.0,17.0,6.0,0.74,0.26,6.0,0.0,2.0,3.8,5.8,-2.0,1.4
5,Jason Horne-Francis,Port Adelaide,Midfielder,29.0,21.0,8.0,0.72,0.28,4.0,0.0,2.0,8.13,7.6,0.53,-0.13
5,Joe Berry,Port Adelaide,Gen. Forward,,,,,,,,,,,,
5,Joe Richards,Port Adelaide,Gen. Forward,16.0,9.0,7.0,0.56,0.44,3.0,2.0,3.0,0.77,1.27,-0.5,-0.36
5,Jordon Sweet,Port Adelaide,Ruck,12.0,3.0,9.0,0.25,0.75,1.0,0.0,6.0,0.79,-1.84,2.63,-0.9
5,Josh Sinn,Port Adelaide,Gen. Defender,12.0,8.0,4.0,0.67,0.33,3.0,0.0,0.0,0.55,-0.6,1.15,-0.15
5,Kane Farrell,Port Adelaide,Gen. Defender,18.0,14.0,4.0,0.78,0.22,2.0,0.0,2.0,-2.29,-2.19,-0.09,-2.57
5,Lachie Jones,Port Adelaide,Gen. Defender,15.0,8.0,7.0,0.53,0.47,6.0,0.0,1.0,4.11,1.89,2.22,3.22
5,Miles Bergman,Port Adelaide,Gen. Defender,,,,,,,,,,,,
5,Mitch Georgiades,Port Adelaide,Key Forward,14.0,11.0,3.0,0.79,0.21,6.0,3.0,2.0,1.91,2.17,-0.26,0.52
5,Ollie Lord,Port Adelaide,Key Forward,9.0,5.0,4.0,0.56,0.44,4.0,1.0,0.0,2.87,2.0,0.87,1.73
5,Ollie Wines,Port Adelaide,Midfielder,26.0,7.0,19.0,0.27,0.73,2.0,0.0,6.0,0.6,-2.85,3.45,-1.85
5,Sam Powell-Pepper,Port Adelaide,Gen. Forward,12.0,7.0,5.0,0.58,0.42,3.0,2.0,6.0,-2.62,-0.38,-2.25,-0.88
5,Tom Cochrane,Port Adelaide,Gen. Forward,11.0,7.0,4.0,0.64,0.36,1.0,1.0,2.0,4.33,3.0,1.33,-0.67
5,Travis Boak,Port Adelaide,Mid-Forward,20.0,9.0,11.0,0.45,0.55,2.0,0.0,1.0,-0.5,0.06,-0.56,-2.19
5,Willem Drew,Port Adelaide,Midfielder,26.0,10.0,16.0,0.38,0.62,1.0,1.0,4.0,7.83,1.91,5.91,-1.17
5,Willie Rioli,Port Adelaide,Gen. Forward,13.0,9.0,4.0,0.69,0.31,3.0,3.0,2.0,3.21,2.26,0.95,0.42
5,Zak Butters,Port Adelaide,Midfielder,33.0,14.0,19.0,0.42,0.58,5.0,0.0,4.0,5.05,0.4,4.65,1.45
6,Aliir Aliir,Port Adelaide,Key Defender,16.0,12.0,4.0,0.75,0.25,5.0,0.0,0.0,2.82,2.23,0.59,-0.91
6,Christian Moraes,Port Adelaide,Midfielder,10.0,3.0,7.0,0.3,0.7,1.0,0.0,1.0,-2.21,-2.29,0.07,-1.79
6,Connor Rozee,Port Adelaide,Gen. Defender,27.0,21.0,6.0,0.78,0.22,4.0,1.0,3.0,-0.43,3.0,-3.43,-0.86
6,Darcy Byrne-Jones,Port Adelaide,Gen. Forward,13.0,7.0,6.0,0.54,0.46,2.0,1.0,1.0,0.27,-1.18,1.46,-1.23
