Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Luke Nankervis,Adelaide,Midfielder,18.0,7.0,11.0,0.39,0.61,3.0,0.0,2.0,5.43,0.86,4.57,0.29
6,Mark Keane,Adelaide,Key Defender,11.0,9.0,2.0,0.82,0.18,5.0,0.0,2.0,-3.8,-2.8,-1.0,0.48
6,Matt Crouch,Adelaide,Midfielder,26.0,7.0,19.0,0.27,0.73,2.0,0.0,3.0,0.33,-1.0,1.33,-1.0
6,Max Michalanney,Adelaide,Gen. Defender,14.0,11.0,3.0,0.79,0.21,3.0,1.0,1.0,0.67,2.24,-1.57,-1.33
6,Mitchell Hinge,Adelaide,Gen. Defender,19.0,16.0,3.0,0.84,0.16,7.0,0.0,0.0,3.42,5.0,-1.58,2.88
6,Nick Murray,Adelaide,Key Defender,9.0,6.0,3.0,0.67,0.33,5.0,0.0,1.0,0.58,0.67,-0.08,1.58
6,Reilly O'Brien,Adelaide,Ruck,17.0,11.0,6.0,0.65,0.35,4.0,0.0,4.0,5.0,4.64,0.36,1.0
6,Riley Thilthorpe,Adelaide,Key Forward,13.0,8.0,5.0,0.62,0.38,4.0,1.0,1.0,-0.72,-1.64,0.92,-1.52
6,Rory Laird,Adelaide,Gen. Defender,21.0,9.0,12.0,0.43,0.57,5.0,0.0,4.0,-3.14,-4.0,0.86,-0.96
6,Sam Berry,Adelaide,Midfielder,,,,,,,,,,,,
6,Sid Draper,Adelaide,Mid-Forward,,,,,,,,,,,,
6,Taylor Walker,Adelaide,Key Forward,17.0,9.0,8.0,0.53,0.47,4.0,2.0,2.0,4.78,0.48,4.3,-0.87
6,Wayne Milera,Adelaide,Gen. Defender,16.0,14.0,2.0,0.88,0.12,3.0,0.0,0.0,-1.83,1.96,-3.79,-2.5
6,Zac Taylor,Adelaide,Gen. Forward,10.0,4.0,6.0,0.4,0.6,3.0,0.0,1.0,0.35,-0.47,0.82,0.71
7,Alex Neal-Bullen,Adelaide,Gen. Forward,19.0,13.0,6.0,0.68,0.32,4.0,1.0,4.0,2.68,3.68,-1.0,0.92
7,Ben Keays,Adelaide,Gen. Forward,14.0,9.0,5.0,0.64,0.36,3.0,0.0,6.0,-2.76,-1.0,-1.76,-0.8
7,Daniel Curtin,Adelaide,Midfielder,8.0,5.0,3.0,0.62,0.38,3.0,0.0,3.0,-5.36,-3.96,-1.4,-1.52
7,Isaac Cumming,Adelaide,Midfielder,18.0,15.0,3.0,0.83,0.17,5.0,0.0,2.0,3.38,4.96,-1.58,0.79
7,Izak Rankine,Adelaide,Mid-Forward,19.0,11.0,8.0,0.58,0.42,5.0,1.0,6.0,-1.55,-1.96,0.41,1.04
7,Jake Soligo,Adelaide,Midfielder,18.0,11.0,7.0,0.61,0.39,2.0,1.0,4.0,-2.88,-1.36,-1.52,-0.72
7,James Peatling,Adelaide,Midfielder,18.0,9.0,9.0,0.5,0.5,4.0,0.0,5.0,-0.65,-1.65,1.0,1.26
7,Jordan Dawson,Adelaide,Midfielder,21.0,20.0,1.0,0.95,0.05,3.0,0.0,7.0,-2.36,4.32,-6.68,-1.68
7,Josh Rachele,Adelaide,Gen. Forward,9.0,6.0,3.0,0.67,0.33,5.0,1.0,2.0,-2.5,-2.64,0.14,1.64
7,Josh Worrell,Adelaide,Gen. Defender,20.0,12.0,8.0,0.6,0.4,5.0,0.0,0.0,-1.0,-2.6,1.6,-0.76
7,Luke Nankervis,Adelaide,Midfielder,12.0,10.0,2.0,0.83,0.17,4.0,0.0,2.0,-0.57,3.86,-4.43,1.29
7,Mark Keane,Adelaide,Key Defender,12.0,11.0,1.0,0.92,0.08,1.0,0.0,0.0,-2.8,-0.8,-2.0,-3.52
7,Matt Crouch,Adelaide,Midfielder,,,,,,,,,,,,
7,Max Michalanney,Adelaide,Gen. Defender,16.0,8.0,8.0,0.5,0.5,6.0,0.0,4.0,2.67,-0.76,3.43,1.67
7,Mitchell Hinge,Adelaide,Gen. Defender,10.0,9.0,1.0,0.9,0.1,4.0,0.0,3.0,-5.58,-2.0,-3.58,-0.12
7,Nick Murray,Adelaide,Key Defender,10.0,8.0,2.0,0.8,0.2,3.0,0.0,1.0,1.58,2.67,-1.08,-0.42
7,Reilly O'Brien,Adelaide,Ruck,14.0,8.0,6.0,0.57,0.43,6.0,0.0,5.0,2.0,1.64,0.36,3.0
7,Riley Thilthorpe,Adelaide,Key Forward,9.0,5.0,4.0,0.56,0.44,2.0,3.0,2.0,-4.72,-4.64,-0.08,-3.52
7,Rory Laird,Adelaide,Gen. Defender,27.0,16.0,11.0,0.59,0.41,5.0,0.0,4.0,2.86,3.0,-0.14,-0.96
7,Sid Draper,Adelaide,Mid-Forward,,,,,,,,,,,,
7,Taylor Walker,Adelaide,Key Forward,12.0,8.0,4.0,0.67,0.33,4.0,2.0,0.0,-0.22,-0.52,0.3,-0.87
7,Wayne Milera,Adelaide,Gen. Defender,12.0,6.0,6.0,0.5,0.5,2.0,0.0,2.0,-5.83,-6.04,0.21,-3.5
7,Zac Taylor,Adelaide,Gen. Forward,,,,,,,,,,,,
8,Alex Neal-Bullen,Adelaide,Gen. Forward,18.0,5.0,13.0,0.28,0.72,4.0,2.0,2.0,1.68,-4.32,6.0,0.92
8,Ben Keays,Adelaide,Gen. Forward,12.0,9.0,3.0,0.75,0.25,3.0,2.0,1.0,-4.76,-1.0,-3.76,-0.8
8,Brodie Smith,Adelaide,Gen. Defender,17.0,9.0,8.0,0.53,0.47,6.0,1.0,0.0,4.18,0.46,3.73,2.91
8,Daniel Curtin,Adelaide,Midfielder,13.0,8.0,5.0,0.62,0.38,5.0,0.0,1.0,-0.36,-0.96,0.6,0.48
8,Darcy Fogarty,Adelaide,Key Forward,10.0,7.0,3.0,0.7,0.3,6.0,2.0,0.0,-1.21,-0.75,-0.46,1.21
8,Isaac Cumming,Adelaide,Midfielder,17.0,12.0,5.0,0.71,0.29,9.0,0.0,1.0,2.38,1.96,0.42,4.79
8,Izak Rankine,Adelaide,Mid-Forward,29.0,17.0,12.0,0.59,0.41,9.0,2.0,2.0,8.45,4.04,4.41,5.04
8,Jake Soligo,Adelaide,Midfielder,19.0,10.0,9.0,0.53,0.47,4.0,0.0,0.0,-1.88,-2.36,0.48,1.28
8,James Peatling,Adelaide,Midfielder,22.0,11.0,11.0,0.5,0.5,4.0,0.0,5.0,3.35,0.35,3.0,1.26
8,Jordan Dawson,Adelaide,Midfielder,22.0,11.0,11.0,0.5,0.5,7.0,3.0,8.0,-1.36,-4.68,3.32,2.32
8,Jordon Butts,Adelaide,Key Defender,7.0,5.0,2.0,0.71,0.29,5.0,0.0,0.0,0.6,0.7,-0.1,1.9
