Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
4,Sam Collins,Gold Coast,Key Defender,10.0,5.0,5.0,0.5,0.5,2.0,0.0,0.0,-1.46,-2.32,0.86,-3.04
4,Sam Flanders,Gold Coast,Gen. Forward,26.0,14.0,12.0,0.54,0.46,8.0,0.0,3.0,7.3,5.65,1.65,4.56
4,Touk Miller,Gold Coast,Midfielder,24.0,10.0,14.0,0.42,0.58,3.0,1.0,3.0,-0.74,-1.09,0.35,0.04
4,Wil Powell,Gold Coast,Gen. Defender,17.0,7.0,10.0,0.41,0.59,6.0,0.0,2.0,0.8,-2.44,3.24,1.2
4,Will Graham,Gold Coast,Gen. Forward,10.0,6.0,4.0,0.6,0.4,1.0,2.0,4.0,-0.5,0.25,-0.75,-1.12
5,Bailey Humphrey,Gold Coast,Mid-Forward,14.0,5.0,9.0,0.36,0.64,3.0,0.0,7.0,-1.39,-3.17,1.78,0.17
5,Ben Ainsworth,Gold Coast,Gen. Forward,22.0,12.0,10.0,0.55,0.45,3.0,1.0,4.0,8.58,4.71,3.88,-0.54
5,Ben King,Gold Coast,Key Forward,6.0,5.0,1.0,0.83,0.17,2.0,5.0,0.0,-1.32,-0.16,-1.16,-1.24
5,Ben Long,Gold Coast,Gen. Forward,15.0,11.0,4.0,0.73,0.27,3.0,3.0,3.0,4.21,3.0,1.21,-1.54
5,Bodhi Uwland,Gold Coast,Gen. Defender,12.0,7.0,5.0,0.58,0.42,3.0,0.0,0.0,-4.0,-2.76,-1.24,-2.36
5,Daniel Rioli,Gold Coast,Gen. Defender,16.0,8.0,8.0,0.5,0.5,3.0,0.0,2.0,-2.6,-2.35,-0.25,-0.5
5,Ethan Read,Gold Coast,Key Forward,12.0,9.0,3.0,0.75,0.25,1.0,1.0,1.0,4.43,3.76,0.67,-1.67
5,Jake Rogers,Gold Coast,Gen. Forward,14.0,7.0,7.0,0.5,0.5,1.0,1.0,2.0,6.78,3.0,3.78,-0.11
5,Jarrod Witts,Gold Coast,Ruck,12.0,5.0,7.0,0.42,0.58,0.0,0.0,4.0,-0.75,0.04,-0.79,-1.58
5,Jed Walter,Gold Coast,Key Forward,,,,,,,,,,,,
5,Joel Jeffrey,Gold Coast,Gen. Defender,20.0,14.0,6.0,0.7,0.3,13.0,1.0,2.0,1.16,1.08,0.08,7.4
5,John Noble,Gold Coast,Gen. Defender,28.0,23.0,5.0,0.82,0.18,6.0,1.0,1.0,2.72,5.56,-2.84,1.16
5,Lachie Weller,Gold Coast,Midfielder,14.0,6.0,8.0,0.43,0.57,2.0,1.0,0.0,-1.37,-1.68,0.32,-0.42
5,Mac Andrew,Gold Coast,Key Defender,9.0,4.0,5.0,0.44,0.56,2.0,0.0,1.0,-4.88,-4.75,-0.12,-3.38
5,Matt Rowell,Gold Coast,Midfielder,26.0,12.0,14.0,0.46,0.54,1.0,1.0,7.0,-0.28,-0.32,0.04,-0.64
5,Nick Holman,Gold Coast,Mid-Forward,,,,,,,,,,,,
5,Noah Anderson,Gold Coast,Midfielder,27.0,16.0,11.0,0.59,0.41,3.0,0.0,4.0,-3.08,1.24,-4.32,-0.72
5,Sam Clohesy,Gold Coast,Midfielder,16.0,11.0,5.0,0.69,0.31,4.0,0.0,1.0,0.71,2.07,-1.36,0.36
5,Sam Collins,Gold Coast,Key Defender,9.0,6.0,3.0,0.67,0.33,4.0,0.0,1.0,-2.46,-1.32,-1.14,-1.04
5,Sam Flanders,Gold Coast,Gen. Forward,21.0,9.0,12.0,0.43,0.57,3.0,2.0,2.0,2.3,0.65,1.65,-0.44
5,Touk Miller,Gold Coast,Midfielder,27.0,10.0,17.0,0.37,0.63,3.0,1.0,4.0,2.26,-1.09,3.35,0.04
5,Wil Powell,Gold Coast,Gen. Defender,15.0,8.0,7.0,0.53,0.47,4.0,0.0,2.0,-1.2,-1.44,0.24,-0.8
5,Will Graham,Gold Coast,Gen. Forward,11.0,5.0,6.0,0.45,0.55,2.0,1.0,3.0,0.5,-0.75,1.25,-0.12
6,Bailey Humphrey,Gold Coast,Mid-Forward,7.0,4.0,3.0,0.57,0.43,1.0,0.0,3.0,-8.39,-4.17,-4.22,-1.83
6,Ben Ainsworth,Gold Coast,Gen. Forward,17.0,8.0,9.0,0.47,0.53,4.0,0.0,0.0,3.58,0.71,2.88,0.46
6,Ben King,Gold Coast,Key Forward,4.0,2.0,2.0,0.5,0.5,1.0,1.0,0.0,-3.32,-3.16,-0.16,-2.24
