Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
4,Jimmy Webster,St Kilda,Gen. Defender,8.0,7.0,1.0,0.88,0.12,3.0,0.0,1.0,-3.73,-0.33,-3.4,-1.73
4,Lance Collard,St Kilda,Gen. Forward,9.0,8.0,1.0,0.89,0.11,1.0,1.0,5.0,3.58,4.75,-1.17,-0.08
4,Liam Stocker,St Kilda,Gen. Defender,14.0,8.0,6.0,0.57,0.43,4.0,0.0,1.0,2.88,1.06,1.82,-0.12
4,Marcus Windhager,St Kilda,Midfielder,18.0,10.0,8.0,0.56,0.44,1.0,0.0,3.0,-4.09,-2.17,-1.91,-3.3
4,Mason Wood,St Kilda,Mid-Forward,13.0,9.0,4.0,0.69,0.31,2.0,1.0,2.0,-1.67,-0.86,-0.81,-3.9
4,Max Hall,St Kilda,Gen. Forward,8.0,2.0,6.0,0.25,0.75,1.0,1.0,3.0,-7.26,-5.83,-1.43,-2.13
4,Mitch Owens,St Kilda,Key Forward,8.0,6.0,2.0,0.75,0.25,2.0,2.0,1.0,-4.89,-1.42,-3.47,-1.42
4,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,25.0,20.0,5.0,0.8,0.2,3.0,1.0,2.0,-4.91,-2.26,-2.65,-2.26
4,Rowan Marshall,St Kilda,Ruck,14.0,9.0,5.0,0.64,0.36,3.0,0.0,5.0,-4.57,-2.39,-2.17,-1.48
4,Ryan Byrnes,St Kilda,Gen. Defender,17.0,14.0,3.0,0.82,0.18,7.0,0.0,3.0,0.18,3.88,-3.71,1.71
4,Tobie Travaglia,St Kilda,Gen. Defender,9.0,6.0,3.0,0.67,0.33,2.0,1.0,3.0,-0.25,1.08,-1.33,-0.58
4,Zak Jones,St Kilda,Midfielder,11.0,2.0,9.0,0.18,0.82,3.0,0.0,0.0,-5.13,-5.47,0.33,-0.33
