Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
6,Sam Day,Brisbane,14.0,10.0,4.0,0.71,0.29,8.0,1.0,0.0,Key Forward
6,Sam Marshall,Brisbane,,,,,,,,,Midfielder
6,Will Ashcroft,Brisbane,13.0,5.0,8.0,0.38,0.62,1.0,0.0,2.0,Midfielder
6,Zac Bailey,Brisbane,10.0,7.0,3.0,0.7,0.3,2.0,0.0,2.0,Mid-Forward
7,Callum Ah Chee,Brisbane,10.0,7.0,3.0,0.7,0.3,2.0,1.0,1.0,Gen. Forward
7,Cam Rayner,Brisbane,19.0,10.0,9.0,0.53,0.47,1.0,0.0,2.0,Gen. Forward
7,Charlie Cameron,Brisbane,12.0,10.0,2.0,0.83,0.17,6.0,0.0,1.0,Gen. Forward
7,Darcy Gardiner,Brisbane,14.0,7.0,7.0,0.5,0.5,4.0,0.0,1.0,Key Defender
7,Darcy Wilmot,Brisbane,30.0,18.0,12.0,0.6,0.4,7.0,0.0,2.0,Gen. Defender
7,Dayne Zorko,Brisbane,34.0,26.0,8.0,0.76,0.24,9.0,0.0,2.0,Gen. Defender
7,Eric Hipwood,Brisbane,14.0,10.0,4.0,0.71,0.29,8.0,4.0,1.0,Key Forward
7,Harris Andrews,Brisbane,9.0,6.0,3.0,0.67,0.33,3.0,0.0,0.0,Key Defender
7,Hugh McCluggage,Brisbane,21.0,14.0,7.0,0.67,0.33,4.0,1.0,11.0,Midfielder
7,James Tunstill,Brisbane,,,,,,,,,Midfielder
7,Jarrod Berry,Brisbane,19.0,10.0,9.0,0.53,0.47,5.0,1.0,3.0,Midfielder
7,Jaspa Fletcher,Brisbane,20.0,12.0,8.0,0.6,0.4,7.0,0.0,2.0,Gen. Defender
7,Josh Dunkley,Brisbane,24.0,10.0,14.0,0.42,0.58,6.0,0.0,9.0,Midfielder
7,Kai Lohmann,Brisbane,,,,,,,,,Gen. Forward
7,Lachie Neale,Brisbane,31.0,16.0,15.0,0.52,0.48,6.0,3.0,4.0,Midfielder
7,Levi Ashcroft,Brisbane,23.0,12.0,11.0,0.52,0.48,1.0,0.0,1.0,Midfielder
7,Logan Morris,Brisbane,6.0,5.0,1.0,0.83,0.17,3.0,2.0,0.0,Key Forward
7,Noah Answerth,Brisbane,14.0,7.0,7.0,0.5,0.5,6.0,0.0,0.0,Gen. Defender
7,Oscar McInerney,Brisbane,14.0,11.0,3.0,0.79,0.21,2.0,1.0,6.0,Ruck
7,Ryan Lester,Brisbane,14.0,6.0,8.0,0.43,0.57,4.0,0.0,1.0,Gen. Defender
7,Sam Day,Brisbane,13.0,5.0,8.0,0.38,0.62,1.0,1.0,1.0,Key Forward
7,Will Ashcroft,Brisbane,35.0,16.0,19.0,0.46,0.54,4.0,0.0,2.0,Midfielder
7,Zac Bailey,Brisbane,24.0,15.0,9.0,0.62,0.38,5.0,3.0,5.0,Mid-Forward
8,Callum Ah Chee,Brisbane,10.0,8.0,2.0,0.8,0.2,4.0,3.0,2.0,Gen. Forward
8,Cam Rayner,Brisbane,18.0,11.0,7.0,0.61,0.39,3.0,0.0,3.0,Gen. Forward
8,Charlie Cameron,Brisbane,13.0,11.0,2.0,0.85,0.15,5.0,3.0,1.0,Gen. Forward
8,Conor McKenna,Brisbane,9.0,7.0,2.0,0.78,0.22,1.0,1.0,5.0,Gen. Forward
8,Darcy Gardiner,Brisbane,9.0,6.0,3.0,0.67,0.33,2.0,1.0,3.0,Key Defender
8,Darcy Wilmot,Brisbane,16.0,12.0,4.0,0.75,0.25,8.0,0.0,1.0,Gen. Defender
8,Dayne Zorko,Brisbane,23.0,20.0,3.0,0.87,0.13,8.0,0.0,2.0,Gen. Defender
8,Eric Hipwood,Brisbane,12.0,10.0,2.0,0.83,0.17,4.0,0.0,4.0,Key Forward
8,Harris Andrews,Brisbane,18.0,14.0,4.0,0.78,0.22,12.0,0.0,1.0,Key Defender
8,Hugh McCluggage,Brisbane,30.0,19.0,11.0,0.63,0.37,4.0,0.0,3.0,Midfielder
8,Jack Payne,Brisbane,10.0,8.0,2.0,0.8,0.2,6.0,0.0,3.0,Key Defender
8,Jarrod Berry,Brisbane,18.0,8.0,10.0,0.44,0.56,6.0,1.0,7.0,Midfielder
8,Jaspa Fletcher,Brisbane,21.0,16.0,5.0,0.76,0.24,9.0,0.0,5.0,Gen. Defender
8,Josh Dunkley,Brisbane,26.0,16.0,10.0,0.62,0.38,5.0,0.0,6.0,Midfielder
8,Lachie Neale,Brisbane,25.0,10.0,15.0,0.4,0.6,3.0,0.0,6.0,Midfielder
8,Levi Ashcroft,Brisbane,29.0,19.0,10.0,0.66,0.34,7.0,0.0,3.0,Midfielder
8,Noah Answerth,Brisbane,14.0,10.0,4.0,0.71,0.29,5.0,0.0,4.0,Gen. Defender
8,Oscar McInerney,Brisbane,5.0,3.0,2.0,0.6,0.4,0.0,0.0,1.0,Ruck
