Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
10,Darcy Gardiner,Brisbane,Key Defender,20251008,0,13.0,5.36,107,72,0.02,0,64,8,5,13,92.3,179,1,6,5,6,5,2,0,0,4,0,0,4,4,0,1,7,0,3,1
10,Josh Dunkley,Brisbane,Midfielder,20251008,0,12.9,12.65,110,94,0.07,1,81,10,18,28,78.6,336,2,10,9,4,3,4,77,6,4,1,0,1,0,1,1,4,4,19,0
10,Dayne Zorko,Brisbane,Gen. Defender,20251008,0,11.4,11.95,99,109,0.03,0,82,20,7,27,81.5,571,3,7,5,5,3,8,0,2,8,2,0,1,0,1,0,9,3,13,0
10,Darcy Wilmot,Brisbane,Gen. Defender,20251008,0,11.3,9.81,73,64,0.0,0,84,10,10,20,85.0,226,1,4,4,3,3,3,0,0,3,0,0,0,0,0,0,4,2,13,0
10,Keidean Coleman,Brisbane,Gen. Defender,20251008,0,9.1,10.2,72,73,0.0,0,68,13,6,19,73.7,475,2,3,3,3,3,6,0,0,6,2,0,1,0,0,0,2,1,11,0
10,Harris Andrews,Brisbane,Key Defender,20251008,0,8.8,10.42,59,40,0.0,0,100,5,5,10,70.0,167,1,4,3,4,3,5,0,0,3,2,0,1,0,1,0,2,1,7,0
10,Charlie Cameron,Brisbane,Gen. Forward,20251008,0,7.9,7.66,63,50,0.0,0,88,10,3,13,69.2,274,3,3,3,2,2,0,0,1,4,0,0,3,0,2,3,7,0,10,0
10,Logan Morris,Brisbane,Key Forward,20251008,0,7.0,6.59,70,71,0.01,0,77,9,2,11,63.6,207,1,2,0,2,0,0,0,0,5,0,1,7,3,1,1,8,2,5,0
10,Callum Ah Chee,Brisbane,Gen. Forward,20251008,0,6.2,7.73,29,32,0.0,0,75,5,0,5,60.0,133,2,1,1,1,1,0,0,0,2,0,0,2,1,1,0,2,1,10,0
10,Cam Rayner,Brisbane,Gen. Forward,20251008,0,5.8,10.23,40,42,0.0,0,79,5,10,15,60.0,229,4,7,6,2,2,1,23,4,2,0,0,0,0,0,1,3,1,13,0
10,Levi Ashcroft,Brisbane,Midfielder,20251008,0,5.5,7.03,68,82,0.01,0,82,15,7,22,63.6,427,1,4,3,1,0,4,0,2,7,1,0,0,0,0,0,3,0,2,0
10,Jack Payne,Brisbane,Key Defender,20251008,0,4.7,7.76,59,49,0.0,0,94,7,3,10,80.0,158,0,3,1,3,1,4,0,0,7,3,2,0,0,0,0,2,1,6,0
10,Conor McKenna,Brisbane,Gen. Forward,20251008,0,3.4,2.61,14,9,0.0,0,12,1,0,1,100.0,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10,Eric Hipwood,Brisbane,Key Forward,20251008,0,3.3,6.47,35,42,0.0,0,82,6,3,9,66.7,265,4,4,4,4,4,2,19,0,4,0,0,2,1,1,0,3,1,13,1
10,Noah Answerth,Brisbane,Gen. Defender,20251008,0,2.2,7.6,33,46,0.0,0,91,7,4,11,54.5,201,0,3,3,2,2,2,0,1,3,0,0,0,0,0,0,2,2,16,0
