Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
10,Jake Waterman,West Coast,Key Forward,20251009,0,7.7,7.39,69,69,0.06,1,91,10,5,15,80.0,319,3,2,1,2,1,0,0,0,6,0,1,4,2,1,0,6,1,6,0
10,Sandy Brock,West Coast,Key Defender,20251009,0,7.5,6.78,57,41,0.01,0,87,5,6,11,72.7,158,0,6,5,6,5,9,0,0,4,3,1,0,0,0,0,0,2,4,0
10,Elijah Hewett,West Coast,Midfielder,20251009,0,7.0,7.92,57,61,0.03,0,69,5,8,13,69.2,195,1,4,3,0,0,0,56,2,2,0,0,1,1,0,1,3,6,17,0
10,Jack Hutchinson,West Coast,Midfielder,20251009,0,5.5,5.86,50,42,0.0,0,80,6,6,12,66.7,213,3,3,3,2,2,2,0,1,4,0,0,1,0,0,0,2,0,5,0
10,Oscar Allen,West Coast,Key Forward,20251009,0,4.1,6.72,74,69,0.04,1,89,11,2,13,46.2,305,1,5,2,5,2,4,0,0,4,0,1,5,2,2,0,5,1,5,0
10,Tom Gross,West Coast,Mid-Forward,20251009,0,4.0,3.03,42,43,0.0,0,43,5,5,10,70.0,87,1,5,5,5,5,2,0,0,3,0,0,1,0,0,0,3,3,11,0
10,Matthew Owies,West Coast,Gen. Forward,20251009,0,1.1,6.58,17,18,0.0,0,22,2,1,3,66.7,81,1,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0
11,Tyler Brockman,West Coast,Gen. Forward,20251107,0,15.2,8.25,88,67,0.0,0,81,7,9,16,62.5,261,5,10,7,5,4,1,33,4,2,0,1,3,1,2,2,6,4,19,0
11,Jack Graham,West Coast,Mid-Forward,20251107,0,14.0,10.04,95,75,0.0,0,81,8,10,18,72.2,221,3,12,8,3,2,1,27,8,1,0,0,0,0,0,0,5,8,29,0
11,Liam Duggan,West Coast,Gen. Defender,20251107,0,12.6,7.83,86,70,0.0,0,89,17,6,23,87.0,659,4,5,5,2,2,4,0,2,3,1,0,0,0,0,1,5,0,5,0
11,Oscar Allen,West Coast,Key Forward,20251107,0,12.0,6.74,86,70,0.0,0,84,7,3,10,80.0,199,0,7,3,7,3,2,0,0,4,0,1,2,2,0,0,5,4,8,1
11,Harley Reid,West Coast,Midfielder,20251107,0,12.0,10.61,79,54,0.0,0,81,7,10,17,76.5,165,3,9,7,3,2,3,83,2,2,0,0,1,1,0,0,6,2,15,0
11,Liam Baker,West Coast,Gen. Defender,20251107,0,11.2,10.92,76,52,0.0,0,84,7,11,18,83.3,264,3,10,8,8,6,7,0,1,3,2,1,0,0,0,0,3,2,13,0
11,Sandy Brock,West Coast,Key Defender,20251107,0,11.0,6.99,79,43,0.0,0,92,6,5,11,81.8,289,1,6,4,6,4,8,0,0,5,3,2,0,0,0,0,2,0,10,0
11,Jake Waterman,West Coast,Key Forward,20251107,0,9.5,7.35,72,51,0.0,0,72,5,2,7,85.7,165,1,4,1,4,1,1,0,0,4,0,1,3,3,0,0,5,1,6,0
11,Jayden Hunt,West Coast,Midfielder,20251107,0,9.0,8.34,41,47,0.0,0,79,9,3,12,58.3,446,7,4,4,2,2,2,0,2,2,0,0,1,0,0,0,0,2,12,0
11,Reuben Ginbey,West Coast,Gen. Defender,20251107,0,8.6,9.14,65,53,0.0,0,91,8,3,11,45.5,244,0,6,2,5,2,10,0,1,2,2,0,0,0,0,0,0,4,17,0
11,Tom Cole,West Coast,Gen. Defender,20251107,0,8.5,6.87,87,74,0.0,0,77,11,6,17,70.6,392,2,5,4,5,4,7,0,0,4,2,0,0,0,0,0,2,4,15,0
11,Brady Hough,West Coast,Midfielder,20251107,0,7.8,6.74,60,43,0.0,0,88,5,4,9,88.9,183,1,3,3,1,1,2,50,2,3,1,0,1,1,0,1,2,2,16,0
11,Tim Kelly,West Coast,Mid-Forward,20251107,0,6.3,11.43,84,67,0.0,0,77,8,9,17,64.7,193,5,8,7,5,4,5,7,2,4,2,0,0,0,0,0,6,3,18,0
11,Jack Hutchinson,West Coast,Midfielder,20251107,0,6.0,6.04,46,32,0.0,0,80,5,3,8,50.0,226,2,5,5,1,1,0,10,2,2,0,0,2,0,0,0,2,2,11,0
11,Ryan Maric,West Coast,Gen. Defender,20251107,0,5.5,8.41,49,51,0.0,0,78,14,6,20,65.0,403,3,4,4,2,2,5,0,1,2,1,0,0,0,0,0,3,0,13,0
11,Noah Long,West Coast,Gen. Forward,20251107,0,5.2,5.17,44,47,0.0,0,83,6,3,9,66.7,224,2,1,1,1,1,0,0,0,3,0,0,1,0,1,1,2,4,19,0
11,Elijah Hewett,West Coast,Midfielder,20251107,0,3.3,8.11,57,63,0.0,0,80,9,10,19,52.6,332,2,9,5,3,2,0,57,5,0,0,0,1,0,1,0,4,5,19,0
11,Harry Edwards,West Coast,Key Defender,20251107,0,2.5,8.17,22,18,0.0,0,84,3,3,6,83.3,87,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0
11,Tom Gross,West Coast,Mid-Forward,20251107,0,2.3,7.3,8,5,0.0,0,49,2,1,3,66.7,33,1,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,13,0
11,Tyrell Dewar,West Coast,Midfielder,20251107,0,1.8,2.17,6,10,0.0,0,28,2,0,2,50.0,95,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0
11,Matt Flynn,West Coast,Ruck,20251107,0,1.0,12.18,46,51,0.0,0,85,5,3,8,62.5,62,2,3,1,2,0,2,77,1,4,1,1,0,0,0,1,4,1,10,17
11,Liam Ryan,West Coast,Gen. Forward,20251107,0,-2.8,9.62,45,69,0.0,0,81,9,2,11,27.3,306,4,2,1,2,1,0,33,0,6,0,0,5,0,4,0,5,4,11,0
11,Bailey J. Williams,West Coast,Ruck,20251107,0,-3.2,7.99,25,51,0.0,0,73,6,4,10,40.0,181,4,5,3,2,0,0,23,3,2,0,1,2,0,2,0,3,3,9,10
12,Liam Baker,West Coast,Gen. Defender,20251207,3,20.5,10.92,127,82,0.02,0,87,13,16,29,72.4,462,4,16,11,12,10,10,0,2,1,0,0,0,0,0,1,4,3,16,0
12,Harry Edwards,West Coast,Key Defender,20251207,0,16.5,7.81,97,66,0.0,0,90,7,6,13,92.3,336,0,7,5,6,5,7,0,1,4,1,0,0,0,0,0,1,5,6,0
12,Tom Cole,West Coast,Gen. Defender,20251207,0,16.1,6.92,114,85,0.0,0,75,11,13,24,83.3,247,1,8,7,4,4,6,0,4,6,1,0,0,0,0,0,4,2,12,0
12,Oscar Allen,West Coast,Key Forward,20251207,0,15.1,6.88,77,63,0.01,0,87,5,3,8,87.5,159,0,3,2,3,2,0,0,0,3,0,0,5,4,0,1,6,2,7,0
12,Reuben Ginbey,West Coast,Gen. Defender,20251207,1,12.6,9.15,69,45,0.0,0,86,8,8,16,87.5,263,0,6,5,5,5,6,0,1,1,1,0,0,0,0,0,1,1,3,0
12,Archer Reid,West Coast,Key Forward,20251207,0,10.1,6.1,65,33,0.0,0,69,4,2,6,83.3,174,3,3,1,1,1,0,29,2,2,0,0,0,0,0,3,4,0,9,9
12,Tim Kelly,West Coast,Mid-Forward,20251207,0,9.5,11.05,92,81,0.0,0,84,8,11,19,84.2,193,2,4,4,4,4,1,16,0,7,0,0,1,1,0,0,5,2,8,0
12,Jack Graham,West Coast,Mid-Forward,20251207,0,8.1,10.25,55,58,0.0,0,76,8,11,19,63.2,175,2,5,5,3,3,1,35,1,2,0,0,0,0,0,0,4,3,23,0
12,Harley Reid,West Coast,Midfielder,20251207,0,7.8,10.64,74,73,0.01,0,79,9,10,19,63.2,348,4,9,5,2,1,1,65,7,3,0,1,2,1,1,0,4,4,18,0
12,Liam Ryan,West Coast,Gen. Forward,20251207,0,7.5,9.17,52,45,0.0,0,82,6,4,10,80.0,171,1,7,5,4,3,1,26,3,2,0,0,3,1,0,0,5,2,10,0
12,Jayden Hunt,West Coast,Midfielder,20251207,0,7.4,8.37,47,44,0.0,0,84,6,6,12,66.7,203,1,2,2,2,2,4,0,1,2,2,0,0,0,0,0,1,2,11,0
12,Elijah Hewett,West Coast,Midfielder,20251207,0,6.9,7.82,92,75,0.01,0,79,11,9,20,65.0,354,3,8,4,1,1,1,52,7,1,0,0,2,1,1,1,5,4,16,0
12,Matt Flynn,West Coast,Ruck,20251207,0,6.1,11.36,79,99,0.0,0,75,9,6,15,66.7,111,2,8,2,3,1,2,71,3,5,1,1,0,0,0,0,4,3,7,31
12,Noah Long,West Coast,Gen. Forward,20251207,0,5.8,5.3,64,58,0.0,0,83,9,0,9,66.7,304,5,2,1,2,1,0,0,0,4,0,0,2,1,1,1,4,3,4,0
12,Brady Hough,West Coast,Midfielder,20251207,0,5.5,6.8,40,40,0.0,0,84,3,6,9,66.7,121,3,3,3,0,0,0,77,2,1,0,0,0,0,0,0,2,4,20,0
12,Liam Duggan,West Coast,Gen. Defender,20251207,0,5.3,8.13,66,92,0.0,0,83,21,2,23,60.9,567,3,3,2,2,2,3,0,1,7,1,0,0,0,0,0,4,1,8,0
12,Sandy Brock,West Coast,Key Defender,20251207,0,4.8,7.91,51,52,0.0,0,89,6,8,14,78.6,111,0,3,3,2,2,4,0,0,6,2,0,0,0,0,0,2,0,6,0
12,Jack Williams,West Coast,Key Forward,20251207,0,4.6,6.67,40,36,0.0,0,83,4,4,8,75.0,85,0,2,2,2,2,0,0,0,3,0,0,3,2,1,1,6,0,4,0
12,Tyrell Dewar,West Coast,Midfielder,20251207,0,4.6,5.64,51,51,0.0,0,82,11,7,18,66.7,322,1,3,3,3,3,3,0,0,2,0,0,1,0,1,0,3,0,9,0
12,Jack Hutchinson,West Coast,Midfielder,20251207,0,4.2,6.28,63,67,0.0,0,79,10,5,15,66.7,409,3,3,1,2,1,0,0,1,7,0,0,0,0,0,0,2,2,9,0
12,Ryan Maric,West Coast,Gen. Defender,20251207,0,4.0,8.2,60,63,0.0,0,65,10,5,15,66.7,264,1,4,4,4,4,3,0,0,6,0,0,1,0,0,0,3,2,10,0
12,Tyler Brockman,West Coast,Gen. Forward,20251207,0,2.9,8.86,36,54,0.0,0,85,8,8,16,56.3,182,3,5,5,3,3,1,29,1,3,0,0,0,0,0,0,3,2,16,0
12,Bo Allan,West Coast,Gen. Defender,20251207,0,0.5,1.8,3,6,0.0,0,16,1,3,4,100.0,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0
13,Harry Edwards,West Coast,Key Defender,20251306,5,12.6,8.52,84,70,0.04,0,92,8,4,12,83.3,256,3,11,3,11,3,13,0,0,5,5,4,0,0,0,0,1,5,10,0
13,Liam Baker,West Coast,Gen. Defender,20251306,3,12.5,11.47,119,79,0.04,0,82,11,9,20,80.0,253,2,16,11,10,8,11,0,4,3,1,0,0,0,0,0,7,5,16,0
13,Sandy Brock,West Coast,Key Defender,20251306,0,11.7,7.57,70,35,0.0,0,93,3,7,10,90.0,49,0,7,5,7,5,7,0,0,1,0,0,0,0,0,0,1,2,10,0
13,Elijah Hewett,West Coast,Midfielder,20251306,1,11.7,7.3,85,81,0.1,1,76,11,11,22,59.1,283,3,14,10,4,4,1,58,6,2,0,0,2,1,1,0,3,4,15,0
13,Reuben Ginbey,West Coast,Gen. Defender,20251306,0,10.5,9.33,69,56,0.0,0,93,6,5,11,90.9,314,2,2,2,2,2,5,0,0,4,1,0,0,0,0,0,0,4,10,0
13,Liam Duggan,West Coast,Gen. Defender,20251306,0,10.4,7.95,114,91,0.01,0,86,17,6,23,69.6,567,6,6,6,5,5,8,0,1,4,1,0,0,0,0,0,4,4,12,0
13,Brady Hough,West Coast,Midfielder,20251306,0,10.3,6.73,89,84,0.01,0,88,8,9,17,70.6,264,3,7,5,5,3,3,74,1,3,0,0,0,0,0,2,5,8,28,0
13,Ryan Maric,West Coast,Gen. Defender,20251306,0,9.3,7.97,67,68,0.01,0,76,11,7,18,72.2,429,3,5,4,3,2,3,0,1,4,1,0,2,0,0,0,3,2,15,0
13,Matt Flynn,West Coast,Ruck,20251306,0,9.1,10.92,79,83,0.0,0,79,7,5,12,66.7,247,5,6,2,4,2,1,84,2,4,1,2,0,0,0,0,2,6,16,17
13,Tom Cole,West Coast,Gen. Defender,20251306,0,8.9,7.38,62,44,0.0,0,75,6,5,11,81.8,236,2,2,2,2,2,5,0,0,3,2,0,1,1,0,0,3,1,4,0
13,Jack Graham,West Coast,Mid-Forward,20251306,0,8.7,10.7,85,83,0.03,0,76,12,10,22,68.2,426,5,10,5,4,2,4,58,2,4,0,0,1,0,0,0,6,5,22,0
13,Oscar Allen,West Coast,Key Forward,20251306,0,8.1,7.08,49,38,0.0,0,85,6,1,7,42.9,73,1,6,4,6,4,0,0,0,2,0,1,2,0,1,1,5,4,10,0
13,Tyrell Dewar,West Coast,Midfielder,20251306,0,8.1,5.65,90,74,0.01,0,79,16,5,21,90.5,633,3,4,1,3,0,4,0,0,4,1,0,0,0,0,0,2,1,5,0
13,Liam Ryan,West Coast,Gen. Forward,20251306,0,7.1,9.13,50,48,0.0,0,83,7,2,9,55.6,242,5,4,3,3,2,1,26,0,2,0,0,2,1,1,1,5,3,13,0
13,Tim Kelly,West Coast,Mid-Forward,20251306,0,6.9,10.92,55,48,0.0,0,81,7,5,12,66.7,244,4,5,5,3,3,3,11,2,3,0,0,0,0,0,0,4,2,16,0
13,Jayden Hunt,West Coast,Midfielder,20251306,0,5.9,8.32,48,57,0.0,0,81,7,5,12,83.3,182,0,2,2,0,0,1,0,1,3,0,0,0,0,0,0,4,5,16,0
