Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
5,Bailey Dale,Western Bulldogs,Gen. Defender,21.0,14.0,7.0,0.67,0.33,4.0,0.0,0.0,-6.04,-5.74,-0.3,-0.7
5,Bailey Williams,Western Bulldogs,Midfielder,19.0,9.0,10.0,0.47,0.53,3.0,1.0,1.0,-0.7,-1.3,0.61,-3.35
5,Buku Khamis,Western Bulldogs,Key Forward,12.0,6.0,6.0,0.5,0.5,4.0,0.0,2.0,3.14,0.93,2.21,0.07
5,Cooper Hynes,Western Bulldogs,Gen. Forward,3.0,1.0,2.0,0.33,0.67,1.0,0.0,0.0,-3.25,-1.62,-1.62,-0.62
5,Ed Richards,Western Bulldogs,Midfielder,29.0,16.0,13.0,0.55,0.45,3.0,0.0,3.0,3.22,0.65,2.56,-0.35
5,James Harmes,Western Bulldogs,Midfielder,,,,,,,,,,,,
5,James O'Donnell,Western Bulldogs,Key Defender,7.0,6.0,1.0,0.86,0.14,3.0,0.0,2.0,-3.41,-1.0,-2.41,-1.09
5,Jason Johannisen,Western Bulldogs,Gen. Defender,9.0,7.0,2.0,0.78,0.22,2.0,0.0,0.0,-8.06,-5.81,-2.25,-2.56
5,Joel Freijah,Western Bulldogs,Mid-Forward,17.0,9.0,8.0,0.53,0.47,3.0,1.0,0.0,-2.0,-0.65,-1.35,-0.56
5,Josh Dolan,Western Bulldogs,Gen. Forward,11.0,5.0,6.0,0.45,0.55,1.0,1.0,2.0,3.18,1.82,1.36,-0.36
5,Lachlan Bramble,Western Bulldogs,Gen. Defender,22.0,14.0,8.0,0.64,0.36,4.0,1.0,2.0,4.7,2.44,2.26,-0.39
5,Lachlan McNeil,Western Bulldogs,Gen. Forward,18.0,14.0,4.0,0.78,0.22,2.0,1.0,4.0,8.76,9.14,-0.38,0.52
5,Liam Jones,Western Bulldogs,Key Defender,10.0,7.0,3.0,0.7,0.3,3.0,0.0,1.0,0.6,0.2,0.4,-1.2
5,Luke Cleary,Western Bulldogs,Gen. Defender,12.0,7.0,5.0,0.58,0.42,3.0,0.0,2.0,-1.19,-0.56,-0.62,-1.25
5,Matthew Kennedy,Western Bulldogs,Midfielder,27.0,18.0,9.0,0.67,0.33,2.0,1.0,4.0,3.83,5.44,-1.61,-2.48
5,Rhylee West,Western Bulldogs,Gen. Forward,24.0,12.0,12.0,0.5,0.5,4.0,1.0,1.0,10.39,4.57,5.83,0.96
5,Rory Lobb,Western Bulldogs,Key Defender,19.0,10.0,9.0,0.53,0.47,6.0,0.0,4.0,6.83,1.96,4.87,0.61
5,Ryley Sanders,Western Bulldogs,Mid-Forward,22.0,6.0,16.0,0.27,0.73,4.0,1.0,3.0,3.43,0.09,3.33,1.0
5,Sam Darcy,Western Bulldogs,Key Forward,16.0,9.0,7.0,0.56,0.44,8.0,2.0,0.0,1.77,-0.23,2.0,2.0
5,Sam Davidson,Western Bulldogs,Midfielder,14.0,6.0,8.0,0.43,0.57,4.0,1.0,2.0,-1.53,-3.58,2.05,-0.26
5,Tim English,Western Bulldogs,Ruck,18.0,11.0,7.0,0.61,0.39,6.0,0.0,0.0,0.17,0.91,-0.74,-0.13
5,Tom Liberatore,Western Bulldogs,Midfielder,24.0,10.0,14.0,0.42,0.58,2.0,0.0,5.0,-2.48,-2.87,0.39,-1.7
6,Aaron Naughton,Western Bulldogs,Key Forward,12.0,10.0,2.0,0.83,0.17,7.0,3.0,4.0,0.22,1.78,-1.56,1.61
6,Bailey Dale,Western Bulldogs,Gen. Defender,32.0,24.0,8.0,0.75,0.25,8.0,0.0,0.0,4.96,4.26,0.7,3.3
6,Bailey Williams,Western Bulldogs,Midfielder,30.0,16.0,14.0,0.53,0.47,9.0,1.0,1.0,10.3,5.7,4.61,2.65
6,Buku Khamis,Western Bulldogs,Key Forward,9.0,5.0,4.0,0.56,0.44,6.0,0.0,3.0,0.14,-0.07,0.21,2.07
6,Cooper Hynes,Western Bulldogs,Gen. Forward,9.0,3.0,6.0,0.33,0.67,4.0,0.0,0.0,2.75,0.38,2.38,2.38
6,Ed Richards,Western Bulldogs,Midfielder,23.0,15.0,8.0,0.65,0.35,4.0,1.0,5.0,-2.78,-0.35,-2.44,0.65
6,James O'Donnell,Western Bulldogs,Key Defender,13.0,11.0,2.0,0.85,0.15,5.0,0.0,1.0,2.59,4.0,-1.41,0.91
6,Jason Johannisen,Western Bulldogs,Gen. Defender,25.0,19.0,6.0,0.76,0.24,6.0,1.0,2.0,7.94,6.19,1.75,1.44
6,Joel Freijah,Western Bulldogs,Mid-Forward,24.0,15.0,9.0,0.62,0.38,4.0,2.0,2.0,5.0,5.35,-0.35,0.44
6,Josh Dolan,Western Bulldogs,Gen. Forward,12.0,5.0,7.0,0.42,0.58,3.0,0.0,2.0,4.18,1.82,2.36,1.64
6,Lachlan Bramble,Western Bulldogs,Gen. Defender,25.0,16.0,9.0,0.64,0.36,12.0,0.0,0.0,7.7,4.44,3.26,7.61
6,Lachlan McNeil,Western Bulldogs,Gen. Forward,7.0,6.0,1.0,0.86,0.14,3.0,1.0,0.0,-2.24,1.14,-3.38,1.52
6,Liam Jones,Western Bulldogs,Key Defender,12.0,10.0,2.0,0.83,0.17,7.0,0.0,2.0,2.6,3.2,-0.6,2.8
6,Luke Cleary,Western Bulldogs,Gen. Defender,16.0,11.0,5.0,0.69,0.31,7.0,0.0,2.0,2.81,3.44,-0.62,2.75
6,Marcus Bontempelli,Western Bulldogs,Midfielder,30.0,14.0,16.0,0.47,0.53,5.0,2.0,4.0,2.94,-0.11,3.06,0.33
6,Matthew Kennedy,Western Bulldogs,Midfielder,22.0,12.0,10.0,0.55,0.45,5.0,2.0,6.0,-1.17,-0.56,-0.61,0.52
6,Rhylee West,Western Bulldogs,Gen. Forward,10.0,6.0,4.0,0.6,0.4,3.0,3.0,4.0,-3.61,-1.43,-2.17,-0.04
6,Rory Lobb,Western Bulldogs,Key Defender,14.0,10.0,4.0,0.71,0.29,5.0,0.0,2.0,1.83,1.96,-0.13,-0.39
6,Ryley Sanders,Western Bulldogs,Mid-Forward,32.0,11.0,21.0,0.34,0.66,11.0,1.0,4.0,13.43,5.1,8.33,8.0
6,Sam Darcy,Western Bulldogs,Key Forward,,,,,,,,,,,,
6,Sam Davidson,Western Bulldogs,Midfielder,21.0,12.0,9.0,0.57,0.43,8.0,0.0,2.0,5.47,2.42,3.05,3.74
6,Tim English,Western Bulldogs,Ruck,17.0,9.0,8.0,0.53,0.47,5.0,0.0,3.0,-0.83,-1.09,0.26,-1.13
6,Tom Liberatore,Western Bulldogs,Midfielder,29.0,15.0,14.0,0.52,0.48,4.0,1.0,7.0,2.52,2.13,0.39,0.3
7,Aaron Naughton,Western Bulldogs,Key Forward,14.0,9.0,5.0,0.64,0.36,5.0,1.0,2.0,2.22,0.78,1.44,-0.39
7,Bailey Dale,Western Bulldogs,Gen. Defender,20.0,14.0,6.0,0.7,0.3,3.0,0.0,2.0,-7.04,-5.74,-1.3,-1.7
7,Bailey Williams,Western Bulldogs,Midfielder,20.0,10.0,10.0,0.5,0.5,4.0,0.0,1.0,0.3,-0.3,0.61,-2.35
7,Buku Khamis,Western Bulldogs,Key Forward,8.0,3.0,5.0,0.38,0.62,1.0,1.0,3.0,-0.86,-2.07,1.21,-2.93
7,Cooper Hynes,Western Bulldogs,Gen. Forward,,,,,,,,,,,,
7,Ed Richards,Western Bulldogs,Midfielder,27.0,18.0,9.0,0.67,0.33,2.0,1.0,2.0,1.22,2.65,-1.44,-1.35
7,James Harmes,Western Bulldogs,Midfielder,22.0,9.0,13.0,0.41,0.59,3.0,4.0,1.0,4.61,1.0,3.62,-0.08
7,James O'Donnell,Western Bulldogs,Key Defender,3.0,2.0,1.0,0.67,0.33,1.0,0.0,4.0,-7.41,-5.0,-2.41,-3.09
7,Jason Johannisen,Western Bulldogs,Gen. Defender,15.0,11.0,4.0,0.73,0.27,4.0,1.0,2.0,-2.06,-1.81,-0.25,-0.56
7,Jedd Busslinger,Western Bulldogs,Key Defender,12.0,7.0,5.0,0.58,0.42,4.0,0.0,2.0,2.29,-0.14,2.43,-0.14
7,Joel Freijah,Western Bulldogs,Mid-Forward,27.0,13.0,14.0,0.48,0.52,4.0,0.0,1.0,8.0,3.35,4.65,0.44
7,Josh Dolan,Western Bulldogs,Gen. Forward,3.0,1.0,2.0,0.33,0.67,0.0,0.0,1.0,-4.82,-2.18,-2.64,-1.36
7,Lachlan Bramble,Western Bulldogs,Gen. Defender,14.0,12.0,2.0,0.86,0.14,2.0,0.0,0.0,-3.3,0.44,-3.74,-2.39
7,Laitham Vandermeer,Western Bulldogs,Gen. Forward,6.0,3.0,3.0,0.5,0.5,1.0,0.0,5.0,-4.37,-2.26,-2.11,-1.9
7,Luke Cleary,Western Bulldogs,Gen. Defender,11.0,6.0,5.0,0.55,0.45,5.0,0.0,1.0,-2.19,-1.56,-0.62,0.75
7,Marcus Bontempelli,Western Bulldogs,Midfielder,22.0,11.0,11.0,0.5,0.5,2.0,0.0,3.0,-5.06,-3.11,-1.94,-2.67
7,Matthew Kennedy,Western Bulldogs,Midfielder,26.0,17.0,9.0,0.65,0.35,4.0,2.0,3.0,2.83,4.44,-1.61,-0.48
7,Rhylee West,Western Bulldogs,Gen. Forward,7.0,5.0,2.0,0.71,0.29,3.0,3.0,6.0,-6.61,-2.43,-4.17,-0.04
7,Rory Lobb,Western Bulldogs,Key Defender,6.0,4.0,2.0,0.67,0.33,1.0,2.0,1.0,-6.17,-4.04,-2.13,-4.39
7,Ryley Sanders,Western Bulldogs,Mid-Forward,20.0,6.0,14.0,0.3,0.7,1.0,0.0,1.0,1.43,0.09,1.33,-2.0
7,Sam Davidson,Western Bulldogs,Midfielder,15.0,11.0,4.0,0.73,0.27,2.0,1.0,0.0,-0.53,1.42,-1.95,-2.26
7,Tim English,Western Bulldogs,Ruck,23.0,10.0,13.0,0.43,0.57,8.0,1.0,0.0,5.17,-0.09,5.26,1.87
7,Tom Liberatore,Western Bulldogs,Midfielder,28.0,13.0,15.0,0.46,0.54,2.0,0.0,4.0,1.52,0.13,1.39,-1.7
8,Aaron Naughton,Western Bulldogs,Key Forward,19.0,12.0,7.0,0.63,0.37,7.0,3.0,1.0,7.22,3.78,3.44,1.61
