Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
9,Sam Durham,Essendon,Midfielder,21.0,8.0,13.0,0.38,0.62,2.0,1.0,8.0,-0.85,-2.05,1.2,-0.95
9,Todd Goldstein,Essendon,Ruck,19.0,6.0,13.0,0.32,0.68,6.0,0.0,0.0,7.0,2.25,4.75,3.38
9,Will Setterfield,Essendon,Midfielder,28.0,11.0,17.0,0.39,0.61,9.0,0.0,8.0,6.31,-0.38,6.69,4.85
9,Xavier Duursma,Essendon,Midfielder,19.0,11.0,8.0,0.58,0.42,5.0,0.0,4.0,-0.45,1.04,-1.5,-0.18
9,Zach Merrett,Essendon,Midfielder,19.0,16.0,3.0,0.84,0.16,3.0,2.0,2.0,-8.77,0.77,-9.54,-0.73
9,Zach Reid,Essendon,Key Defender,27.0,18.0,9.0,0.67,0.33,14.0,0.0,1.0,11.6,7.0,4.6,6.3
10,Andrew McGrath,Essendon,Gen. Defender,25.0,13.0,12.0,0.52,0.48,3.0,0.0,2.0,2.26,3.22,-0.96,-0.52
10,Archer Day-Wicks,Essendon,Gen. Forward,12.0,4.0,8.0,0.33,0.67,4.0,0.0,2.0,3.4,1.0,2.4,2.4
10,Archie Perkins,Essendon,Gen. Forward,14.0,4.0,10.0,0.29,0.71,0.0,1.0,2.0,-0.05,-3.33,3.29,-2.81
10,Archie Roberts,Essendon,Gen. Defender,29.0,10.0,19.0,0.34,0.66,6.0,0.0,2.0,4.52,-3.22,7.74,0.7
10,Ben Hobbs,Essendon,Gen. Forward,15.0,9.0,6.0,0.6,0.4,4.0,0.0,2.0,0.11,1.83,-1.72,1.89
10,Ben McKay,Essendon,Key Defender,15.0,8.0,7.0,0.53,0.47,8.0,0.0,2.0,6.2,2.9,3.3,3.6
10,Dylan Shiel,Essendon,Midfielder,,,,,,,,,,,,
10,Isaac Kako,Essendon,Gen. Forward,7.0,3.0,4.0,0.43,0.57,1.0,0.0,2.0,-4.17,-2.52,-1.65,-0.96
10,Jaxon Prior,Essendon,Gen. Defender,17.0,11.0,6.0,0.65,0.35,3.0,0.0,1.0,1.26,-0.04,1.3,-1.91
10,Jayden Laverde,Essendon,Key Defender,18.0,12.0,6.0,0.67,0.33,4.0,0.0,2.0,2.57,2.07,0.5,-2.93
10,Jye Caldwell,Essendon,Midfielder,17.0,9.0,8.0,0.53,0.47,5.0,0.0,2.0,-8.91,-3.46,-5.46,1.0
10,Kyle Langford,Essendon,Key Forward,10.0,7.0,3.0,0.7,0.3,2.0,0.0,2.0,-1.11,0.33,-1.44,-1.11
10,Mason Redman,Essendon,Gen. Defender,27.0,17.0,10.0,0.63,0.37,4.0,0.0,4.0,4.11,-0.05,4.16,-1.26
10,Nate Caddy,Essendon,Key Forward,8.0,6.0,2.0,0.75,0.25,7.0,0.0,0.0,-2.94,-1.65,-1.29,3.06
10,Nic Martin,Essendon,Mid-Forward,25.0,12.0,13.0,0.48,0.52,9.0,1.0,2.0,0.69,-2.0,2.69,2.06
10,Peter Wright,Essendon,Key Forward,16.0,10.0,6.0,0.62,0.38,8.0,1.0,0.0,4.16,2.53,1.63,3.37
10,Saad El-Hawli,Essendon,Midfielder,,,,,,,,,,,,
10,Sam Durham,Essendon,Midfielder,24.0,8.0,16.0,0.33,0.67,2.0,1.0,4.0,2.15,-2.05,4.2,-0.95
10,Todd Goldstein,Essendon,Ruck,8.0,2.0,6.0,0.25,0.75,4.0,0.0,1.0,-4.0,-1.75,-2.25,1.38
10,Will Setterfield,Essendon,Midfielder,26.0,12.0,14.0,0.46,0.54,3.0,0.0,6.0,4.31,0.62,3.69,-1.15
10,Xavier Duursma,Essendon,Midfielder,20.0,13.0,7.0,0.65,0.35,13.0,1.0,2.0,0.55,3.04,-2.5,7.82
10,Zach Merrett,Essendon,Midfielder,20.0,10.0,10.0,0.5,0.5,2.0,0.0,0.0,-7.77,-5.23,-2.54,-1.73
10,Zach Reid,Essendon,Key Defender,15.0,11.0,4.0,0.73,0.27,7.0,0.0,5.0,-0.4,0.0,-0.4,-0.7
11,Andrew McGrath,Essendon,Gen. Defender,31.0,14.0,17.0,0.45,0.55,5.0,0.0,2.0,8.26,4.22,4.04,1.48
11,Angus Clarke,Essendon,Gen. Defender,16.0,14.0,2.0,0.88,0.12,8.0,3.0,3.0,0.93,4.36,-3.43,2.93
11,Archie Perkins,Essendon,Gen. Forward,24.0,13.0,11.0,0.54,0.46,2.0,1.0,4.0,9.95,5.67,4.29,-0.81
11,Archie Roberts,Essendon,Gen. Defender,34.0,20.0,14.0,0.59,0.41,6.0,0.0,0.0,9.52,6.78,2.74,0.7
11,Ben Hobbs,Essendon,Gen. Forward,,,,,,,,,,,,
11,Ben McKay,Essendon,Key Defender,8.0,4.0,4.0,0.5,0.5,4.0,0.0,1.0,-0.8,-1.1,0.3,-0.4
11,Isaac Kako,Essendon,Gen. Forward,15.0,5.0,10.0,0.33,0.67,3.0,0.0,1.0,3.83,-0.52,4.35,1.04
11,Jade Gresham,Essendon,Gen. Forward,10.0,3.0,7.0,0.3,0.7,0.0,0.0,2.0,-3.11,-3.42,0.32,-2.53
11,Jaxon Prior,Essendon,Gen. Defender,23.0,20.0,3.0,0.87,0.13,8.0,0.0,2.0,7.26,8.96,-1.7,3.09
11,Jayden Laverde,Essendon,Key Defender,17.0,10.0,7.0,0.59,0.41,6.0,0.0,1.0,1.57,0.07,1.5,-0.93
11,Jye Caldwell,Essendon,Midfielder,29.0,9.0,20.0,0.31,0.69,3.0,0.0,11.0,3.09,-3.46,6.54,-1.0
11,Kyle Langford,Essendon,Key Forward,,,,,,,,,,,,
11,Mason Redman,Essendon,Gen. Defender,15.0,10.0,5.0,0.67,0.33,6.0,0.0,0.0,-7.9,-7.05,-0.84,0.74
11,Matt Guelfi,Essendon,Gen. Forward,9.0,2.0,7.0,0.22,0.78,0.0,1.0,5.0,-0.17,-2.58,2.42,-1.75
11,Nate Caddy,Essendon,Key Forward,11.0,7.0,4.0,0.64,0.36,1.0,1.0,0.0,0.06,-0.65,0.71,-2.94
11,Nic Martin,Essendon,Mid-Forward,35.0,26.0,9.0,0.74,0.26,9.0,2.0,8.0,10.69,12.0,-1.31,2.06
11,Peter Wright,Essendon,Key Forward,18.0,14.0,4.0,0.78,0.22,5.0,2.0,4.0,6.16,6.53,-0.37,0.37
11,Sam Durham,Essendon,Midfielder,26.0,12.0,14.0,0.46,0.54,4.0,1.0,5.0,4.15,1.95,2.2,1.05
11,Todd Goldstein,Essendon,Ruck,11.0,2.0,9.0,0.18,0.82,0.0,0.0,2.0,-1.0,-1.75,0.75,-2.62
