MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
20252101,Jordan Dawson,Adelaide,8,24.8,13.8,149,125,2.43,58,91,12,9,21,81,372,6,10,5,4,4,3,75,4,4,1,0,2,2,0,1,5,12,28,0
20252101,Will Day,Hawthorn,0,20.6,12.39,113,89,0.04,0,71,6,13,19,84.2,120,2,15,9,7,5,3,66,7,1,0,1,1,1,0,0,5,9,20,0
20252101,Izak Rankine,Adelaide,9,20.3,13.24,129,82,1.53,22,84,12,4,16,68.8,362,5,11,7,8,6,3,12,3,3,0,0,5,3,1,3,9,3,24,0
20252101,Reilly O'Brien,Adelaide,0,18.3,10.35,131,96,0.09,1,86,11,7,18,66.7,293,3,11,4,4,3,3,84,8,3,1,1,0,0,0,1,8,1,8,43
20252101,Riley Thilthorpe,Adelaide,5,18.1,12.18,90,93,1.28,16,85,10,2,12,66.7,254,2,5,2,4,1,0,16,1,8,0,3,5,4,1,0,6,2,12,2
20252101,Jack Ginnivan,Hawthorn,0,17.9,8.61,108,80,0.02,0,81,11,9,20,70,315,4,8,6,7,5,5,0,1,3,0,0,3,2,1,2,6,1,20,0
20252101,Mark Keane,Adelaide,0,17.4,10.53,102,74,0.06,0,97,14,7,21,81,268,0,8,3,7,2,8,0,1,6,3,3,0,0,0,0,2,1,5,0
20252101,Daniel Curtin,Adelaide,0,14.6,11.15,84,93,0.07,0,85,16,4,20,45,500,7,14,7,7,4,5,19,6,6,1,2,0,0,0,1,1,5,27,0
20252101,Nick Watson,Hawthorn,0,13.2,9.52,88,64,0,0,85,6,8,14,78.6,134,0,9,8,7,6,2,6,2,1,0,1,4,1,3,0,6,4,13,0
20252101,Dylan Moore,Hawthorn,0,13,11.51,83,62,0,0,92,3,12,15,80,104,1,6,5,5,5,2,12,1,1,0,0,1,1,0,1,5,5,17,0
20252101,Lloyd Meek,Hawthorn,0,12.9,12.14,117,107,0.02,0,88,7,10,17,76.5,182,1,11,9,0,0,0,88,10,3,0,0,0,0,0,0,5,5,18,44
20252101,Brodie Smith,Adelaide,0,11.6,7.7,57,54,0,0,71,10,3,13,69.2,309,4,5,5,4,4,5,0,0,6,1,0,0,0,0,2,4,0,5,0
20252101,Taylor Walker,Adelaide,0,11.2,8.02,83,67,0.02,0,81,10,1,11,63.6,240,2,5,3,5,3,0,0,0,6,0,1,4,3,1,0,7,0,18,0
20252101,Jai Newcombe,Hawthorn,0,10.4,12.99,81,75,0.05,0,80,7,12,19,73.7,207,4,11,7,1,1,1,72,9,3,0,0,0,0,0,1,2,6,18,0
20252101,Karl Amon,Hawthorn,0,10.4,9.68,100,82,0.01,0,83,15,8,23,82.6,606,4,5,4,5,4,5,0,0,1,0,0,0,0,0,2,3,5,13,0
20252101,Isaac Cumming,Adelaide,0,10.3,8.1,51,53,0,0,82,9,6,15,73.3,214,1,5,4,4,3,5,0,1,3,1,0,0,0,0,0,1,1,16,0
20252101,Jarman Impey,Hawthorn,0,10.3,8.39,97,85,0.02,0,86,13,9,22,72.7,364,1,5,4,3,2,5,0,2,5,3,1,1,0,1,0,2,3,18,0
20252101,Massimo D'Ambrosio,Hawthorn,0,10.2,9.12,80,84,0.03,0,76,12,13,25,72,386,3,9,7,4,4,1,0,5,4,0,0,3,1,2,0,6,1,12,0
20252101,Jake Soligo,Adelaide,0,9.8,11.65,75,56,0.04,0,78,12,3,15,60,306,5,6,6,2,2,1,72,4,1,0,0,1,1,0,0,2,2,18,0
20252101,Wayne Milera,Adelaide,1,9.5,8.14,77,62,0.02,0,80,11,8,19,89.5,348,3,8,8,8,8,8,0,0,6,1,0,0,0,0,1,5,1,13,0
20252101,James Sicily,Hawthorn,2,9.4,10.31,87,82,0.05,0,95,15,3,18,94.4,488,7,4,2,4,2,9,0,0,11,7,2,0,0,0,1,4,1,5,0
20252101,Mitch Lewis,Hawthorn,0,8.9,7.68,64,46,0,0,78,5,2,7,85.7,136,2,2,0,1,0,0,0,0,4,0,1,1,1,0,0,3,3,9,0
