MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
20250501,Max Holmes,Geelong,4,24.3,13.99,147,133,1.48,25,83,22,10,32,71.9,805,7,9,7,3,2,4,68,5,6,1,0,1,1,0,2,6,7,18,0
20250501,Mark Keane,Adelaide,1,22.1,9.21,112,87,0.02,0,91,15,9,24,79.2,499,0,9,7,8,6,14,0,1,9,5,2,0,0,0,0,5,0,5,0
20250501,Brad Close,Geelong,0,21.7,7.57,83,63,0,0,82,9,5,14,71.4,274,3,7,6,6,5,3,0,1,2,0,1,2,2,0,2,6,2,20,0
20250501,Darcy Fogarty,Adelaide,1,17.4,8.46,101,74,0.02,0,87,9,6,15,86.7,243,1,5,3,5,3,0,0,0,6,0,0,5,4,1,0,9,0,5,0
20250501,Bailey Smith,Geelong,7,17.1,10.58,126,102,1.87,34,80,24,11,35,54.3,643,6,17,15,5,4,5,78,6,1,0,0,1,1,0,0,9,1,20,0
20250501,Jeremy Cameron,Geelong,0,16.9,10.51,105,84,0.1,1,97,11,4,15,73.3,290,3,3,2,3,2,0,0,0,6,0,1,6,4,1,2,9,0,6,0
20250501,Patrick Dangerfield,Geelong,7,15.3,12.44,91,88,1.3,21,81,9,7,16,75,248,3,8,3,4,2,1,32,3,3,1,0,5,4,1,0,6,4,10,0
20250501,Oliver Dempsey,Geelong,0,14.8,10.37,100,84,0.02,0,92,10,11,21,76.2,288,4,7,5,7,5,3,0,0,5,0,2,2,2,0,1,5,2,14,0
20250501,Wayne Milera,Adelaide,0,14.3,7.6,109,85,0,0,80,14,8,22,86.4,367,2,7,6,7,6,10,0,0,5,2,0,0,0,0,1,5,3,13,0
20250501,James Peatling,Adelaide,0,13.5,11.8,85,76,0,0,84,10,12,22,72.7,258,5,10,8,5,5,1,27,5,1,0,0,0,0,0,4,9,5,17,0
20250501,Mitchell Hinge,Adelaide,0,13.4,11.65,95,95,0.01,0,85,19,6,25,76,489,3,6,4,6,4,7,0,0,6,0,0,0,0,0,0,6,2,17,0
20250501,Zach Guthrie,Geelong,0,12.3,8.74,95,73,0.01,0,83,13,5,18,94.4,399,3,3,1,3,1,6,0,0,3,2,1,1,1,0,0,5,2,17,0
20250501,Tom Atkins,Geelong,10,12,11.43,91,72,1.02,17,72,9,14,23,69.6,244,4,15,11,4,4,2,76,9,0,0,0,1,0,1,1,8,5,29,0
20250501,Jack Bowes,Geelong,0,11.7,9.69,83,74,0.01,0,79,13,5,18,72.2,400,1,6,4,3,1,3,16,3,4,1,0,1,1,0,1,5,4,17,0
20250501,Lawson Humphries,Geelong,0,11.5,11.56,82,67,0,0,88,13,6,19,84.2,199,1,5,2,5,2,5,0,0,3,1,0,0,0,0,0,3,1,5,0
20250501,Ben Keays,Adelaide,0,11.3,11.01,62,84,0.01,0,91,10,8,18,61.1,337,2,4,3,3,2,0,0,1,6,0,0,3,3,0,1,6,1,17,0
20250501,Alex Neal-Bullen,Adelaide,0,10.8,10.69,65,48,0,0,83,7,5,12,91.7,196,2,6,5,6,5,2,0,0,4,0,0,1,0,0,1,7,2,21,0
