MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
20250201,Patrick Cripps,Carlton,0,22.7,16.48,108,88,0.45,0,82,12,17,29,72.4,361,4,18,13,8,6,6,83,11,3,0,1,1,0,1,0,3,4,17,1
20250201,Matthew Cottrell,Carlton,0,19.4,7.35,88,78,0.01,0,91,16,4,20,65,478,7,11,9,9,8,7,0,2,1,1,1,1,1,0,0,4,3,18,0
20250201,Jai Newcombe,Hawthorn,9,18.1,14.81,149,142,2.99,99,80,16,16,32,75,384,5,20,11,9,8,8,78,9,5,1,0,1,0,1,0,9,11,30,0
20250201,George Hewett,Carlton,1,16.2,12.21,123,120,0.5,0,81,14,14,28,67.9,405,4,16,10,4,4,2,70,11,1,0,0,4,1,1,1,7,11,23,0
20250201,Adam Cerra,Carlton,0,16.1,11.21,113,100,0.12,0,73,17,11,28,60.7,539,2,12,9,5,4,6,52,4,2,2,0,1,1,0,0,2,5,18,0
20250201,Josh Battle,Hawthorn,9,15.4,9,108,75,0.35,0,98,10,11,21,85.7,396,4,6,5,6,5,9,0,0,5,1,1,0,0,0,0,4,2,6,0
20250201,Josh Ward,Hawthorn,0,14.3,8.18,101,101,0.13,0,76,10,14,24,66.7,344,2,9,9,4,4,2,35,4,3,0,0,1,1,0,0,3,7,16,0
20250201,Changkuoth Jiath,Hawthorn,0,13.3,7.73,96,68,0.04,0,74,12,8,20,90,343,2,8,6,7,6,8,0,1,3,2,0,0,0,0,0,4,3,13,0
20250201,Tom De Koning,Carlton,6,12.9,13.88,104,107,0.15,0,76,10,9,19,47.4,264,5,10,5,2,1,3,91,7,3,2,1,1,0,1,1,6,3,9,40
20250201,Massimo D'Ambrosio,Hawthorn,2,12.5,11.12,109,94,0.21,0,83,14,11,25,68,377,3,8,7,4,3,4,0,2,4,1,0,0,0,0,0,5,4,11,0
20250201,Blake Hardwick,Hawthorn,2,12.2,9.51,92,76,0.1,0,91,10,3,13,100,285,0,3,1,3,1,3,0,0,5,3,1,2,2,0,0,4,3,7,0
20250201,Nick Watson,Hawthorn,0,12.1,8.62,79,77,0.05,0,79,10,6,16,68.8,435,4,5,4,2,1,1,0,2,6,0,0,4,2,2,1,7,2,7,0
