MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
20251201,Hugh McCluggage,Brisbane,10,25.3,14,159,152,2.89,90,85,20,21,41,73.2,557,13,17,15,7,7,6,82,7,11,1,0,2,0,1,2,12,4,25,0
20251201,Nic Martin,Essendon,7,20.8,12.47,128,116,1.37,7,90,16,13,29,79.3,349,3,12,6,8,3,3,68,4,7,0,2,3,2,0,0,7,2,16,0
20251201,Noah Answerth,Brisbane,2,16.4,7.03,104,89,0.04,0,81,14,6,20,85,401,3,8,6,7,6,5,0,1,6,0,0,1,1,0,1,6,3,19,0
20251201,Peter Wright,Essendon,0,15.2,7.11,106,86,0.01,0,85,10,5,15,86.7,289,3,8,4,7,3,3,14,1,6,1,2,3,2,1,1,4,2,7,8
20251201,Darcy Wilmot,Brisbane,0,14.5,9.54,85,68,0.01,0,79,7,7,14,92.9,156,2,6,5,5,4,4,0,0,6,1,1,1,1,0,0,3,3,10,0
20251201,Jaspa Fletcher,Brisbane,0,13.4,8.97,111,105,0.02,0,89,17,4,21,100,345,1,5,4,4,4,3,0,1,12,1,0,1,1,0,0,3,1,12,0
20251201,Nate Caddy,Essendon,0,13.4,5.49,78,57,0,0,85,8,2,10,70,270,3,5,2,5,2,1,0,0,5,1,3,3,2,1,0,4,1,8,0
20251201,Todd Goldstein,Essendon,0,13.4,10.38,69,65,0,0,77,3,5,8,75,96,1,5,5,2,2,1,86,3,1,0,0,1,1,0,0,6,0,6,39
20251201,Will Ashcroft,Brisbane,2,12.6,11.91,124,102,0.46,1,82,17,13,30,80,419,6,13,10,4,4,2,46,7,4,0,0,1,0,1,1,5,2,19,0
20251201,Callum Ah Chee,Brisbane,0,12.2,7.56,77,59,0,0,78,5,8,13,84.6,117,0,8,5,7,4,1,0,1,3,0,1,1,1,0,2,5,3,15,0
20251201,Cam Rayner,Brisbane,0,12.1,9.92,59,56,0,0,88,7,7,14,71.4,240,4,6,4,5,3,1,14,0,3,0,1,1,1,0,0,5,3,22,0
20251201,Mason Redman,Essendon,0,11.7,9.94,95,84,0.01,0,92,18,8,26,84.6,605,2,4,3,3,3,4,0,0,3,0,0,0,0,0,1,3,2,10,0
20251201,Jade Gresham,Essendon,0,10.8,7.89,84,64,0,0,77,9,4,13,76.9,223,2,5,5,5,5,0,0,0,7,0,0,3,1,1,1,7,1,10,0
20251201,Kai Lohmann,Brisbane,0,10.7,8.13,76,79,0.05,0,82,13,2,15,66.7,379,5,2,2,1,1,0,0,1,5,0,0,3,3,0,2,6,3,16,0
20251201,Jayden Laverde,Essendon,0,10.6,6.62,92,64,0,0,100,7,8,15,86.7,128,0,6,3,6,3,7,0,0,7,3,2,0,0,0,0,3,2,5,0
20251201,Zac Bailey,Brisbane,0,10.5,10.6,78,94,0.01,0,80,13,7,20,80,315,1,4,3,3,2,1,0,1,10,0,1,2,0,2,0,7,2,13,0
20251201,Jack Payne,Brisbane,0,10.5,7.51,70,72,0.01,0,85,13,4,17,82.4,381,2,3,1,3,1,4,0,0,9,1,0,0,0,0,0,5,0,5,0
20251201,Jarrod Berry,Brisbane,4,10.4,8.4,99,110,0.15,0,80,17,8,25,64,392,3,10,7,8,5,8,0,1,9,1,1,2,0,1,0,7,3,15,0
20251201,Zach Merrett,Essendon,0,10.4,15.07,93,94,0.02,0,93,17,11,28,71.4,562,1,7,5,5,4,4,14,2,4,0,0,0,0,0,0,5,2,12,0
20251201,Isaac Kako,Essendon,0,10.1,6.49,52,41,0,0,76,6,5,11,81.8,148,3,7,5,7,5,2,0,0,2,0,0,1,0,1,0,4,2,10,0
20251201,Will Setterfield,Essendon,0,10.1,8.71,78,91,0.02,0,76,10,13,23,65.2,276,4,9,7,3,3,4,79,4,2,0,0,1,1,0,0,5,7,28,0
20251201,Harris Andrews,Brisbane,0,10,10.33,82,77,0.01,0,92,10,6,16,100,72,0,6,4,6,4,8,0,0,9,3,2,0,0,0,0,3,2,3,0
20251201,Jye Caldwell,Essendon,5,10,10.8,123,128,0.67,2,79,16,14,30,76.7,334,4,15,8,3,1,2,75,10,4,0,0,1,1,0,2,6,8,30,0
20251201,Jaxon Prior,Essendon,0,9.8,5.87,59,39,0,0,85,5,9,14,85.7,147,1,5,5,4,4,4,0,1,2,0,0,0,0,0,0,4,0,7,0
20251201,Ben Hobbs,Essendon,0,9.5,6.91,55,64,0,0,74,12,7,19,78.9,294,3,5,4,3,2,2,0,2,3,0,0,1,0,0,1,4,1,12,0
20251201,Darcy Fort,Brisbane,0,9.1,8.4,59,74,0,0,83,6,4,10,50,38,1,3,2,2,1,3,86,0,3,1,0,1,0,1,0,3,2,11,30
20251201,Darcy Gardiner,Brisbane,0,8.4,5.61,61,50,0,0,69,5,4,9,66.7,143,2,6,4,6,4,1,0,0,4,0,2,1,1,0,1,3,2,9,1
20251201,Lachie Neale,Brisbane,0,7.6,14.39,89,81,0.14,0,84,11,15,26,61.5,231,5,11,7,3,3,5,79,7,2,0,0,1,0,0,1,5,3,19,0
20251201,Xavier Duursma,Essendon,0,7.2,8.53,50,52,0,0,78,7,5,12,83.3,210,2,5,2,2,1,2,0,2,4,1,1,0,0,0,0,2,3,11,0
20251201,Sam Durham,Essendon,0,6.8,13.04,45,33,0,0,76,2,6,8,87.5,27,1,3,1,2,1,1,11,0,1,0,0,1,1,0,1,2,2,7,0
20251201,Angus Clarke,Essendon,0,6.7,7.36,44,42,0,0,79,5,6,11,72.7,228,2,4,3,1,1,2,0,1,3,1,0,0,0,0,1,4,3,17,0
20251201,Ryan Lester,Brisbane,0,5.9,8.71,55,72,0.01,0,85,12,3,15,60,300,2,2,1,2,1,4,0,1,7,2,1,0,0,0,0,1,3,9,0
20251201,Andrew McGrath,Essendon,0,5.8,9.67,50,41,0,0,88,4,11,15,66.7,221,0,4,3,4,3,4,0,0,1,0,0,0,0,0,0,2,1,10,0
20251201,Zak Johnson,Essendon,0,5.6,5.38,48,34,0,0,64,5,6,11,81.8,204,1,5,5,5,5,6,0,0,1,0,0,0,0,0,0,2,1,3,0
20251201,Matt Guelfi,Essendon,0,5.4,7.58,50,49,0,0,87,3,7,10,80,71,1,6,4,4,2,0,0,1,3,0,1,0,0,0,1,4,4,16,0
20251201,Josh Dunkley,Brisbane,0,4.9,12.65,72,82,0.02,0,77,7,13,20,65,202,5,6,4,2,1,1,79,2,3,0,0,0,0,0,0,7,7,24,0
20251201,Elijah Tsatas,Essendon,0,4.8,4.26,26,19,0,0,16,3,3,6,83.3,66,1,2,2,1,1,0,11,2,0,0,0,0,0,0,0,1,1,7,0
20251201,Archie Roberts,Essendon,0,4.4,8.32,70,76,0.01,0,81,12,8,20,65,390,3,4,1,2,1,3,0,2,8,1,0,2,0,1,0,7,1,8,0
20251201,Levi Ashcroft,Brisbane,0,4.2,7.08,59,57,0,0,63,11,4,15,93.3,210,1,3,1,2,1,2,0,0,5,1,0,0,0,0,0,1,0,7,0
20251201,Charlie Cameron,Brisbane,0,4.2,8.57,35,44,0,0,83,5,3,8,87.5,110,0,3,2,3,2,2,0,0,3,0,0,1,1,0,0,2,2,12,0
20251201,Logan Morris,Brisbane,0,4.1,6.74,60,85,0.01,0,76,11,0,11,36.4,236,2,3,1,3,1,0,0,0,9,0,1,6,2,3,0,6,3,15,0
20251201,Dayne Zorko,Brisbane,0,3.9,11.95,66,90,0.03,0,89,22,1,23,73.9,345,1,1,0,1,0,3,0,0,6,1,0,1,0,1,0,6,2,9,0
20251201,Eric Hipwood,Brisbane,0,2.5,6.02,54,60,0,0,75,7,5,12,66.7,215,3,4,3,3,3,0,14,1,5,0,0,1,1,0,0,4,2,9,2
20251201,Deven Robertson,Brisbane,0,1.9,3.06,21,14,0,0,14,2,1,3,100,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0
20251201,Archer Day-Wicks,Essendon,0,1,5.25,27,41,0,0,66,4,5,9,33.3,109,0,4,3,3,3,1,0,0,2,0,0,0,0,0,0,1,4,6,0
20251201,Archie Perkins,Essendon,0,0.1,8.69,22,41,0,0,74,7,8,15,60,142,1,5,3,2,2,1,43,2,1,0,0,0,0,0,0,4,1,19,0
20251202,Jamie Elliott,Collingwood,9,18.8,8.66,137,86,1.79,30,87,9,3,12,83.3,222,2,6,4,6,4,1,0,0,5,0,0,6,5,1,2,10,2,8,0
20251202,Steele Sidebottom,Collingwood,9,17.9,9.99,146,129,1.9,33,89,18,9,27,77.8,594,3,3,2,2,2,3,36,2,8,1,0,3,2,1,1,6,5,18,0
20251202,Nick Daicos,Collingwood,3,17.3,14.57,116,128,1.73,29,86,16,16,32,68.8,496,3,9,7,5,4,4,89,4,7,0,1,1,1,0,1,10,6,21,0
20251202,Bobby Hill,Collingwood,0,17.1,8.37,79,62,0,0,74,8,6,14,85.7,193,2,4,3,3,2,1,0,1,5,1,1,3,1,1,2,7,1,10,0
20251202,Jack Crisp,Collingwood,0,16.5,12.43,108,71,0.01,0,76,10,6,16,68.8,400,2,10,7,3,3,4,25,6,2,0,0,2,0,2,1,4,5,19,0
20251202,Brody Mihocek,Collingwood,3,14.8,7.61,111,93,0.23,4,85,10,2,12,66.7,208,0,6,2,5,2,1,0,1,6,1,0,6,4,1,0,7,4,5,2
20251202,Tom Barrass,Hawthorn,0,13.6,9.81,62,42,0,0,78,3,6,9,88.9,59,0,4,2,4,2,7,0,0,4,3,1,0,0,0,0,3,2,5,0
20251202,Jack Ginnivan,Hawthorn,3,13.2,7.87,107,115,0.13,2,82,18,13,31,64.5,418,3,7,6,7,6,2,0,0,4,0,0,3,3,0,0,6,1,8,0
20251202,Jack Gunston,Hawthorn,0,13.2,7.03,84,52,0,0,82,8,2,10,70,208,2,3,1,3,1,0,0,0,5,0,2,2,2,0,2,5,0,10,0
20251202,Karl Amon,Hawthorn,0,12.7,10.77,79,66,0,0,85,16,6,22,86.4,507,3,5,5,3,3,3,0,2,3,0,0,0,0,0,0,1,0,10,0
20251202,Conor Nash,Hawthorn,0,11.9,8.81,90,83,0.01,0,71,12,13,25,68,274,2,14,7,2,2,1,68,9,3,0,0,0,0,0,1,4,3,16,1
20251202,Darcy Cameron,Collingwood,0,11.4,12.26,110,108,0.02,0,81,11,5,16,75,264,4,11,5,2,2,5,79,6,4,2,0,0,0,0,0,6,6,15,32
20251202,Edward Allan,Collingwood,0,10.8,8.25,84,80,0.01,0,78,11,12,23,73.9,330,2,8,7,4,4,5,0,3,5,1,0,0,0,0,0,3,2,12,0
20251202,Jai Newcombe,Hawthorn,0,10.6,14.53,79,63,0.01,0,80,10,8,18,72.2,355,6,9,3,4,2,1,79,3,3,0,0,3,0,1,1,6,3,19,0
20251202,Mabior Chol,Hawthorn,0,10.6,7.27,62,62,0,0,88,9,2,11,63.6,274,3,5,1,3,0,0,21,1,6,0,2,0,0,0,1,2,2,10,4
20251202,Darcy Moore,Collingwood,0,10.1,11.17,42,28,0,0,91,3,4,7,85.7,63,0,3,3,3,3,5,0,0,2,1,0,0,0,0,0,1,2,4,0
20251202,Isaac Quaynor,Collingwood,1,10,6.79,72,74,0.01,0,80,10,10,20,85,273,2,7,5,7,5,9,0,0,6,3,1,0,0,0,0,3,2,13,0
20251202,Lloyd Meek,Hawthorn,0,9.8,12.21,95,80,0,0,84,4,11,15,60,127,2,14,8,4,2,2,79,6,1,1,1,0,0,0,0,2,4,14,37
20251202,Jeremy Howe,Collingwood,0,9.3,9.69,61,47,0,0,86,10,0,10,70,210,0,2,1,2,1,6,0,0,4,3,0,0,0,0,0,2,1,2,0
20251202,Dan Houston,Collingwood,0,9.3,11.15,108,81,0.01,0,79,16,5,21,76.2,328,3,6,3,5,2,6,0,0,4,2,0,0,0,0,1,3,2,12,0
20251202,James Worpel,Hawthorn,0,8.8,11.55,90,81,0.01,0,74,14,7,21,61.9,314,5,10,9,3,3,1,64,5,2,0,0,2,1,0,0,3,4,18,0
20251202,Scott Pendlebury,Collingwood,0,8.7,11.33,92,99,0.02,0,73,11,11,22,77.3,244,2,5,5,2,2,1,61,2,7,0,0,0,0,0,0,7,8,23,0
20251202,Josh Daicos,Collingwood,0,8.4,9.96,81,100,0.01,0,88,15,9,24,83.3,357,2,1,1,0,0,0,0,2,8,0,0,1,0,1,0,7,3,14,0
20251202,Josh Ward,Hawthorn,0,8,9.68,95,85,0,0,76,11,15,26,76.9,301,3,7,4,1,1,2,71,4,3,1,0,0,0,0,0,3,3,20,0
20251202,Patrick Lipinski,Collingwood,0,7.7,8.71,92,61,0.01,0,49,6,5,11,90.9,264,4,0,0,0,0,0,0,0,3,0,0,2,2,0,2,8,3,12,0
20251202,Massimo D'Ambrosio,Hawthorn,0,6.2,9.91,80,71,0,0,78,15,3,18,88.9,390,1,6,4,2,1,1,0,4,4,0,0,0,0,0,0,1,2,8,0
20251202,Dylan Moore,Hawthorn,0,6.2,11.09,84,87,0,0,87,12,6,18,77.8,283,1,3,2,3,2,1,14,0,8,1,0,2,0,2,1,5,3,22,0
20251202,Nick Watson,Hawthorn,0,6.2,9.13,49,35,0,0,83,4,5,9,88.9,105,1,3,3,2,2,2,0,1,2,0,0,2,1,0,0,3,0,5,0
20251202,Jarman Impey,Hawthorn,0,5.9,7.73,73,66,0,0,86,12,4,16,87.5,189,1,1,1,0,0,1,0,2,6,1,0,0,0,0,0,3,1,11,0
20251202,Blake Hardwick,Hawthorn,0,5.3,9.39,48,41,0,0,77,5,4,9,55.6,135,0,5,4,5,4,3,0,0,4,1,0,2,0,1,0,3,1,8,0
20251202,Josh Weddle,Hawthorn,0,5,11.31,67,63,0,0,89,8,4,12,66.7,194,3,3,1,2,1,4,0,0,7,2,1,1,1,0,0,1,1,8,0
20251202,Jack Scrimshaw,Hawthorn,0,4.8,9.77,40,28,0,0,62,3,5,8,87.5,54,0,3,2,3,2,3,0,0,3,1,1,0,0,0,0,0,0,3,0
20251202,Lachlan Sullivan,Collingwood,0,4.4,3.74,17,23,0,0,27,3,2,5,100,140,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,1,4,0
20251202,Ned Long,Collingwood,2,4.2,11.11,93,101,0.1,2,79,8,16,24,62.5,245,5,10,9,5,5,2,71,3,4,0,0,0,0,0,2,10,11,25,0
20251202,Beau McCreery,Collingwood,0,4,8.78,42,51,0,0,80,4,7,11,54.5,145,1,4,3,4,3,1,14,0,0,0,0,0,0,0,0,2,6,23,0
20251202,Harry Morrison,Hawthorn,0,3.8,8.74,26,44,0,0,86,6,6,12,58.3,188,2,3,2,2,2,3,4,1,4,1,0,2,0,1,0,3,1,12,0
20251202,James Sicily,Hawthorn,0,3,10.6,37,20,0,0,89,4,2,6,100,92,0,4,2,4,2,2,0,0,3,0,1,0,0,0,0,3,1,4,0
20251202,Lachie Schultz,Collingwood,0,2.5,8.14,62,64,0,0,70,6,7,13,69.2,105,2,6,4,5,3,5,0,0,4,0,0,1,0,0,0,6,6,14,0
20251202,Will Hoskin-Elliott,Collingwood,0,2.3,6.84,36,38,0,0,76,4,4,8,62.5,87,1,3,3,3,3,0,0,0,3,0,0,1,0,1,0,4,2,4,0
20251202,Harry Perryman,Collingwood,0,0.9,8.93,70,65,0,0,84,11,2,13,84.6,417,2,2,2,2,2,3,0,0,7,1,0,0,0,0,0,3,4,11,0
20251202,Josh Battle,Hawthorn,0,0.7,9.44,66,68,0,0,81,11,4,15,80,261,1,2,1,2,1,4,0,0,8,2,0,0,0,0,0,2,2,8,0
