MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
20251501,Luke Jackson,Fremantle,10,36,14.16,186,144,2.25,36,81,11,10,21,85.7,231,2,14,8,4,2,4,90,10,4,2,1,3,3,0,0,12,4,17,48
20251501,Caleb Serong,Fremantle,8,26.1,16.25,149,137,2.57,61,83,24,11,35,82.9,783,10,10,4,1,0,1,83,7,5,1,1,2,2,0,0,6,4,18,0
20251501,Josh Treacy,Fremantle,0,22.4,9.1,112,66,0,0,88,6,5,11,90.9,215,3,6,3,6,3,2,0,0,3,0,1,3,3,0,1,8,2,24,1
20251501,Andrew Brayshaw,Fremantle,3,20.3,15.25,103,104,0.42,1,79,14,15,29,75.9,467,3,11,7,4,4,3,76,4,3,0,0,2,1,1,0,5,4,19,0
20251501,Zach Merrett,Essendon,0,18.5,14.26,92,57,0,0,92,6,11,17,94.1,190,4,8,6,5,4,2,48,2,1,0,0,0,0,0,1,7,3,22,0
20251501,Luke Ryan,Fremantle,5,18,9.41,157,127,0.49,1,93,24,8,32,93.8,487,1,8,5,8,5,10,0,0,12,3,2,0,0,0,0,6,2,9,0
20251501,Jaxon Prior,Essendon,0,13.2,6.41,94,64,0,0,100,11,4,15,100,225,1,6,3,5,2,5,0,1,6,3,3,0,0,0,0,1,2,6,0
20251501,Nate Caddy,Essendon,0,12,6.11,91,77,0,0,100,9,6,15,73.3,303,4,6,4,6,4,1,0,0,8,0,1,2,1,0,2,8,2,8,0
20251501,Darcy Parish,Essendon,0,11.9,10.89,115,96,0.01,0,79,11,20,31,71,353,2,15,11,4,4,3,69,6,4,0,0,2,0,1,1,6,3,21,0
20251501,Matthew Johnson,Fremantle,0,11.8,8.95,71,55,0,0,79,5,13,18,94.4,200,4,8,4,3,3,4,3,3,5,1,0,0,0,0,2,5,1,18,0
20251501,Archer May,Essendon,0,11.7,5.05,83,74,0,0,78,8,6,14,78.6,230,3,8,4,8,4,1,0,0,6,0,2,2,2,0,0,5,3,13,0
20251501,Jye Caldwell,Essendon,0,11.6,11.12,125,109,0.01,0,77,17,15,32,78.1,482,6,12,9,2,2,2,62,8,2,0,0,1,0,1,0,4,5,25,0
20251501,Lachlan Blakiston,Essendon,0,10.6,5.9,57,33,0,0,88,3,8,11,72.7,52,0,8,7,8,7,9,0,0,0,0,0,0,0,0,0,2,2,6,0
20251501,Murphy Reid,Fremantle,0,10.6,8.99,66,58,0,0,86,7,6,13,84.6,191,4,4,3,1,1,0,0,1,3,0,0,1,1,0,2,4,4,16,0
20251501,Ben Hobbs,Essendon,0,9.4,7.21,61,58,0,0,62,6,10,16,87.5,122,0,8,6,6,5,3,14,1,1,0,0,0,0,0,0,1,5,20,0
20251501,Heath Chapman,Fremantle,1,9.3,7.92,97,81,0,0,78,15,7,22,81.8,453,3,5,3,5,3,5,0,0,4,0,0,0,0,0,0,5,2,9,0
20251501,Patrick Voss,Fremantle,0,9.1,6.22,70,57,0,0,81,6,7,13,61.5,200,1,9,7,6,6,1,10,3,2,0,0,3,1,2,1,7,3,12,4
20251501,Archie Roberts,Essendon,0,8.8,7.64,84,96,0,0,77,12,13,25,80,286,0,4,2,4,2,4,0,1,8,1,0,0,0,0,0,3,2,5,0
20251501,Luamon Lual,Essendon,0,8.4,3.62,41,46,0,0,65,5,4,9,88.9,165,4,0,0,0,0,1,0,0,2,0,0,2,2,0,1,4,2,18,0
20251501,Peter Wright,Essendon,0,8.3,7.43,76,55,0,0,85,5,3,8,62.5,166,0,4,2,4,2,1,14,0,5,1,2,3,1,1,0,3,2,10,7
20251501,Andrew McGrath,Essendon,0,8.1,9.67,81,58,0,0,93,8,14,22,95.5,181,1,5,4,5,4,5,0,0,3,0,0,0,0,0,1,2,0,5,0
20251501,Jordan Clark,Fremantle,3,8,11.16,119,133,0.24,0,92,23,10,33,72.7,595,3,8,4,7,3,7,3,0,8,2,1,0,0,0,0,3,5,8,0
20251501,Corey Wagner,Fremantle,0,7.7,9.08,49,62,0,0,72,12,4,16,68.8,427,6,6,4,4,3,3,55,2,4,0,1,0,0,0,0,4,2,15,0
20251501,Isaac Kako,Essendon,0,6.9,7.26,57,52,0,0,85,7,5,12,58.3,103,1,5,4,5,4,1,0,0,2,0,1,2,1,1,1,5,2,27,0
20251501,Shai Bolton,Fremantle,0,6.6,11.57,65,53,0,0,84,7,8,15,60,149,1,8,6,4,4,1,21,3,0,0,0,4,2,2,0,6,1,14,0
20251501,Karl Worner,Fremantle,0,6.5,6.11,62,75,0,0,84,10,8,18,83.3,264,2,2,0,1,0,2,0,1,7,2,1,0,0,0,0,1,2,7,0
20251501,Vigo Visentini,Essendon,0,6.3,5.72,71,63,0,0,79,5,10,15,66.7,125,1,8,5,2,1,5,86,4,3,3,0,0,0,0,0,2,2,23,17
20251501,Angus Clarke,Essendon,0,6.2,7.37,65,66,0,0,86,11,10,21,66.7,130,0,7,6,7,6,7,0,0,4,0,0,0,0,0,0,1,0,5,0
