Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
15,Jamie Elliott,Collingwood,Gen. Forward,20251505,0,14.6,8.15,96,65,0.01,0,82,9,6,15,80.0,251,1,4,3,4,3,3,0,0,5,1,0,3,2,0,2,9,1,9,0
15,Edward Allan,Collingwood,Midfielder,20251505,0,11.9,7.8,89,73,0.0,0,82,9,8,17,88.2,321,2,5,3,3,2,4,0,3,7,0,0,0,0,0,0,4,2,17,0
15,Darcy Moore,Collingwood,Key Defender,20251505,0,11.6,10.86,70,55,0.0,0,92,6,4,10,90.0,240,2,2,0,2,0,7,0,0,8,6,2,0,0,0,0,5,2,10,0
15,Ned Long,Collingwood,Midfielder,20251505,0,10.8,10.55,87,76,0.0,0,73,6,8,14,78.6,115,2,6,5,5,4,2,74,1,3,0,0,0,0,0,2,3,8,27,0
15,Harry Perryman,Collingwood,Gen. Defender,20251505,0,10.7,8.05,62,55,0.0,0,83,7,3,10,70.0,136,1,4,3,4,3,4,0,0,3,1,1,1,1,0,0,3,3,13,0
15,Josh Daicos,Collingwood,Gen. Defender,20251505,0,8.8,10.21,96,101,0.07,0,89,23,7,30,70.0,554,6,5,5,4,4,4,0,0,6,0,0,1,0,0,1,6,0,8,0
15,Scott Pendlebury,Collingwood,Midfielder,20251505,0,8.8,10.88,93,108,0.12,1,75,14,8,22,68.2,239,1,6,3,1,0,1,81,5,7,0,0,2,1,1,0,6,5,23,0
15,Daniel McStay,Collingwood,Key Forward,20251505,0,8.4,6.78,72,60,0.01,0,74,6,4,10,80.0,177,0,5,2,3,1,1,19,2,3,0,1,3,2,1,0,6,2,6,5
15,Will Hoskin-Elliott,Collingwood,Gen. Forward,20251505,0,7.2,6.54,53,52,0.0,0,81,8,3,11,72.7,223,1,3,2,3,2,1,0,0,3,0,0,0,0,0,1,3,3,11,0
15,Billy Frampton,Collingwood,Key Defender,20251505,0,6.7,7.29,48,28,0.0,0,94,4,3,7,100.0,95,0,4,1,4,1,4,0,0,3,2,2,0,0,0,0,3,1,9,0
15,Beau McCreery,Collingwood,Gen. Forward,20251505,0,5.6,8.49,19,9,0.0,0,16,3,0,3,100.0,108,2,2,1,0,0,0,6,2,0,0,0,0,0,0,1,2,0,2,0
