Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
5,Steven May,Melbourne,Key Defender,12.0,9.0,3.0,0.75,0.25,3.0,0.0,1.0,-5.69,-5.31,-0.38,-4.06
5,Tom McDonald,Melbourne,Key Defender,15.0,8.0,7.0,0.53,0.47,4.0,0.0,2.0,0.59,-1.59,2.18,-2.12
5,Tom Sparrow,Melbourne,Gen. Forward,5.0,3.0,2.0,0.6,0.4,3.0,1.0,2.0,-8.04,-4.59,-3.46,-0.5
5,Trent Rivers,Melbourne,Gen. Defender,22.0,15.0,7.0,0.68,0.32,3.0,0.0,3.0,0.65,1.83,-1.17,-2.43
5,Xavier Lindsay,Melbourne,Midfielder,14.0,8.0,6.0,0.57,0.43,5.0,0.0,0.0,0.44,0.28,0.17,1.83
6,Blake Howes,Melbourne,Gen. Defender,14.0,9.0,5.0,0.64,0.36,8.0,0.0,1.0,3.17,3.75,-0.58,4.67
6,Caleb Windsor,Melbourne,Gen. Defender,16.0,9.0,7.0,0.56,0.44,5.0,0.0,0.0,1.77,0.0,1.76,2.0
6,Charlie Spargo,Melbourne,Gen. Forward,19.0,10.0,9.0,0.53,0.47,3.0,0.0,4.0,9.4,5.4,4.0,0.9
6,Christian Petracca,Melbourne,Mid-Forward,25.0,13.0,12.0,0.52,0.48,5.0,1.0,5.0,-0.48,1.48,-1.96,1.44
6,Christian Salem,Melbourne,Gen. Defender,23.0,19.0,4.0,0.83,0.17,7.0,0.0,1.0,0.09,2.83,-2.74,-0.65
6,Clayton Oliver,Melbourne,Midfielder,25.0,5.0,20.0,0.2,0.8,1.0,0.0,6.0,-0.55,-5.82,5.27,-1.86
6,Daniel Turner,Melbourne,Key Defender,,,,,,,,,,,,
6,Ed Langdon,Melbourne,Mid-Forward,22.0,12.0,10.0,0.55,0.45,7.0,0.0,1.0,2.96,2.22,0.74,2.0
6,Harrison Petty,Melbourne,Key Forward,10.0,6.0,4.0,0.6,0.4,5.0,4.0,2.0,1.37,0.42,0.95,0.95
6,Harry Sharp,Melbourne,Gen. Forward,,,,,,,,,,,,
6,Harvey Langford,Melbourne,Midfielder,17.0,10.0,7.0,0.59,0.41,2.0,2.0,2.0,-0.95,0.54,-1.5,-1.23
6,Jack Viney,Melbourne,Midfielder,25.0,10.0,15.0,0.4,0.6,1.0,1.0,8.0,3.11,-0.11,3.22,-1.61
6,Jake Bowey,Melbourne,Gen. Defender,29.0,21.0,8.0,0.72,0.28,7.0,0.0,3.0,6.43,5.22,1.22,1.83
6,Jake Melksham,Melbourne,Key Forward,13.0,8.0,5.0,0.62,0.38,1.0,0.0,3.0,3.21,0.47,2.74,-2.58
6,Kade Chandler,Melbourne,Gen. Forward,9.0,7.0,2.0,0.78,0.22,5.0,2.0,2.0,-5.61,-1.13,-4.48,1.22
6,Koltyn Tholstrup,Melbourne,Gen. Forward,6.0,4.0,2.0,0.67,0.33,5.0,0.0,4.0,-1.11,0.56,-1.67,3.56
6,Kysaiah Pickett,Melbourne,Mid-Forward,24.0,16.0,8.0,0.67,0.33,5.0,5.0,3.0,4.45,2.3,2.15,1.95
6,Max Gawn,Melbourne,Ruck,28.0,12.0,16.0,0.43,0.57,7.0,0.0,0.0,7.26,1.7,5.56,1.3
6,Tom Fullarton,Melbourne,Key Forward,6.0,3.0,3.0,0.5,0.5,1.0,0.0,1.0,1.5,0.5,1.0,0.5
6,Tom McDonald,Melbourne,Key Defender,18.0,13.0,5.0,0.72,0.28,11.0,0.0,0.0,3.59,3.41,0.18,4.88
6,Tom Sparrow,Melbourne,Gen. Forward,13.0,9.0,4.0,0.69,0.31,6.0,0.0,4.0,-0.04,1.41,-1.46,2.5
6,Trent Rivers,Melbourne,Gen. Defender,26.0,19.0,7.0,0.73,0.27,10.0,1.0,4.0,4.65,5.83,-1.17,4.57
6,Xavier Lindsay,Melbourne,Midfielder,16.0,10.0,6.0,0.62,0.38,4.0,0.0,2.0,2.44,2.28,0.17,0.83
7,Bayley Fritsch,Melbourne,Gen. Forward,8.0,6.0,2.0,0.75,0.25,4.0,2.0,0.0,-4.54,-1.5,-3.04,-0.68
7,Caleb Windsor,Melbourne,Gen. Defender,20.0,14.0,6.0,0.7,0.3,6.0,0.0,2.0,5.76,5.0,0.76,3.0
7,Charlie Spargo,Melbourne,Gen. Forward,7.0,3.0,4.0,0.43,0.57,1.0,0.0,4.0,-2.6,-1.6,-1.0,-1.1
7,Christian Petracca,Melbourne,Mid-Forward,28.0,11.0,17.0,0.39,0.61,7.0,2.0,4.0,2.52,-0.52,3.04,3.44
