Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
5,Daniel McStay,Collingwood,Key Forward,9.0,5.0,4.0,0.56,0.44,4.0,1.0,3.0,-0.72,-1.0,0.28,0.56
5,Darcy Cameron,Collingwood,Ruck,20.0,11.0,9.0,0.55,0.45,5.0,0.0,3.0,2.36,0.28,2.08,-0.12
5,Darcy Moore,Collingwood,Key Defender,14.0,3.0,11.0,0.21,0.79,1.0,0.0,5.0,3.36,-2.41,5.77,-3.5
5,Edward Allan,Collingwood,Midfielder,,,,,,,,,,,,
5,Harry Perryman,Collingwood,Gen. Defender,17.0,11.0,6.0,0.65,0.35,6.0,0.0,3.0,1.68,1.12,0.56,1.92
5,Isaac Quaynor,Collingwood,Gen. Defender,14.0,11.0,3.0,0.79,0.21,8.0,0.0,1.0,-0.04,2.32,-2.36,3.16
5,Jack Crisp,Collingwood,Midfielder,19.0,11.0,8.0,0.58,0.42,6.0,1.0,3.0,-1.04,-0.4,-0.64,1.76
5,Jamie Elliott,Collingwood,Gen. Forward,11.0,10.0,1.0,0.91,0.09,5.0,3.0,1.0,-1.08,1.76,-2.84,-0.08
5,Jeremy Howe,Collingwood,Gen. Defender,11.0,7.0,4.0,0.64,0.36,2.0,0.0,0.0,-1.53,-3.16,1.63,-2.16
5,Josh Daicos,Collingwood,Gen. Defender,15.0,6.0,9.0,0.4,0.6,3.0,0.0,5.0,-11.84,-10.92,-0.92,-1.92
5,Lachlan Sullivan,Collingwood,Gen. Forward,15.0,6.0,9.0,0.4,0.6,2.0,1.0,3.0,4.29,1.07,3.21,0.43
5,Ned Long,Collingwood,Midfielder,29.0,13.0,16.0,0.45,0.55,4.0,0.0,6.0,11.16,5.72,5.44,1.52
5,Nick Daicos,Collingwood,Midfielder,34.0,16.0,18.0,0.47,0.53,3.0,0.0,9.0,4.0,-0.76,4.76,-1.04
5,Patrick Lipinski,Collingwood,Mid-Forward,24.0,15.0,9.0,0.62,0.38,4.0,0.0,1.0,6.83,6.13,0.7,0.39
5,Scott Pendlebury,Collingwood,Midfielder,26.0,12.0,14.0,0.46,0.54,3.0,0.0,8.0,3.91,1.36,2.54,-1.04
5,Steele Sidebottom,Collingwood,Midfielder,28.0,17.0,11.0,0.61,0.39,5.0,0.0,6.0,6.78,4.65,2.13,0.78
5,Tim Membrey,Collingwood,Key Forward,13.0,6.0,7.0,0.46,0.54,5.0,1.0,0.0,3.22,0.13,3.09,0.83
5,Will Hoskin-Elliott,Collingwood,Gen. Forward,13.0,8.0,5.0,0.62,0.38,4.0,1.0,3.0,4.22,1.89,2.33,0.67
6,Beau McCreery,Collingwood,Gen. Forward,11.0,5.0,6.0,0.45,0.55,3.0,1.0,1.0,-0.26,-1.89,1.63,0.9
6,Billy Frampton,Collingwood,Key Defender,5.0,4.0,1.0,0.8,0.2,2.0,0.0,0.0,-5.44,-2.19,-3.25,-2.31
6,Bobby Hill,Collingwood,Gen. Forward,8.0,5.0,3.0,0.62,0.38,1.0,2.0,1.0,-0.86,-1.07,0.21,-1.57
6,Brayden Maynard,Collingwood,Gen. Defender,15.0,11.0,4.0,0.73,0.27,5.0,0.0,1.0,-1.05,-0.7,-0.35,0.25
6,Brody Mihocek,Collingwood,Key Forward,10.0,8.0,2.0,0.8,0.2,6.0,2.0,3.0,0.41,1.32,-0.91,2.23
6,Daniel McStay,Collingwood,Key Forward,8.0,5.0,3.0,0.62,0.38,3.0,3.0,1.0,-1.72,-1.0,-0.72,-0.44
6,Darcy Cameron,Collingwood,Ruck,14.0,9.0,5.0,0.64,0.36,2.0,0.0,1.0,-3.64,-1.72,-1.92,-3.12
6,Darcy Moore,Collingwood,Key Defender,4.0,1.0,3.0,0.25,0.75,2.0,0.0,1.0,-6.64,-4.41,-2.23,-2.5
6,Edward Allan,Collingwood,Midfielder,,,,,,,,,,,,
6,Harry Perryman,Collingwood,Gen. Defender,9.0,7.0,2.0,0.78,0.22,2.0,0.0,2.0,-6.32,-2.88,-3.44,-2.08
6,Isaac Quaynor,Collingwood,Gen. Defender,10.0,5.0,5.0,0.5,0.5,3.0,0.0,2.0,-4.04,-3.68,-0.36,-1.84
6,Jack Crisp,Collingwood,Midfielder,20.0,12.0,8.0,0.6,0.4,4.0,0.0,0.0,-0.04,0.6,-0.64,-0.24
6,Jamie Elliott,Collingwood,Gen. Forward,13.0,8.0,5.0,0.62,0.38,7.0,2.0,1.0,0.92,-0.24,1.16,1.92
6,Jeremy Howe,Collingwood,Gen. Defender,16.0,13.0,3.0,0.81,0.19,7.0,0.0,0.0,3.47,2.84,0.63,2.84
6,Jordan De Goey,Collingwood,Mid-Forward,12.0,9.0,3.0,0.75,0.25,1.0,2.0,1.0,-3.0,0.64,-3.64,-1.46
6,Josh Daicos,Collingwood,Gen. Defender,30.0,17.0,13.0,0.57,0.43,5.0,1.0,0.0,3.16,0.08,3.08,0.08
6,Mason Cox,Collingwood,Key Forward,8.0,4.0,4.0,0.5,0.5,2.0,0.0,1.0,1.1,0.1,1.0,-0.7
6,Ned Long,Collingwood,Midfielder,21.0,6.0,15.0,0.29,0.71,2.0,1.0,6.0,3.16,-1.28,4.44,-0.48
6,Nick Daicos,Collingwood,Midfielder,38.0,21.0,17.0,0.55,0.45,6.0,1.0,3.0,8.0,4.24,3.76,1.96
6,Patrick Lipinski,Collingwood,Mid-Forward,18.0,8.0,10.0,0.44,0.56,7.0,0.0,1.0,0.83,-0.87,1.7,3.39
6,Scott Pendlebury,Collingwood,Midfielder,21.0,11.0,10.0,0.52,0.48,2.0,0.0,4.0,-1.09,0.36,-1.46,-2.04
