Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Massimo D'Ambrosio,Hawthorn,Midfielder,14.0,7.0,7.0,0.5,0.5,4.0,0.0,2.0,-4.15,-4.85,0.69,-0.08
6,Nick Watson,Hawthorn,Gen. Forward,13.0,7.0,6.0,0.54,0.46,2.0,2.0,2.0,2.12,1.2,0.92,-0.04
6,Tom Barrass,Hawthorn,Key Defender,12.0,6.0,6.0,0.5,0.5,4.0,0.0,1.0,2.32,0.32,2.0,0.24
7,Bailey Macdonald,Hawthorn,Gen. Defender,,,,,,,,,,,,
7,Blake Hardwick,Hawthorn,Gen. Defender,13.0,8.0,5.0,0.62,0.38,6.0,1.0,1.0,-1.73,-2.0,0.27,1.46
7,Cam Mackenzie,Hawthorn,Midfielder,20.0,11.0,9.0,0.55,0.45,0.0,0.0,9.0,3.5,2.67,0.83,-2.0
7,Connor Macdonald,Hawthorn,Gen. Forward,16.0,12.0,4.0,0.75,0.25,5.0,2.0,4.0,1.12,2.96,-1.83,1.0
7,Dylan Moore,Hawthorn,Gen. Forward,17.0,11.0,6.0,0.65,0.35,7.0,1.0,3.0,-2.42,0.46,-2.88,2.73
7,Harry Morrison,Hawthorn,Midfielder,22.0,8.0,14.0,0.36,0.64,3.0,1.0,3.0,4.6,-1.45,6.05,-1.55
7,Henry Hustwaite,Hawthorn,Midfielder,24.0,12.0,12.0,0.5,0.5,2.0,0.0,2.0,10.25,6.25,4.0,0.0
7,Jack Ginnivan,Hawthorn,Gen. Forward,17.0,14.0,3.0,0.82,0.18,4.0,2.0,7.0,-1.64,3.56,-5.2,0.44
7,Jack Gunston,Hawthorn,Key Forward,14.0,9.0,5.0,0.64,0.36,6.0,4.0,3.0,1.44,-0.48,1.91,0.83
7,Jack Scrimshaw,Hawthorn,Gen. Defender,,,,,,,,,,,,
7,Jai Newcombe,Hawthorn,Midfielder,20.0,7.0,13.0,0.35,0.65,3.0,1.0,8.0,-2.92,-3.19,0.27,-0.5
7,James Sicily,Hawthorn,Gen. Defender,23.0,13.0,10.0,0.57,0.43,5.0,0.0,2.0,3.48,-0.26,3.74,-1.65
7,James Worpel,Hawthorn,Midfielder,24.0,9.0,15.0,0.38,0.62,2.0,1.0,4.0,3.95,-1.05,5.0,0.38
7,Jarman Impey,Hawthorn,Gen. Defender,17.0,7.0,10.0,0.41,0.59,3.0,0.0,3.0,-2.29,-5.75,3.46,-1.96
