Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
2,Tyrell Dewar,West Coast,Midfielder,20.0,15.0,5.0,0.75,0.25,7.0,2.0,1.0,7.25,5.94,1.31,3.62
3,Archer Reid,West Coast,Key Forward,8.0,7.0,1.0,0.88,0.12,5.0,2.0,1.0,2.36,3.57,-1.21,2.93
3,Bailey J. Williams,West Coast,Ruck,13.0,7.0,6.0,0.54,0.46,1.0,0.0,4.0,4.06,2.12,1.94,-0.75
3,Brady Hough,West Coast,Midfielder,13.0,7.0,6.0,0.54,0.46,5.0,0.0,0.0,-2.46,-0.5,-1.96,0.54
3,Elijah Hewett,West Coast,Midfielder,,,,,,,,,,,,
3,Harley Reid,West Coast,Midfielder,15.0,11.0,4.0,0.73,0.27,3.0,1.0,3.0,-3.84,0.79,-4.63,0.47
3,Harry Edwards,West Coast,Key Defender,7.0,5.0,2.0,0.71,0.29,5.0,0.0,0.0,-2.38,-1.0,-1.38,0.75
3,Jack Graham,West Coast,Mid-Forward,17.0,9.0,8.0,0.53,0.47,0.0,0.0,7.0,-2.22,-0.89,-1.33,-2.0
3,Jack Williams,West Coast,Key Forward,8.0,4.0,4.0,0.5,0.5,4.0,1.0,5.0,0.15,-0.69,0.85,0.69
3,Jamie Cripps,West Coast,Gen. Forward,13.0,8.0,5.0,0.62,0.38,3.0,2.0,3.0,1.71,0.33,1.38,-0.38
3,Jayden Hunt,West Coast,Midfielder,14.0,11.0,3.0,0.79,0.21,3.0,1.0,0.0,1.73,4.27,-2.53,1.0
3,Jeremy McGovern,West Coast,Key Defender,,,,,,,,,,,,
3,Liam Baker,West Coast,Gen. Defender,23.0,12.0,11.0,0.52,0.48,3.0,0.0,3.0,0.91,0.74,0.17,-0.65
3,Liam Duggan,West Coast,Gen. Defender,13.0,12.0,1.0,0.92,0.08,5.0,0.0,1.0,-7.24,-3.19,-4.05,-0.76
3,Liam Ryan,West Coast,Gen. Forward,10.0,8.0,2.0,0.8,0.2,3.0,1.0,0.0,-1.25,-0.05,-1.2,-0.45
3,Matthew Owies,West Coast,Gen. Forward,6.0,2.0,4.0,0.33,0.67,1.0,1.0,3.0,-2.94,-3.56,0.62,-1.88
3,Noah Long,West Coast,Gen. Forward,11.0,4.0,7.0,0.36,0.64,4.0,0.0,0.0,3.4,0.0,3.4,2.2
3,Oscar Allen,West Coast,Key Forward,4.0,3.0,1.0,0.75,0.25,1.0,0.0,4.0,-4.83,-3.75,-1.08,-2.33
3,Reuben Ginbey,West Coast,Gen. Defender,11.0,7.0,4.0,0.64,0.36,3.0,0.0,3.0,-2.35,-1.61,-0.74,-0.48
3,Ryan Maric,West Coast,Gen. Defender,28.0,24.0,4.0,0.86,0.14,8.0,0.0,0.0,7.09,9.73,-2.64,4.18
3,Tim Kelly,West Coast,Mid-Forward,18.0,12.0,6.0,0.67,0.33,3.0,0.0,2.0,0.4,3.25,-2.85,0.25
3,Tom Cole,West Coast,Gen. Defender,13.0,6.0,7.0,0.46,0.54,4.0,0.0,2.0,-3.39,-2.67,-0.72,-1.0
3,Tyler Brockman,West Coast,Gen. Forward,6.0,3.0,3.0,0.5,0.5,2.0,1.0,2.0,-5.4,-2.6,-2.8,-0.45
3,Tyrell Dewar,West Coast,Midfielder,19.0,10.0,9.0,0.53,0.47,4.0,0.0,0.0,6.25,0.94,5.31,0.62
4,Archer Reid,West Coast,Key Forward,10.0,5.0,5.0,0.5,0.5,4.0,1.0,0.0,4.36,1.57,2.79,1.93
4,Bailey J. Williams,West Coast,Ruck,11.0,5.0,6.0,0.45,0.55,1.0,0.0,4.0,2.06,0.12,1.94,-0.75
4,Brady Hough,West Coast,Midfielder,9.0,6.0,3.0,0.67,0.33,3.0,0.0,1.0,-6.46,-1.5,-4.96,-1.46
4,Clay Hall,West Coast,Midfielder,18.0,3.0,15.0,0.17,0.83,1.0,0.0,1.0,1.77,-3.38,5.15,-1.23
4,Hamish Davis,West Coast,Mid-Forward,,,,,,,,,,,,
4,Harley Reid,West Coast,Midfielder,25.0,11.0,14.0,0.44,0.56,1.0,0.0,0.0,6.16,0.79,5.37,-1.53
4,Jack Graham,West Coast,Mid-Forward,19.0,7.0,12.0,0.37,0.63,1.0,0.0,5.0,-0.22,-2.89,2.67,-1.0
4,Jack Williams,West Coast,Key Forward,11.0,9.0,2.0,0.82,0.18,4.0,2.0,2.0,3.15,4.31,-1.15,0.69
4,Jamie Cripps,West Coast,Gen. Forward,7.0,6.0,1.0,0.86,0.14,1.0,2.0,4.0,-4.29,-1.67,-2.62,-2.38
